校系代碼,校系名稱,總錄取人數,招生名額,檢定標準,比序項目,第一輪錄取,第一輪比序,第二輪錄取,第二輪比序
00801,工業與系統工程學系管理組,12,12,"--
後標
--
--
--
--
--","在校學業
學測總級分
學測數學
學測國文",3,"46%
--
--
--",9,"31%
--
--
--"
00802,企業管理學系服務業管理組,20,20,"--
--
--
--
--
均標
--","在校學業
學測總級分
學測國文",3,"45%
--
--",17,"37%
--
--"
00802,企業管理學系服務業管理組【外加】,0,1,"--
--
--
--
--
均標
--","在校學業
學測總級分
學測國文",0,"--
--
--",--,
00803,企業管理學系高科技業管理組,20,20,"--
--
--
--
--
均標
--","在校學業
學測總級分
學測國文",1,"40%
--
--",19,"46%
--
--"
00803,企業管理學系高科技業管理組【外加】,0,1,"--
--
--
--
--
均標
--","在校學業
學測總級分
學測國文",0,"--
--
--",--,
00804,企業管理學系工商管理組,33,40,"--
--
--
--
--
均標
--","在校學業
學測總級分
學測國文",5,"39%
--
--",28,"50%
--
--"
00804,企業管理學系工商管理組【外加】,0,2,"--
--
--
--
--
均標
--","在校學業
學測總級分
學測國文",0,"--
--
--",--,
00805,國際經營與貿易學系,20,20,"--
均標
--
--
--
--
--","在校學業
學測英文
學測總級分",20,"40%
--
--",--,
00806,會計學系,25,25,"--
--
後標
--
--
均標
--","在校學業
學測總級分
學測英文
學測數學
學測國文
學測社會",21,"38%
--
--
--
--
--",4,"12%
--
--
--
--
--"
00807,資訊管理學系,20,20,"--
--
--
--
--
均標
--","在校學業
學測總級分
學測數學
學測英文
學測國文
學測社會
學測自然",5,"37%
--
--
--
--
--
--",15,"25%
45
--
--
--
--
--"
00808,財務金融學系,20,20,"--
--
--
--
--
均標
--","在校學業
學測英文
學測數學
學測國文",13,"48%
--
--
--",7,"14%
9
--
--"
00809,財經法律學系,10,10,"後標
後標
--
--
--
均標
--","在校學業
學測國文
學測英文
學測社會",10,"22%
--
--
--",--,
00810,室內設計學系,3,3,"--
--
--
--
--
均標
--","在校學業
學測總級分
學測英文
學測國文
學測社會",3,"8%
--
--
--
--",--,
00811,商業設計學系乙類,2,2,"--
均標
--
--
--
均標
--","在校學業
學測國文
學測英文
學測社會",2,"7%
--
--
--",--,
00811,商業設計學系乙類【外加】,0,1,"--
均標
--
--
--
均標
--","在校學業
學測國文
學測英文
學測社會",0,"--
--
--
--",--,
00812,特殊教育學系,4,5,"均標
均標
--
--
--
--
--","在校學業
學測總級分
學測英文
學測國文",1,"21%
--
--
--",3,"33%
--
--
--"
00813,應用外國語文學系,18,18,"--
均標
--
--
--
均標
--","在校學業
學測總級分
學測英文
學測國文",5,"49%
--
--
--",13,"25%
44
11
11"
00814,應用華語文學系,11,16,"--
後標
--
--
--
均標
--","在校學業
學測國文
學測英文",4,"24%
--
--",7,"49%
--
--"
00814,應用華語文學系【外加】,0,2,"--
後標
--
--
--
均標
--","在校學業
學測國文
學測英文",0,"--
--
--",--,
00815,應用數學系,10,10,"--
--
均標
--
--
--
--","在校學業
學測數學
數學學業
學測英文
英文學業",2,"49%
--
--
--
--",8,"36%
8
--
--
--"
00815,應用數學系【外加】,0,1,"--
--
均標
--
--
--
--","在校學業
學測數學
數學學業
學測英文
英文學業",0,"--
--
--
--
--",--,
00816,物理學系物理組,6,6,"--
後標
均標
--
後標
--
--","在校學業
學測自然
學測數學
學測英文
學測國文",3,"34%
--
--
--
--",3,"24%
--
--
--
--"
00816,物理學系物理組【外加】,0,1,"--
後標
均標
--
後標
--
--","在校學業
學測自然
學測數學
學測英文
學測國文",0,"--
--
--
--
--",--,
00817,物理學系光電與材料科學組,6,6,"--
後標
均標
--
後標
--
--","在校學業
學測自然
學測數學
學測英文
學測國文",3,"18%
--
--
--
--",3,"18%
--
--
--
--"
00817,物理學系光電與材料科學組【外加】,0,1,"--
後標
均標
--
後標
--
--","在校學業
學測自然
學測數學
學測英文
學測國文",0,"--
--
--
--
--",--,
00818,化學系化學組,10,10,"--
均標
--
--
均標
--
--","在校學業
學測自然
學測英文
學測數學
學測國文
學測社會",4,"30%
--
--
--
--
--",6,"24%
10
11
--
--
--"
00818,化學系化學組【外加】,0,2,"--
均標
--
--
均標
--
--","在校學業
學測自然
學測英文
學測數學
學測國文
學測社會",0,"--
--
--
--
--
--",--,
00819,化學系材料化學組,10,10,"--
均標
--
--
均標
--
--","在校學業
學測自然
學測英文
學測數學
學測國文
學測社會",6,"43%
--
--
--
--
--",4,"14%
--
--
--
--
--"
00819,化學系材料化學組【外加】,0,2,"--
均標
--
--
均標
--
--","在校學業
學測自然
學測英文
學測數學
學測國文
學測社會",0,"--
--
--
--
--
--",--,
00820,化學工程學系綠能製程組,8,8,"--
後標
後標
--
後標
均標
--","在校學業
學測總級分
學測數學
學測自然
學測英文",6,"48%
--
--
--
--",2,"13%
--
--
--
--"
00821,化學工程學系生化工程組,8,8,"--
後標
後標
--
後標
均標
--","在校學業
學測總級分
學測數學
學測自然
學測英文",8,"46%
--
--
--
--",--,
00822,化學工程學系材料工程組,8,8,"--
後標
後標
--
後標
均標
--","在校學業
學測總級分
學測數學
學測自然
學測英文",8,"13%
--
--
--
--",--,
00823,土木工程學系,13,13,"--
--
後標
--
--
--
--","在校學業
學測數學
學測總級分",11,"45%
--
--",2,"10%
--
--"
00823,土木工程學系【外加】,0,2,"--
--
後標
--
--
--
--","在校學業
學測數學
學測總級分",0,"--
--
--",--,
00824,機械工程學系,26,26,"--
--
--
--
後標
--
--","在校學業
學測總級分
學測自然
學測國文",14,"47%
--
--
--",12,"17%
--
--
--"
00825,生物醫學工程學系,13,13,"--
--
--
--
--
後標
--","在校學業
學測自然
學測數學",13,"16%
--
--",--,
00825,生物醫學工程學系【外加】,0,1,"--
--
--
--
--
後標
--","在校學業
學測自然
學測數學",0,"--
--
--",--,
00826,環境工程學系,10,10,"--
後標
--
--
--
--
--","在校學業
學測總級分
學測數學",7,"33%
--
--",3,"14%
--
--"
00827,電機資訊學院學士班,3,3,"--
均標
均標
--
--
--
--","在校學業
學測總級分
學測數學
學測自然
學測英文
數學學業
物理學業",2,"37%
--
--
--
--
--
--",1,"16%
--
--
--
--
--
--"
00828,工業與系統工程學系工程組,21,21,"--
後標
--
--
--
--
--","在校學業
學測總級分
學測數學
學測自然",5,"32%
--
--
--",16,"27%
--
--
--"
00829,電子工程學系,42,42,"--
後標
--
--
--
--
--","在校學業
學測總級分
學測數學
學測英文
學測自然",14,"43%
--
--
--
--",28,"24%
42
--
--
--"
00829,電子工程學系【外加】,1,4,"--
後標
--
--
--
--
--","在校學業
學測總級分
學測數學
學測英文
學測自然",1,"39%
--
--
--
--",--,
00830,資訊工程學系,25,25,"--
後標
--
--
--
--
--","在校學業
學測總級分
學測數學",25,"25%
--
--",--,
00830,資訊工程學系【外加】,0,2,"--
後標
--
--
--
--
--","在校學業
學測總級分
學測數學",0,"--
--
--",--,
00831,電機工程學系,22,22,"--
--
--
--
--
均標
--","在校學業
學測總級分
學測數學
學測自然
學測英文
數學學業
物理學業",22,"30%
--
--
--
--
--
--",--,
00831,電機工程學系【外加】,0,1,"--
--
--
--
--
均標
--","在校學業
學測總級分
學測數學
學測自然
學測英文
數學學業
物理學業",0,"--
--
--
--
--
--
--",--,
00832,建築學系,4,4,"--
後標
--
--
--
均標
--","在校學業
學測總級分
學測英文
學測數學
學測國文
學測自然
學測社會",4,"8%
--
--
--
--
--
--",--,
00832,建築學系【外加】,1,1,"--
後標
--
--
--
均標
--","在校學業
學測總級分
學測英文
學測數學
學測國文
學測自然
學測社會",1,"24%
--
--
--
--
--
--",--,
00833,景觀學系,5,5,"--
--
--
--
--
均標
--","在校學業
學測總級分
學測自然
學測數學
學測社會
學測英文
學測國文",5,"17%
47
--
--
--
--
--",--,
00834,心理學系,28,28,"--
均標
均標
--
後標
--
--","在校學業
學測英文
學測數學
學測總級分",8,"45%
--
--
--",20,"26%
--
--
--"
