校系代碼,校系名稱,總錄取人數,招生名額,檢定標準,比序項目,第一輪錄取,第一輪比序,第二輪錄取,第二輪比序
00901,中國文學系,10,20,"--
--
--
--
--
均標
--","在校學業
學測國文
國文學業",1,"43%
--
--",9,"41%
--
--"
00901,中國文學系【外加】,0,1,"--
--
--
--
--
均標
--","在校學業
學測國文
國文學業",0,"--
--
--",--,
00902,外國語文學系,15,15,"--
前標
--
--
--
均標
--","在校學業
學測英文
學測總級分
英文學業
國文學業
學測國文",15,"22%
--
--
--
--
--",--,
00903,歷史學系,6,8,"--
--
--
--
--
均標
--","在校學業
學測社會
學測總級分
歷史學業
學測國文",3,"37%
--
--
--
--",3,"46%
--
--
--
--"
00903,歷史學系【外加】,0,2,"--
--
--
--
--
均標
--","在校學業
學測社會
學測總級分
歷史學業
學測國文",0,"--
--
--
--
--",--,
00904,日本語言文化學系,15,15,"--
--
--
--
--
均標
--","在校學業
學測國文
學測英文
學測數學
學測社會
學測自然",15,"42%
--
--
--
--
--",--,
00905,哲學系,3,3,"--
--
--
--
--
均標
--","在校學業
學測國文
英文學業
國文學業
學測英文
學測數學",1,"24%
--
--
--
--
--",2,"29%
--
--
--
--
--"
00906,企業管理學系(行銷與數位經營組),15,15,"--
均標
--
--
--
均標
--","在校學業
學測總級分
學測英文",15,"20%
--
--",--,
00907,企業管理學系(永續與服務創新組),12,12,"--
--
--
--
--
均標
--","在校學業
學測總級分",9,"41%
--",3,"10%
--"
00908,企業管理學系(創業與組織領導組),15,15,"--
--
--
--
--
均標
--","在校學業
學測總級分",14,"45%
--",1,"7%
--"
00909,國際經營與貿易學系,20,20,"--
前標
--
--
--
均標
--","在校學業
學測英文
學測數學",20,"23%
--
--",--,
00910,會計學系,10,10,"--
--
--
--
--
均標
--","在校學業
學測總級分
學測英文",10,"19%
--
--",--,
00911,財務金融學系,20,20,"--
--
--
--
--
均標
--","在校學業
學測總級分",20,"17%
--",--,
00912,國際學院國際經營管理學位學程(英語專班),2,2,"--
前標
--
--
--
均標
--","在校學業
學測英文
學測總級分
英文學業
國文學業
學測國文",2,"9%
13
--
--
--
--",--,
00913,統計學系(大數據與決策管理組),14,14,"--
--
--
--
--
均標
--","在校學業
學測數學",4,"39%
--",10,"37%
--"
00914,資訊管理學系(物聯網與大數據應用組),6,6,"--
均標
--
--
--
均標
--","在校學業
學測總級分
學測英文",1,"40%
--
--",5,"19%
--
--"
00914,資訊管理學系(物聯網與大數據應用組)【外加】,0,1,"--
均標
--
--
--
均標
--","在校學業
學測總級分
學測英文",0,"--
--
--",--,
00915,資訊管理學系(數位行銷與電子商務應用組),6,6,"--
均標
--
--
--
均標
--","在校學業
學測總級分
學測英文",4,"34%
--
--",2,"12%
--
--"
00915,資訊管理學系(數位行銷與電子商務應用組)【外加】,0,1,"--
均標
--
--
--
均標
--","在校學業
學測總級分
學測英文",0,"--
--
--",--,
00916,經濟學系一般經濟組,10,10,"--
--
--
--
--
均標
--","在校學業
學測數學
學測英文",9,"48%
--
--",1,"13%
--
--"
00917,經濟學系產業經濟組,5,5,"--
--
--
--
--
均標
--","在校學業
學測數學
學測英文",3,"39%
--
--",2,"20%
--
--"
00918,政治學系政治理論組,7,13,"--
--
--
--
--
均標
--","在校學業
學測總級分
學測英文
學測社會
學測國文",3,"42%
--
--
--
--",4,"37%
--
--
--
--"
00918,政治學系政治理論組【外加】,0,2,"--
--
--
--
--
均標
--","在校學業
學測總級分
學測英文
學測社會
學測國文",0,"--
--
--
--
--",--,
00919,政治學系國際關係組,10,15,"--
--
--
--
--
均標
--","在校學業
學測總級分
學測英文
學測社會
學測國文",3,"41%
--
--
--
--",7,"47%
--
--
--
--"
00919,政治學系國際關係組【外加】,0,2,"--
--
--
--
--
均標
--","在校學業
學測總級分
學測英文
學測社會
學測國文",0,"--
--
--
--
--",--,
00920,行政管理暨政策學系,12,12,"--
--
--
--
--
後標
--","在校學業
學測社會
學測國文",12,"19%
--
--",--,
00920,行政管理暨政策學系【外加】,1,3,"--
--
--
--
--
後標
--","在校學業
學測社會
學測國文",1,"29%
--
--",--,
00921,社會學系,18,18,"--
--
--
--
--
均標
--","在校學業
學測英文
學測社會",6,"38%
--
--",12,"36%
--
--"
00922,社會工作學系,15,15,"--
--
--
--
--
均標
--","在校學業
學測英文
學測國文
學測數學
學測社會
學測總級分",10,"47%
--
--
--
--
--",5,"15%
9
--
--
--
--"
00923,餐旅管理學系,11,11,"--
--
--
--
--
均標
--","在校學業
學測總級分
學測英文
學測國文",8,"37%
--
--
--",3,"12%
55
--
--"
00924,法律學系,9,9,"--
--
--
--
--
均標
--","在校學業
學測總級分
國文學業",9,"7%
51
--",--,
00925,應用物理學系,14,14,"--
--
--
--
--
後標
--","在校學業
學測總級分
學測數學
學測自然
學測英文",4,"49%
--
--
--
--",10,"38%
40
7
--
--"
00925,應用物理學系【外加】,0,1,"--
--
--
--
--
後標
--","在校學業
學測總級分
學測數學
學測自然
學測英文",0,"--
--
--
--
--",--,
00926,化學系化學組,10,18,"--
--
--
--
--
均標
--","在校學業
學測總級分
學測自然
學測英文",3,"14%
--
--
--",7,"34%
--
--
--"
00927,化學系化學生物組,18,18,"--
--
--
--
--
均標
--","在校學業
學測總級分
學測自然
學測英文",3,"30%
--
--
--",15,"40%
--
--
--"
00928,應用數學系,3,15,"--
--
--
--
--
均標
--","在校學業
學測總級分
學測數學
學測自然
學測英文",1,"26%
--
--
--
--",2,"50%
--
--
--
--"
00929,化學工程與材料工程學系(製程及能源工程組),8,8,"--
--
--
--
--
均標
--","在校學業
學測數學
學測自然",0,"--
--
--",8,"41%
--
--"
00930,化學工程與材料工程學系(材料工程組),8,8,"--
--
--
--
--
均標
--","在校學業
學測數學
學測自然",3,"17%
--
--",5,"29%
--
--"
00931,化學工程與材料工程學系(生化工程組),9,9,"--
--
--
--
--
均標
--","在校學業
學測自然
學測數學",0,"--
--
--",9,"34%
--
--"
00932,工業工程與經營資訊學系,20,20,"--
--
--
--
--
均標
--","在校學業
學測總級分
學測英文",2,"28%
--
--",18,"47%
--
--"
00933,環境科學與工程學系,17,17,"--
--
--
--
--
均標
--","在校學業
學測總級分
化學學業",4,"47%
--
--",13,"36%
--
--"
00934,資訊工程學系資電工程組,7,7,"--
--
--
--
--
均標
--","在校學業
學測數學
學測自然
學測英文
學測國文",0,"--
--
--
--
--",7,"30%
10
--
--
--"
00935,資訊工程學系數位創意組,5,5,"--
--
--
--
--
均標
--","在校學業
學測英文
學測國文
學測數學",1,"27%
--
--
--",4,"23%
--
--
--"
00936,資訊工程學系軟體工程組,8,8,"--
--
--
--
--
均標
--","在校學業
學測數學
學測英文
學測國文",3,"35%
--
--
--",5,"25%
--
--
--"
00937,電機工程學系IC設計與無線通訊組,10,10,"--
--
--
--
--
均標
--","在校學業
學測總級分
學測數學
學測自然
學測英文
數學學業
物理學業",1,"45%
--
--
--
--
--
--",9,"32%
--
--
--
--
--
--"
00938,電機工程學系奈米電子與能源技術組,10,10,"--
--
--
--
--
均標
--","在校學業
學測總級分
學測數學
學測自然
學測英文
數學學業
化學學業",2,"44%
--
--
--
--
--
--",8,"47%
--
--
--
--
--
--"
00939,統計學系(大數據與資料科學組),8,11,"--
--
--
--
--
均標
--","在校學業
學測數學",0,"--
--",8,"45%
--"
00940,建築學系,1,2,"頂標
頂標
頂標
頂標
頂標
頂標
--","在校學業
學測總級分
學測英文
學測數學
學測國文
物理學業",1,"7%
--
--
--
--
--",--,
00941,工業設計學系,5,5,"--
前標
--
--
--
均標
--","在校學業
學測總級分
學測英文",5,"31%
--
--",--,
00942,景觀學系,12,12,"--
--
--
--
--
均標
--","在校學業
學測總級分",6,"48%
--",6,"34%
--"
00943,永續科學與工程學士學位學程(英語專班),1,5,"--
均標
--
--
均標
--
--","在校學業
學測英文
學測自然
英文學業
化學學業",0,"--
--
--
--
--",1,"49%
--
--
--
--"
00944,生命科學系生物醫學組,6,6,"--
均標
--
--
--
均標
--","在校學業
學測總級分
學測英文
學測自然",4,"22%
--
--
--",2,"14%
--
--
--"
00945,生命科學系生態暨生物多樣性組,6,6,"--
均標
--
--
--
均標
--","在校學業
學測總級分
學測英文
學測自然",1,"10%
--
--
--",5,"29%
45
--
--"
00946,畜產與生物科技學系,10,10,"--
--
--
--
--
均標
--","在校學業
生物學業
化學學業
學測英文
學測自然
學測數學
學測國文",6,"39%
--
--
--
--
--
--",4,"14%
--
--
--
--
--
--"
00946,畜產與生物科技學系【外加】,0,1,"--
--
--
--
--
均標
--","在校學業
生物學業
化學學業
學測英文
學測自然
學測數學
學測國文",0,"--
--
--
--
--
--
--",--,
00947,食品科學系,10,10,"--
--
--
--
--
均標
--","在校學業
學測自然
學測總級分",7,"36%
--
--",3,"13%
--
--"
00948,美術學系,2,2,"均標
--
--
--
--
--
--","在校學業
美術學業
學測國文",2,"23%
--
--",--,
