校系代碼,校系名稱,總錄取人數,招生名額,檢定標準,比序項目,第一輪錄取,第一輪比序,第二輪錄取,第二輪比序
10101,西洋語文學系,10,10,"均標
均標
--
均標
--
--
A級","在校學業
學測英文
學測國文
英文學業
國文學業",9,"28%
--
--
--
--",1,"15%
--
--
--
--"
10101,西洋語文學系【外加】,0,2,"均標
均標
--
均標
--
--
A級","在校學業
學測英文
學測國文
英文學業
國文學業",0,"--
--
--
--
--",--,
10102,運動健康與休閒學系,8,8,"--
後標
後標
--
後標
--
--","在校學業
學測自然
學測英文
學測數學",7,"17%
--
--
--",1,"7%
--
--
--"
10103,東亞語文學系日語組,2,2,"均標
均標
--
均標
--
--
--","在校學業
學測英文
英文學業
學測國文
國文學業",2,"10%
--
--
--
--",--,
10103,東亞語文學系日語組【外加】,1,1,"均標
均標
--
均標
--
--
--","在校學業
學測英文
英文學業
學測國文
國文學業",1,"4%
--
--
--
--",--,
10104,東亞語文學系韓語組,2,2,"均標
均標
--
均標
--
--
--","在校學業
學測英文
英文學業
學測國文
國文學業",2,"5%
--
--
--
--",--,
10104,東亞語文學系韓語組【外加】,0,1,"均標
均標
--
均標
--
--
--","在校學業
學測英文
英文學業
學測國文
國文學業",0,"--
--
--
--
--",--,
10105,東亞語文學系越語組,2,2,"均標
均標
--
均標
--
--
--","在校學業
學測英文
英文學業
學測國文
國文學業",2,"14%
--
--
--
--",--,
10105,東亞語文學系越語組【外加】,0,1,"均標
均標
--
均標
--
--
--","在校學業
學測英文
英文學業
學測國文
國文學業",0,"--
--
--
--
--",--,
10106,法律學系,8,8,"均標
均標
--
均標
--
--
--","在校學業
學測國文
學測英文
學測社會",8,"3%
--
--
--",--,
10107,政治法律學系,10,10,"均標
均標
--
均標
--
--
--","在校學業
學測國英社
學測英文
學測國文
學測社會",10,"6%
--
--
--
--",--,
10107,政治法律學系【外加】,1,2,"均標
均標
--
均標
--
--
--","在校學業
學測國英社
學測英文
學測國文
學測社會",1,"24%
--
--
--
--",--,
10108,財經法律學系,8,8,"前標
均標
均標
均標
--
--
--","在校學業
學測國文
學測英文
學測數學",8,"7%
--
--
--",--,
10108,財經法律學系【外加】,0,1,"前標
均標
均標
均標
--
--
--","在校學業
學測國文
學測英文
學測數學",0,"--
--
--
--",--,
10109,應用經濟學系,6,6,"均標
均標
前標
--
--
--
--","在校學業
學測國英數
學測數學
學測英文
學測國文
數學學業
英文學業",4,"25%
--
--
--
--
--
--",2,"11%
--
--
--
--
--
--"
10109,應用經濟學系【外加】,0,1,"均標
均標
前標
--
--
--
--","在校學業
學測國英數
學測數學
學測英文
學測國文
數學學業
英文學業",0,"--
--
--
--
--
--
--",--,
10110,亞太工商管理學系企業管理組,11,11,"均標
均標
均標
均標
--
--
--","在校學業
學測國英數社
學測英文
學測數學
英文學業",11,"13%
--
--
--
--",--,
10110,亞太工商管理學系企業管理組【外加】,0,1,"均標
均標
均標
均標
--
--
--","在校學業
學測國英數社
學測英文
學測數學
英文學業",0,"--
--
--
--
--",--,
10111,資訊管理學系,8,8,"均標
均標
均標
--
--
--
--","在校學業
學測英文
學測數學
學測國文",8,"7%
--
--
--",--,
10111,資訊管理學系【外加】,0,3,"均標
均標
均標
--
--
--
--","在校學業
學測英文
學測數學
學測國文",0,"--
--
--
--",--,
10112,金融管理學系,7,7,"均標
均標
均標
--
--
--
--","在校學業
學測英文
學測數學
學測國文
英文學業
數學學業
國文學業",7,"5%
12
11
13
--
--
--",--,
10113,工藝與創意設計學系,8,8,"底標
底標
--
底標
--
--
--","在校學業
學測國文
學測社會
學測英文",6,"17%
--
--
--",2,"15%
--
--
--"
10113,工藝與創意設計學系【外加】,0,1,"底標
底標
--
底標
--
--
--","在校學業
學測國文
學測社會
學測英文",0,"--
--
--
--",--,
10114,亞太工商管理學系工業管理組,11,11,"均標
均標
均標
--
均標
--
--","在校學業
學測國英數自
學測數學
學測英文
數學學業",9,"29%
--
--
--
--",2,"14%
--
--
--
--"
10114,亞太工商管理學系工業管理組【外加】,0,1,"均標
均標
均標
--
均標
--
--","在校學業
學測國英數自
學測數學
學測英文
數學學業",0,"--
--
--
--
--",--,
10115,應用數學系,9,9,"均標
--
均標
--
均標
--
--","在校學業
學測數學
學測自然
學測國文",9,"22%
--
--
--",--,
10116,應用化學系,8,8,"--
均標
均標
--
均標
--
--","在校學業
學測英數自
學測自然",8,"9%
38
--",--,
10117,應用物理學系,10,10,"--
均標
均標
--
均標
--
--","在校學業
學測自然
學測數學
學測英文
物理學業
數學學業",8,"26%
--
--
--
--
--",2,"6%
--
--
--
--
--"
10117,應用物理學系【外加】,0,2,"--
均標
均標
--
均標
--
--","在校學業
學測自然
學測數學
學測英文
物理學業
數學學業",0,"--
--
--
--
--
--",--,
10118,電機工程學系,20,20,"--
均標
均標
--
均標
--
--","在校學業
學測英數自
數學學業
物理學業
英文學業
學測自然
學測數學",20,"11%
34
--
--
--
--
--",--,
10118,電機工程學系【外加】,0,5,"--
均標
均標
--
均標
--
--","在校學業
學測英數自
數學學業
物理學業
英文學業
學測自然
學測數學",0,"--
--
--
--
--
--
--",--,
10119,土木與環境工程學系,10,10,"均標
--
均標
--
均標
--
--","在校學業
學測國數自
英文學業",10,"18%
--
--",--,
10120,化學工程及材料工程學系,12,12,"均標
均標
均標
--
均標
--
--","在校學業
學測國英數自",12,"9%
--",--,
10120,化學工程及材料工程學系【外加】,0,1,"均標
均標
均標
--
均標
--
--","在校學業
學測國英數自",0,"--
--",--,
10121,資訊工程學系,9,9,"--
均標
均標
--
均標
--
--","在校學業
數學學業
物理學業
英文學業",9,"8%
--
--
--",--,
10122,建築學系,7,7,"均標
均標
均標
--
--
--
--","在校學業
學測英文
學測數學
學測國文",7,"19%
--
--
--",--,
10122,建築學系【外加】,0,1,"均標
均標
均標
--
--
--
--","在校學業
學測英文
學測數學
學測國文",0,"--
--
--
--",--,
10123,生命科學系,7,7,"均標
均標
--
--
均標
--
--","在校學業
學測自然
學測英文
學測國文",4,"30%
--
--
--",3,"12%
--
--
--"
10123,生命科學系【外加】,0,1,"均標
均標
--
--
均標
--
--","在校學業
學測自然
學測英文
學測國文",0,"--
--
--
--",--,
