校系代碼,校系名稱,總錄取人數,招生名額,檢定標準,比序項目,第一輪錄取,第一輪比序,第二輪錄取,第二輪比序
00901,中國文學系,12,12,"--
--
--
--
--
均標
--","在校學業
學測國文
國文學業",4,"45%
--
--",8,"40%
--
--"
00902,外國語文學系,7,7,"--
前標
--
--
--
均標
--","在校學業
學測英文
學測總級分
英文學業
國文學業
學測國文",7,"18%
--
--
--
--
--",--,
00903,歷史學系,5,8,"--
--
--
--
--
均標
--","在校學業
學測社會
學測總級分
歷史學業
學測國文",2,"37%
--
--
--
--",3,"46%
--
--
--
--"
00903,歷史學系【外加】,0,1,"--
--
--
--
--
均標
--","在校學業
學測社會
學測總級分
歷史學業
學測國文",0,"--
--
--
--
--",--,
00904,日本語言文化學系,10,10,"--
--
--
--
--
均標
--","在校學業
學測國文
學測英文
學測數學
學測社會
學測自然",10,"26%
11
12
--
--
--",--,
00905,哲學系,2,3,"--
--
--
--
--
均標
--","在校學業
學測國文
英文學業
國文學業
學測英文
學測數學",2,"41%
--
--
--
--
--",--,
00906,企業管理學系(行銷與數位經營組),11,11,"--
均標
--
--
--
均標
--","在校學業
學測總級分
學測英文",11,"15%
--
--",--,
00907,企業管理學系(服務創新與經營組),8,8,"--
--
--
--
--
均標
--","在校學業
學測總級分
學測英文",8,"26%
--
--",--,
00908,企業管理學系(創業與組織領導組),11,11,"--
--
--
--
--
均標
--","在校學業
學測總級分
學測英文",11,"42%
--
--",--,
00909,國際經營與貿易學系,17,18,"--
前標
--
--
--
均標
--","在校學業
學測英文
學測數學",8,"36%
--
--",9,"43%
--
--"
00910,會計學系,7,7,"--
--
--
--
--
均標
--","在校學業
學測總級分
學測英文",7,"7%
--
--",--,
00911,財務金融學系,8,8,"--
--
--
--
--
均標
--","在校學業
學測總級分",8,"9%
53",--,
00912,統計學系(決策管理組),11,11,"--
--
--
--
--
均標
--","在校學業
學測數學",6,"28%
--",5,"20%
--"
00913,資訊管理學系(物聯網與大數據應用組),5,5,"--
--
--
--
--
均標
--","在校學業
學測總級分",5,"26%
46",--,
00914,資訊管理學系(數位行銷與電子商務應用組),5,5,"--
--
--
--
--
均標
--","在校學業
學測總級分",5,"30%
--",--,
00915,經濟學系一般經濟組,14,14,"--
--
--
--
--
均標
--","在校學業
學測數學
學測英文",13,"28%
--
--",1,"9%
--
--"
00916,經濟學系產業經濟組,12,12,"--
--
--
--
--
均標
--","在校學業
學測數學
學測英文",3,"48%
--
--",9,"23%
7
11"
00917,政治學系政治理論組,4,11,"--
--
--
--
--
均標
--","在校學業
學測總級分
學測英文
學測社會
學測國文",2,"17%
--
--
--
--",2,"38%
--
--
--
--"
00917,政治學系政治理論組【外加】,0,2,"--
--
--
--
--
均標
--","在校學業
學測總級分
學測英文
學測社會
學測國文",0,"--
--
--
--
--",--,
00918,政治學系國際關係組,13,13,"--
--
--
--
--
均標
--","在校學業
學測總級分
學測英文
學測社會
學測國文",7,"35%
--
--
--
--",6,"27%
--
--
--
--"
00918,政治學系國際關係組【外加】,0,2,"--
--
--
--
--
均標
--","在校學業
學測總級分
學測英文
學測社會
學測國文",0,"--
--
--
--
--",--,
00919,行政管理暨政策學系,8,8,"均標
--
--
均標
--
均標
--","在校學業
學測社會
學測國文",8,"37%
--
--",--,
00920,社會學系,13,20,"--
--
--
--
--
均標
--","在校學業
學測英文
學測社會",3,"39%
--
--",10,"36%
--
--"
00921,社會工作學系,12,12,"--
--
--
--
--
均標
--","在校學業
學測英文
學測國文
學測數學
學測社會
學測總級分",11,"37%
--
--
--
--
--",1,"12%
--
--
--
--
--"
00922,餐旅管理學系,7,7,"--
--
--
--
--
均標
--","在校學業
學測總級分
學測英文
學測國文",4,"34%
--
--
--",3,"22%
--
--
--"
00923,法律學系,5,5,"--
--
--
--
--
均標
--","在校學業
學測總級分",5,"6%
51",--,
00924,國際學院國際經營管理學位學程(英語專班),5,5,"--
前標
--
--
--
均標
--","在校學業
學測英文
學測總級分
英文學業
國文學業
學測數學",2,"15%
--
--
--
--
--",3,"20%
--
--
--
--
--"
00925,應用物理學系,12,12,"--
--
--
--
--
後標
--","在校學業
學測總級分
學測數學
學測自然
學測英文",7,"45%
--
--
--
--",5,"31%
--
--
--
--"
00925,應用物理學系【外加】,0,1,"--
--
--
--
--
後標
--","在校學業
學測總級分
學測數學
學測自然
學測英文",0,"--
--
--
--
--",--,
00926,化學系化學組,13,13,"--
--
--
--
--
均標
--","在校學業
學測總級分
學測自然
學測英文",5,"35%
--
--
--",8,"42%
--
--
--"
00927,化學系化學生物組,8,13,"--
--
--
--
--
均標
--","在校學業
學測總級分
學測自然
學測英文",2,"30%
--
--
--",6,"37%
--
--
--"
00928,應用數學系,12,12,"--
--
均標
--
--
--
--","在校學業
學測數學
學測英文",4,"41%
--
--",8,"34%
--
--"
00929,化學工程與材料工程學系(製程及能源工程組),8,11,"--
--
--
--
--
均標
--","在校學業
學測數學
學測自然",0,"--
--
--",8,"48%
--
--"
00930,化學工程與材料工程學系(材料工程組),15,15,"--
--
--
--
--
均標
--","在校學業
學測數學
學測自然",6,"29%
--
--",9,"28%
--
--"
00931,化學工程與材料工程學系(生化工程組),9,15,"--
--
--
--
--
均標
--","在校學業
學測自然
學測數學",0,"--
--
--",9,"49%
--
--"
00932,工業工程與經營資訊學系(智慧設計與生產),7,10,"--
--
--
--
--
均標
--","在校學業
學測總級分
學測英文",1,"11%
--
--",6,"47%
--
--"
00933,工業工程與經營資訊學系(智慧經營與管理),4,10,"--
--
--
--
--
均標
--","在校學業
學測總級分
學測英文",1,"14%
--
--",3,"35%
--
--"
00934,環境科學與工程學系,12,20,"--
--
--
--
--
均標
--","在校學業
學測總級分
化學學業",0,"--
--
--",12,"50%
--
--"
00935,資訊工程學系資電工程組,10,10,"--
--
--
--
--
均標
--","在校學業
學測數學
學測自然
學測英文
學測國文",3,"37%
--
--
--
--",7,"26%
12
--
--
--"
