校系代碼,校系名稱,總錄取人數,招生名額,檢定標準,比序項目,第一輪錄取,第一輪比序,第二輪錄取,第二輪比序
00801,工業與系統工程學系管理組,12,12,"--
後標
--
--
--
--
--","在校學業
學測總級分
學測數學
學測國文",2,"24%
--
--
--",10,"26%
--
--
--"
00802,企業管理學系服務業管理組,20,20,"--
--
--
均標
--
--
--","在校學業
學測英文
學測國文
學測社會",3,"37%
--
--
--",17,"26%
--
--
--"
00802,企業管理學系服務業管理組【外加】,1,1,"--
--
--
均標
--
--
--","在校學業
學測英文
學測國文
學測社會",1,"22%
--
--
--",--,
00803,企業管理學系高科技業管理組,20,20,"--
--
--
均標
--
--
--","在校學業
學測英文
學測國文
學測社會",4,"40%
--
--
--",16,"30%
--
--
--"
00803,企業管理學系高科技業管理組【外加】,1,1,"--
--
--
均標
--
--
--","在校學業
學測英文
學測國文
學測社會",1,"28%
--
--
--",--,
00804,企業管理學系工商管理組,40,40,"--
--
--
均標
--
--
--","在校學業
學測英文
學測國文
學測社會",8,"36%
--
--
--",32,"33%
--
--
--"
00804,企業管理學系工商管理組【外加】,0,2,"--
--
--
均標
--
--
--","在校學業
學測英文
學測國文
學測社會",0,"--
--
--
--",--,
00805,國際經營與貿易學系,20,20,"--
均標
--
--
--
--
--","在校學業
學測英文
學測國文
學測總級分",18,"35%
--
--
--",2,"12%
--
--
--"
00806,會計學系,25,25,"--
--
後標
--
--
均標
--","在校學業
學測總級分
學測英文
學測數學
學測國文
學測社會",21,"41%
--
--
--
--
--",4,"9%
--
--
--
--
--"
00807,資訊管理學系,20,20,"--
--
--
--
--
均標
--","在校學業
學測總級分
學測數學
學測英文
學測國文
學測社會
學測自然",7,"35%
--
--
--
--
--
--",13,"27%
--
--
--
--
--
--"
00808,財務金融學系,20,20,"--
--
--
--
--
均標
--","在校學業
學測英文
學測數學
學測國文",16,"35%
--
--
--",4,"14%
--
--
--"
00809,財經法律學系,10,10,"後標
後標
--
--
--
均標
--","在校學業
學測國文
學測英文
學測社會",10,"19%
--
--
--",--,
00810,室內設計學系,3,3,"--
--
--
--
--
均標
--","在校學業
學測總級分
學測英文
學測國文
學測社會",3,"6%
--
--
--
--",--,
00811,商業設計學系乙類,2,2,"--
--
--
--
--
均標
--","在校學業
學測英文
學測國文
學測社會",2,"8%
--
--
--",--,
00811,商業設計學系乙類【外加】,0,1,"--
--
--
--
--
均標
--","在校學業
學測英文
學測國文
學測社會",0,"--
--
--
--",--,
00812,特殊教育學系,5,5,"均標
均標
--
--
--
--
--","在校學業
學測總級分
學測英文
學測國文",3,"32%
--
--
--",2,"14%
--
--
--"
00813,應用外國語文學系,18,18,"--
均標
--
--
--
均標
--","在校學業
學測總級分
學測英文
學測國文",9,"49%
--
--
--",9,"21%
--
--
--"
00814,應用華語文學系,16,16,"--
後標
--
--
--
--
--","在校學業
學測國文
學測英文
學測總級分",9,"37%
--
--
--",7,"18%
--
--
--"
