校系代碼,校系名稱,總錄取人數,招生名額,檢定標準,比序項目,第一輪錄取,第一輪比序,第二輪錄取,第二輪比序
04201,環境工程學系(社會組),0,3,"--
--
--
底標
--
--
--","在校學業
學測總級分
學測國文
學測社會",0,"--
--
--
--",--,
04201,環境工程學系(社會組)【外加】,0,1,"--
--
--
底標
--
--
--","在校學業
學測總級分
學測國文
學測社會",0,"--
--
--
--",--,
04202,綠色產品設計學士學位學程,0,5,"--
底標
--
--
--
--
--","在校學業
學測總級分
學測數學
學測英文",0,"--
--
--
--",--,
04202,綠色產品設計學士學位學程【外加】,0,1,"--
底標
--
--
--
--
--","在校學業
學測總級分
學測數學
學測英文",0,"--
--
--
--",--,
04203,企業管理學系,2,8,"--
--
--
--
--
底標
--","在校學業
學測總級分
學測社會",1,"31%
--
--",1,"40%
--
--"
04203,企業管理學系【外加】,0,1,"--
--
--
--
--
底標
--","在校學業
學測總級分
學測社會",0,"--
--
--",--,
04204,資訊管理學系(數位經營組),0,1,"--
--
--
底標
--
--
--","在校學業
學測總級分
學測英文",0,"--
--
--",--,
04205,人力資源暨公共關係學系,0,5,"--
--
--
底標
--
--
--","在校學業
學測社會
學測總級分",0,"--
--
--",--,
04205,人力資源暨公共關係學系【外加】,0,1,"--
--
--
底標
--
--
--","在校學業
學測社會
學測總級分",0,"--
--
--",--,
04206,會計資訊學系(會計管理組),1,3,"--
--
--
底標
--
--
--","在校學業
學測國文
學測社會
學測英文
國文學業
英文學業
歷史學業",0,"--
--
--
--
--
--
--",1,"48%
--
--
--
--
--
--"
04206,會計資訊學系(會計管理組)【外加】,0,1,"--
--
--
底標
--
--
--","在校學業
學測國文
學測社會
學測英文
國文學業
英文學業
歷史學業",0,"--
--
--
--
--
--
--",--,
04207,會計資訊學系(投資理財組）,0,2,"--
--
--
底標
--
--
--","在校學業
學測國文
學測社會
學測英文
國文學業
歷史學業
生物學業",0,"--
--
--
--
--
--
--",--,
04207,會計資訊學系(投資理財組）【外加】,0,1,"--
--
--
底標
--
--
--","在校學業
學測國文
學測社會
學測英文
國文學業
歷史學業
生物學業",0,"--
--
--
--
--
--
--",--,
