校系代碼,校系名稱,總錄取人數,招生名額,檢定標準,比序項目,第一輪錄取,第一輪比序,第二輪錄取,第二輪比序
10801,傳播學系,5,5,"均標
--
--
--
--
--
--","在校學業
學測國文
學測社會
學測英文
國文學業
英文學業
學測自然",5,"28%
--
--
--
--
--
--",--,
10801,傳播學系【外加】,0,2,"均標
--
--
--
--
--
--","在校學業
學測國文
學測社會
學測英文
國文學業
英文學業
學測自然",0,"--
--
--
--
--
--
--",--,
10802,兒童發展與家庭教育學系,5,5,"後標
--
--
--
--
--
--","在校學業
學測國文
國文學業
學測英文
英文學業",5,"40%
--
--
--
--",--,
10802,兒童發展與家庭教育學系【外加】,0,2,"後標
--
--
--
--
--
--","在校學業
學測國文
國文學業
學測英文
英文學業",0,"--
--
--
--
--",--,
10803,社會工作學系,3,3,"均標
--
--
均標
--
--
--","在校學業
學測國文
學測英文
學測社會
學測總級分
國文學業
公社學業",3,"28%
--
--
--
--
--
--",--,
10803,社會工作學系【外加】,1,2,"均標
--
--
均標
--
--
--","在校學業
學測國文
學測英文
學測社會
學測總級分
國文學業
公社學業",1,"39%
--
--
--
--
--
--",--,
10804,人類發展與心理學系,5,5,"--
--
--
--
--
後標
--","在校學業
學測總級分
學測英文
學測國文
學測社會
學測數學
英文學業",5,"39%
--
--
--
--
--
--",--,
10804,人類發展與心理學系【外加】,0,1,"--
--
--
--
--
後標
--","在校學業
學測總級分
學測英文
學測國文
學測社會
學測數學
英文學業",0,"--
--
--
--
--
--
--",--,
10805,東方語文學系中文組,3,3,"均標
--
--
後標
--
--
--","在校學業
學測國文
學測總級分
學測社會",3,"31%
--
--
--",--,
10805,東方語文學系中文組【外加】,0,2,"均標
--
--
後標
--
--
--","在校學業
學測國文
學測總級分
學測社會",0,"--
--
--
--",--,
10806,東方語文學系日文組,3,3,"後標
--
--
後標
--
--
--","在校學業
學測國文
學測總級分
學測社會",3,"29%
--
--
--",--,
10806,東方語文學系日文組【外加】,1,2,"後標
--
--
後標
--
--
--","在校學業
學測國文
學測總級分
學測社會",1,"49%
--
--
--",--,
10807,英美語文學系,2,2,"均標
均標
--
--
--
--
--","在校學業
英文學業
學測英文
國文學業
學測國文
公社學業
學測社會",1,"33%
--
--
--
--
--
--",1,"40%
--
--
--
--
--
--"
10808,醫學資訊學系,7,7,"--
--
--
--
--
後標
--","在校學業
學測數學
學測總級分
學測英文
學測自然",3,"43%
--
--
--
--",4,"47%
--
--
--
--"
10808,醫學資訊學系【外加】,0,2,"--
--
--
--
--
後標
--","在校學業
學測數學
學測總級分
學測英文
學測自然",0,"--
--
--
--
--",--,
10809,醫學檢驗生物技術學系,8,8,"--
均標
--
--
均標
--
--","在校學業
學測總級分
學測英文
學測自然
英文學業
生物學業
化學學業",8,"9%
--
--
--
--
--
--",--,
10810,公共衛生學系,3,3,"--
均標
--
--
--
--
--","在校學業
學測英文
英文學業",3,"11%
--
--",--,
10811,護理學系,30,30,"均標
均標
--
--
均標
--
--","在校學業
學測總級分
學測自然
學測英文
生物學業
英文學業
學測國文",25,"41%
--
--
--
--
--
--",5,"36%
--
--
--
--
--
--"
10812,物理治療學系,5,5,"均標
均標
均標
--
均標
--
--","在校學業
學測總級分
學測英文
學測自然
學測數學
學測國文
學測社會",5,"8%
--
--
--
--
--
--",--,
10812,物理治療學系【外加】,0,1,"均標
均標
均標
--
均標
--
--","在校學業
學測總級分
學測英文
學測自然
學測數學
學測國文
學測社會",0,"--
--
--
--
--
--
--",--,
10813,生命科學系,10,10,"--
--
--
--
均標
--
--","在校學業
學測自然
學測英文
生物學業
英文學業
化學學業
物理學業",10,"35%
--
--
--
--
--
--",--,
10814,分子生物暨人類遺傳學系,7,7,"--
--
--
--
均標
--
--","在校學業
學測自然
學測英文
學測數學
生物學業
英文學業
化學學業",7,"37%
--
--
--
--
--
--",--,
10814,分子生物暨人類遺傳學系【外加】,0,3,"--
--
--
--
均標
--
--","在校學業
學測自然
學測英文
學測數學
生物學業
英文學業
化學學業",0,"--
--
--
--
--
--
--",--,
