校系代碼,校系名稱,總錄取人數,招生名額,檢定標準,比序項目,第一輪錄取,第一輪比序,第二輪錄取,第二輪比序
07901,人文與資訊學系(台北校區),7,9,"底標
--
--
後標
--
--
--","在校學業
學測社會
公社學業
學測國文
國文學業
英文學業",3,"27%
--
--
--
--
--",4,"45%
--
--
--
--
--"
07901,人文與資訊學系(台北校區)【外加】,0,1,"底標
--
--
後標
--
--
--","在校學業
學測社會
公社學業
學測國文
國文學業
英文學業",0,"--
--
--
--
--
--",--,
07902,宗教文化與組織管理學系(台北校區),2,2,"底標
--
--
--
--
--
--","在校學業
學測國文
歷史學業
國文學業
公社學業",2,"41%
--
--
--
--",--,
07902,宗教文化與組織管理學系(台北校區)【外加】,0,1,"底標
--
--
--
--
--
--","在校學業
學測國文
歷史學業
國文學業
公社學業",0,"--
--
--
--
--",--,
07903,英美語文學系(台北校區),8,8,"--
底標
--
--
--
--
--","在校學業
學測英文
英文學業
學測總級分
學測國文
國文學業
學測社會",8,"50%
--
--
--
--
--
--",--,
07903,英美語文學系(台北校區)【外加】,1,2,"--
底標
--
--
--
--
--","在校學業
學測英文
英文學業
學測總級分
學測國文
國文學業
學測社會",1,"15%
--
--
--
--
--
--",--,
07904,應用日語學系(台北校區),10,10,"後標
--
--
--
--
--
--","在校學業
學測國文
國文學業
學測英文
英文學業
學測總級分
歷史學業",10,"47%
--
--
--
--
--
--",--,
07904,應用日語學系(台北校區)【外加】,0,2,"後標
--
--
--
--
--
--","在校學業
學測國文
國文學業
學測英文
英文學業
學測總級分
歷史學業",0,"--
--
--
--
--
--
--",--,
07905,台灣文學系(台北校區),6,8,"底標
--
--
--
--
--
--","在校學業
國文學業
學測國文
歷史學業
地理學業
學測社會",4,"50%
--
--
--
--
--",2,"46%
--
--
--
--
--"
07905,台灣文學系(台北校區)【外加】,0,1,"底標
--
--
--
--
--
--","在校學業
國文學業
學測國文
歷史學業
地理學業
學測社會",0,"--
--
--
--
--
--",--,
07906,財務與精算學系精算與保險經營組(台北校區),1,5,"--
--
--
--
--
底標
--","在校學業
學測總級分
學測數學
學測英文
學測國文",0,"--
--
--
--
--",1,"40%
--
--
--
--"
07906,財務與精算學系精算與保險經營組(台北校區)【外加】,0,1,"--
--
--
--
--
底標
--","在校學業
學測總級分
學測數學
學測英文
學測國文",0,"--
--
--
--
--",--,
07907,財務與精算學系財務資訊組(台北校區),2,5,"--
--
--
--
--
底標
--","在校學業
學測總級分
學測數學
學測國文
學測英文",2,"45%
--
--
--
--",--,
07907,財務與精算學系財務資訊組(台北校區)【外加】,0,1,"--
--
--
--
--
底標
--","在校學業
學測總級分
學測數學
學測國文
學測英文",0,"--
--
--
--
--",--,
07908,法律學系(台北校區),10,10,"--
--
--
--
--
底標
--","在校學業
學測總級分
學測國文
學測英文
學測社會
國文學業
英文學業",10,"40%
--
--
--
--
--
--",--,
07908,法律學系(台北校區)【外加】,1,2,"--
--
--
--
--
底標
--","在校學業
學測總級分
學測國文
學測英文
學測社會
國文學業
英文學業",1,"8%
--
--
--
--
--
--",--,
07909,會計資訊學系(台北校區),4,13,"--
--
--
--
--
底標
--","在校學業
學測總級分
學測英文
英文學業
學測數學
學測國文
數學學業",3,"41%
--
--
--
--
--
--",1,"48%
--
--
--
--
--
--"
07909,會計資訊學系(台北校區)【外加】,0,2,"--
--
--
--
--
底標
--","在校學業
學測總級分
學測英文
英文學業
學測數學
學測國文
數學學業",0,"--
--
--
--
--
--
--",--,
07910,財務金融學系(台北校區),11,12,"--
底標
底標
--
--
--
--","在校學業
學測數學
學測英文
學測國文
數學學業
英文學業
國文學業",6,"37%
--
--
--
--
--
--",5,"49%
--
--
--
--
--
--"
