校系代碼,校系名稱,總錄取人數,招生名額,檢定標準,比序項目,第一輪錄取,第一輪比序,第二輪錄取,第二輪比序
04601,企業管理學系（台北校區）,26,26,"--
後標
--
--
--
後標
--","在校學業
學測總級分
學測英文",26,"30%
--
--",--,
04601,企業管理學系（台北校區）【外加】,0,2,"--
後標
--
--
--
後標
--","在校學業
學測總級分
學測英文",0,"--
--
--",--,
04602,會計學系（台北校區）,30,30,"--
--
--
--
--
後標
--","在校學業
學測英文
英文學業
學測數學
學測國文
數學學業",30,"27%
10
--
--
--
--",--,
04602,會計學系（台北校區）【外加】,0,2,"--
--
--
--
--
後標
--","在校學業
學測英文
英文學業
學測數學
學測國文
數學學業",0,"--
--
--
--
--
--",--,
04603,財務金融學系國際金融管理組（台北校區）,7,7,"--
--
--
--
--
均標
--","在校學業
學測總級分
學測英文
學測數學
學測國文",7,"46%
--
--
--
--",--,
04603,財務金融學系國際金融管理組（台北校區）【外加】,0,1,"--
--
--
--
--
均標
--","在校學業
學測總級分
學測英文
學測數學
學測國文",0,"--
--
--
--
--",--,
04604,財務金融學系財務金融組（台北校區）,18,18,"--
--
--
--
--
後標
--","在校學業
學測總級分
學測英文
學測數學
學測國文",18,"16%
--
--
--
--",--,
04604,財務金融學系財務金融組（台北校區）【外加】,0,1,"--
--
--
--
--
後標
--","在校學業
學測總級分
學測英文
學測數學
學測國文",0,"--
--
--
--
--",--,
04605,風險管理與保險學系（台北校區）,23,23,"--
--
--
--
--
後標
--","在校學業
學測英文
學測數學",13,"46%
--
--",10,"23%
8
--"
04605,風險管理與保險學系（台北校區）【外加】,0,1,"--
--
--
--
--
後標
--","在校學業
學測英文
學測數學",0,"--
--
--",--,
04606,國際企業學系國際企業經營組（台北校區）,17,20,"--
--
--
--
--
均標
B級","在校學業
學測英文
學測數學
學測國文
學測總級分",7,"49%
--
--
--
--",10,"50%
--
--
--
--"
04606,國際企業學系國際企業經營組（台北校區）【外加】,0,4,"--
--
--
--
--
均標
B級","在校學業
學測英文
學測數學
學測國文
學測總級分",0,"--
--
--
--
--",--,
04607,國際企業學系外貿行銷管理組（台北校區）,6,6,"--
--
--
--
--
均標
B級","在校學業
學測英文
學測數學
學測國文
學測總級分",6,"20%
--
--
--
--",--,
04608,新媒體暨傳播管理學系（台北校區）,6,6,"--
均標
--
--
--
--
--","在校學業
學測國文
學測數學
學測英文",6,"33%
--
--
--",--,
04608,新媒體暨傳播管理學系（台北校區）【外加】,0,1,"--
均標
--
--
--
--
--","在校學業
學測國文
學測數學
學測英文",0,"--
--
--
--",--,
04609,廣播電視學系（台北校區）,6,6,"--
均標
--
--
--
--
--","在校學業
學測英文
學測國文
學測數學",6,"13%
--
--
--",--,
04609,廣播電視學系（台北校區）【外加】,1,1,"--
均標
--
--
--
--
--","在校學業
學測英文
學測國文
學測數學",1,"50%
--
--
--",--,
04610,廣告暨策略行銷學系（台北校區）,6,6,"--
均標
--
--
--
--
--","在校學業
學測國文
學測英文
學測數學",6,"16%
11
--
--",--,
04610,廣告暨策略行銷學系（台北校區）【外加】,0,1,"--
均標
--
--
--
--
--","在校學業
學測國文
學測英文
學測數學",0,"--
--
--
--",--,
04611,新聞學系（台北校區）,6,6,"--
均標
--
--
--
--
--","在校學業
學測英文
學測國文
學測數學",6,"37%
--
--
--",--,
04611,新聞學系（台北校區）【外加】,0,1,"--
均標
--
--
--
--
--","在校學業
學測英文
學測國文
學測數學",0,"--
--
--
--",--,
04612,法律學系（台北校區）,13,13,"均標
均標
--
--
--
--
--","在校學業
學測國文
學測英文",13,"37%
--
--",--,
04612,法律學系（台北校區）【外加】,0,2,"均標
均標
--
--
--
--
--","在校學業
學測國文
學測英文",0,"--
--
--",--,
04613,財金法律學系（台北校區）,6,6,"均標
--
--
--
--
--
--","在校學業
學測國文
學測英文
學測數學",6,"10%
--
--
--",--,
04613,財金法律學系（台北校區）【外加】,0,1,"均標
--
--
--
--
--
--","在校學業
學測國文
學測英文
學測數學",0,"--
--
--
--",--,
04614,應用統計與資料科學學系（桃園校區）,10,14,"--
--
--
--
--
後標
--","在校學業
學測數學",0,"--
--",10,"44%
--"
04614,應用統計與資料科學學系（桃園校區）【外加】,0,1,"--
--
--
--
--
後標
--","在校學業
學測數學",0,"--
--",--,
04615,經濟與金融學系（桃園校區）,14,14,"--
--
--
--
--
後標
--","在校學業
學測數學
學測英文
學測國文
學測總級分",9,"47%
--
--
--
--",5,"18%
6
--
--
--"
04615,經濟與金融學系（桃園校區）【外加】,0,1,"--
--
--
--
--
後標
--","在校學業
學測數學
學測英文
學測國文
學測總級分",0,"--
--
--
--
--",--,
04616,應用中國文學系（桃園校區）,18,18,"後標
--
--
--
--
--
--","在校學業
學測國文
學測社會
學測總級分
國文學業",9,"46%
--
--
--
--",9,"32%
11
11
--
--"
04616,應用中國文學系（桃園校區）【外加】,0,1,"後標
--
--
--
--
--
--","在校學業
學測國文
學測社會
學測總級分
國文學業",0,"--
--
--
--
--",--,
04617,應用英語學系（桃園校區）,20,20,"--
均標
--
--
--
--
--","在校學業
學測英文
學測總級分
英文學業",11,"43%
--
--
--",9,"22%
--
--
--"
04617,應用英語學系（桃園校區）【外加】,0,2,"--
均標
--
--
--
--
--","在校學業
學測英文
學測總級分
英文學業",0,"--
--
--
--",--,
04618,應用日語學系（桃園校區）,8,18,"--
--
--
--
--
均標
--","在校學業
學測總級分
學測國文
學測英文
國文學業
英文學業
學測社會",6,"49%
--
--
--
--
--
--",2,"44%
--
--
--
--
--
--"
04618,應用日語學系（桃園校區）【外加】,0,1,"--
--
--
--
--
均標
--","在校學業
學測總級分
學測國文
學測英文
國文學業
英文學業
學測社會",0,"--
--
--
--
--
--
--",--,
04619,華語文教學學系（桃園校區）,2,15,"--
--
--
--
--
均標
--","在校學業
學測總級分
學測英文
英文學業
學測國文
國文學業",1,"15%
--
--
--
--
--",1,"29%
--
--
--
--
--"
04619,華語文教學學系（桃園校區）【外加】,0,1,"--
--
--
--
--
均標
--","在校學業
學測總級分
學測英文
英文學業
學測國文
國文學業",0,"--
--
--
--
--
--",--,
04620,商業設計學系（桃園校區）,20,20,"均標
均標
--
--
--
--
--","在校學業
學測國文
學測英文",10,"49%
--
--",10,"35%
--
--"
04620,商業設計學系（桃園校區）【外加】,0,1,"均標
均標
--
--
--
--
--","在校學業
學測國文
學測英文",0,"--
--
--",--,
04621,商品設計學系（桃園校區）,16,17,"--
--
--
--
--
均標
--","在校學業
學測英文
學測國文",5,"44%
--
--",11,"45%
--
--"
04621,商品設計學系（桃園校區）【外加】,0,1,"--
--
--
--
--
均標
--","在校學業
學測英文
學測國文",0,"--
--
--",--,
04622,數位媒體設計學系（桃園校區）,11,12,"--
--
--
--
--
均標
--","在校學業
學測國文
學測英文",6,"40%
--
--",5,"49%
--
--"
04622,數位媒體設計學系（桃園校區）【外加】,0,1,"--
--
--
--
--
均標
--","在校學業
學測國文
學測英文",0,"--
--
--",--,
04623,建築學系（桃園校區）,7,7,"均標
--
--
--
--
--
--","在校學業
學測英文
學測社會",7,"18%
--
--",--,
04623,建築學系（桃園校區）【外加】,0,1,"均標
--
--
--
--
--
--","在校學業
學測英文
學測社會",0,"--
--
--",--,
04624,都市規劃與防災學系（桃園校區）,8,8,"後標
--
--
後標
--
--
--","在校學業
學測社會
學測國文
學測英文",4,"37%
--
--
--",4,"30%
--
--
--"
04624,都市規劃與防災學系（桃園校區）【外加】,0,1,"後標
--
--
後標
--
--
--","在校學業
學測社會
學測國文
學測英文",0,"--
--
--
--",--,
04625,觀光事業學系（桃園校區）,8,8,"--
均標
--
--
--
--
--","在校學業
學測英文
學測總級分",6,"40%
--
--",2,"13%
--
--"
04625,觀光事業學系（桃園校區）【外加】,0,1,"--
均標
--
--
--
--
--","在校學業
學測英文
學測總級分",0,"--
--
--",--,
04626,休閒遊憩管理學系(桃園校區),10,10,"--
均標
--
--
--
--
--","在校學業
學測英文
學測總級分",0,"--
--
--",10,"35%
--
--"
04626,休閒遊憩管理學系(桃園校區)【外加】,0,1,"--
均標
--
--
--
--
--","在校學業
學測英文
學測總級分",0,"--
--
--",--,
04627,餐旅管理學系(桃園校區),8,8,"--
均標
--
--
--
--
--","在校學業
學測英文
學測總級分",8,"32%
--
--",--,
04627,餐旅管理學系(桃園校區)【外加】,0,1,"--
均標
--
--
--
--
--","在校學業
學測英文
學測總級分",0,"--
--
--",--,
04628,社會與安全管理學系（桃園校區）,16,16,"--
--
--
均標
--
--
--","在校學業
學測總級分
學測國文
學測社會
學測英文",15,"45%
--
--
--
--",1,"18%
45
--
--
--"
04628,社會與安全管理學系（桃園校區）【外加】,0,1,"--
--
--
均標
--
--
--","在校學業
學測總級分
學測國文
學測社會
學測英文",0,"--
--
--
--
--",--,
04629,公共事務學系（桃園校區）,6,6,"--
--
--
後標
--
--
--","在校學業
學測總級分
學測社會
學測國文
學測英文",6,"15%
--
--
--
--",--,
04629,公共事務學系（桃園校區）【外加】,1,1,"--
--
--
後標
--
--
--","在校學業
學測總級分
學測社會
學測國文
學測英文",1,"42%
--
--
--
--",--,
