校系代碼,校系名稱,總錄取人數,招生名額,檢定標準,比序項目,第一輪錄取,第一輪比序,第二輪錄取,第二輪比序
15001,外國語文學系,18,18,"--
均標
--
--
--
--
--","在校學業
學測英文
英語文學業
學測國文
學測社會
國語文學業
公社學業",18,"31%
--
--
--
--
--
--",--,
15001,外國語文學系【外加】,0,2,"--
均標
--
--
--
--
--","在校學業
學測英文
英語文學業
學測國文
學測社會
國語文學業
公社學業",0,"--
--
--
--
--
--
--",--,
15002,應用經濟與管理學系,15,15,"--
均標
--
--
--
--
--","在校學業
學測社會
學測數B
數學學業
學測英文
英語文學業
學測國文",15,"21%
--
--
--
--
--
--",--,
15002,應用經濟與管理學系【外加】,2,6,"--
均標
--
--
--
--
--","在校學業
學測社會
學測數B
數學學業
學測英文
英語文學業
學測國文",2,"47%
--
--
--
--
--
--",--,
15003,休閒產業與健康促進學系,17,17,"--
均標
--
--
--
--
--","在校學業
學測國文
學測國英社
英語文學業
學測英文
國語文學業
學測數B",4,"41%
--
--
--
--
--
--",13,"36%
--
--
--
--
--
--"
15003,休閒產業與健康促進學系【外加】,0,1,"--
均標
--
--
--
--
--","在校學業
學測國文
學測國英社
英語文學業
學測英文
國語文學業
學測數B",0,"--
--
--
--
--
--
--",--,
15004,土木工程學系,39,39,"--
--
後標
--
--
均標
--","在校學業
學測自然
物理學業
學測數A
數學學業
學測英文
英語文學業",5,"48%
--
--
--
--
--
--",34,"38%
12
--
--
--
--
--"
15004,土木工程學系【外加】,0,3,"--
--
後標
--
--
均標
--","在校學業
學測自然
物理學業
學測數A
數學學業
學測英文
英語文學業",0,"--
--
--
--
--
--
--",--,
15005,機械與機電工程學系,26,26,"--
--
後標
--
--
後標
--","在校學業
學測自然
物理學業
學測數A
數學學業
學測英文
英語文學業",25,"45%
--
--
--
--
--
--",1,"10%
--
--
--
--
--
--"
15005,機械與機電工程學系【外加】,0,2,"--
--
後標
--
--
後標
--","在校學業
學測自然
物理學業
學測數A
數學學業
學測英文
英語文學業",0,"--
--
--
--
--
--
--",--,
15006,化學工程與材料工程學系,32,32,"--
--
後標
--
--
--
--","在校學業
學測數A
學測國英數A自
化學學業
學測自然
物理學業
數學學業",32,"27%
--
--
--
--
--
--",--,
15006,化學工程與材料工程學系【外加】,0,1,"--
--
後標
--
--
--
--","在校學業
學測數A
學測國英數A自
化學學業
學測自然
物理學業
數學學業",0,"--
--
--
--
--
--
--",--,
15007,環境工程學系,19,19,"--
--
後標
--
--
後標
--","在校學業
學測國英數A自
數學學業
學測數A
化學學業
英語文學業
學測自然",9,"45%
--
--
--
--
--
--",10,"17%
--
--
--
--
--
--"
15007,環境工程學系【外加】,0,1,"--
--
後標
--
--
後標
--","在校學業
學測國英數A自
數學學業
學測數A
化學學業
英語文學業
學測自然",0,"--
--
--
--
--
--
--",--,
15008,生物機電工程學系,12,12,"--
--
後標
--
--
--
--","在校學業
學測國英數A自
學測數A
物理學業
學測自然
學測英文
學測國文",12,"37%
--
--
--
--
--
--",--,
15008,生物機電工程學系【外加】,0,1,"--
--
後標
--
--
--
--","在校學業
學測國英數A自
學測數A
物理學業
學測自然
學測英文
學測國文",0,"--
--
--
--
--
--
--",--,
15009,電機工程學系,22,22,"--
--
後標
--
--
--
--","在校學業
學測數A
數學學業
物理學業
生活科技學業
資訊科技學業
學測英文",22,"13%
6
--
--
--
--
--",--,
15009,電機工程學系【外加】,0,4,"--
--
後標
--
--
--
--","在校學業
學測數A
數學學業
物理學業
生活科技學業
資訊科技學業
學測英文",0,"--
--
--
--
--
--
--",--,
15010,電子工程學系,25,25,"--
--
--
--
--
均標
--","在校學業
學測數A
數學學業
學測英文
英語文學業
學測自然
物理學業",25,"32%
--
--
--
--
--
--",--,
15010,電子工程學系【外加】,0,4,"--
--
--
--
--
均標
--","在校學業
學測數A
數學學業
學測英文
英語文學業
學測自然
物理學業",0,"--
--
--
--
--
--
--",--,
15011,資訊工程學系,14,14,"--
--
--
--
--
均標
--","在校學業
學測數A
學測國英數A自
數學學業
物理學業
學測英文
資訊科技學業",14,"16%
--
--
--
--
--
--",--,
15011,資訊工程學系【外加】,0,2,"--
--
--
--
--
均標
--","在校學業
學測數A
學測國英數A自
數學學業
物理學業
學測英文
資訊科技學業",0,"--
--
--
--
--
--
--",--,
15012,食品科學系,39,39,"--
--
--
--
--
後標
--","在校學業
學測自然
化學學業
生物學業
學測英文
數學學業
英語文學業",16,"50%
--
--
--
--
--
--",23,"31%
11
--
--
--
--
--"
15013,生物技術與動物科學系,30,30,"--
--
--
--
--
後標
--","在校學業
學測英文
生物學業
化學學業
學測自然
學測國英自
學測國文",28,"50%
--
--
--
--
--
--",2,"11%
--
--
--
--
--
--"
15013,生物技術與動物科學系【外加】,1,3,"--
--
--
--
--
後標
--","在校學業
學測英文
生物學業
化學學業
學測自然
學測國英自
學測國文",1,"43%
--
--
--
--
--
--",--,
15014,森林暨自然資源學系,15,15,"--
--
--
--
--
後標
--","在校學業
學測自然
生物學業
學測國英數B
學測英文
生活科技學業
資訊科技學業",6,"39%
--
--
--
--
--
--",9,"35%
9
--
--
--
--
--"
15014,森林暨自然資源學系【外加】,0,2,"--
--
--
--
--
後標
--","在校學業
學測自然
生物學業
學測國英數B
學測英文
生活科技學業
資訊科技學業",0,"--
--
--
--
--
--
--",--,
15015,園藝學系,15,15,"--
--
--
--
--
後標
--","在校學業
學測自然
生物學業
學測國文
學測國英自
化學學業
學測英文",10,"50%
--
--
--
--
--
--",5,"23%
--
--
--
--
--
--"
15015,園藝學系【外加】,0,1,"--
--
--
--
--
後標
--","在校學業
學測自然
生物學業
學測國文
學測國英自
化學學業
學測英文",0,"--
--
--
--
--
--
--",--,
