校系代碼,校系名稱,總錄取人數,招生名額,檢定標準,比序項目,第一輪錄取,第一輪比序,第二輪錄取,第二輪比序
03301,教育學系,12,12,"均標
均標
--
--
--
均標
--","在校學業
學測英文
學測國文
學測自然
國語文學業
學測社會
數學學業",9,"25%
--
--
--
--
--
--",3,"26%
--
--
--
--
--
--"
03301,教育學系【外加】,0,2,"均標
均標
--
--
--
均標
--","在校學業
學測英文
學測國文
學測自然
國語文學業
學測社會
數學學業",0,"--
--
--
--
--
--
--",--,
03302,諮商與輔導學系,7,7,"均標
均標
--
均標
均標
--
--","在校學業
學測英文
學測國文
學測國英數B社
英語文學業
國語文學業
公社學業",7,"12%
14
--
--
--
--
--",--,
03303,特殊教育學系,6,6,"均標
均標
--
均標
--
--
--","在校學業
學測國英數B
學測國文
學測英文
學測數B
國語文學業
英語文學業",6,"16%
--
--
--
--
--
--",--,
03303,特殊教育學系【外加】,0,1,"均標
均標
--
均標
--
--
--","在校學業
學測國英數B
學測國文
學測英文
學測數B
國語文學業
英語文學業",0,"--
--
--
--
--
--
--",--,
03304,幼兒教育學系,6,6,"均標
後標
--
後標
後標
--
--","在校學業
學測國文
學測英文
學測社會
學測國英數B社
國語文學業
英語文學業",6,"9%
--
--
--
--
--
--",--,
03304,幼兒教育學系【外加】,0,2,"均標
後標
--
後標
後標
--
--","在校學業
學測國文
學測英文
學測社會
學測國英數B社
國語文學業
英語文學業",0,"--
--
--
--
--
--
--",--,
03305,文化與自然資源學系,6,6,"--
--
--
--
均標
--
--","在校學業
學測社會
學測英文
學測國文
歷史學業
地理學業
學測數B",6,"10%
12
--
--
--
--
--",--,
03305,文化與自然資源學系【外加】,0,1,"--
--
--
--
均標
--
--","在校學業
學測社會
學測英文
學測國文
歷史學業
地理學業
學測數B",0,"--
--
--
--
--
--
--",--,
03306,國語文學系,12,12,"均標
均標
--
--
--
--
--","在校學業
學測國文
學測英文
學測國英
國語文學業
英語文學業
歷史學業",12,"19%
--
--
--
--
--
--",--,
03306,國語文學系【外加】,0,1,"均標
均標
--
--
--
--
--","在校學業
學測國文
學測英文
學測國英
國語文學業
英語文學業
歷史學業",0,"--
--
--
--
--
--
--",--,
03307,英語學系,6,6,"前標
前標
--
均標
--
--
--","在校學業
學測英文
學測國文
學測數B
英語文學業
國語文學業
數學學業",5,"26%
--
--
--
--
--
--",1,"23%
--
--
--
--
--
--"
03307,英語學系【外加】,0,2,"前標
前標
--
均標
--
--
--","在校學業
學測英文
學測國文
學測數B
英語文學業
國語文學業
數學學業",0,"--
--
--
--
--
--
--",--,
03308,戲劇創作與應用學系,7,7,"均標
均標
--
--
--
--
--","在校學業
學測國文
學測英文
學測社會
國語文學業
英語文學業
公社學業",7,"15%
--
--
--
--
--
--",--,
03308,戲劇創作與應用學系【外加】,1,1,"均標
均標
--
--
--
--
--","在校學業
學測國文
學測英文
學測社會
國語文學業
英語文學業
公社學業",1,"21%
--
--
--
--
--
--",--,
03309,行政管理學系,6,6,"均標
均標
--
--
--
--
--","在校學業
學測國文
學測英文
學測數B
學測社會
公社學業
國語文學業",6,"6%
--
--
--
--
--
--",--,
03309,行政管理學系【外加】,0,1,"均標
均標
--
--
--
--
--","在校學業
學測國文
學測英文
學測數B
學測社會
公社學業
國語文學業",0,"--
--
--
--
--
--
--",--,
03310,經營與管理學系,7,7,"--
均標
--
均標
--
--
--","在校學業
學測英文
學測數B
學測國英數B
英語文學業
數學學業
國語文學業",7,"8%
--
--
--
--
--
--",--,
