校系代碼,校系名稱,總錄取人數,招生名額,檢定標準,比序項目,第一輪錄取,第一輪比序,第二輪錄取,第二輪比序
04301,企業管理學系企業管理組,4,4,"--
--
--
底標
--
--
--","在校學業
學測總級分",3,"49%
--",1,"44%
--"
04301,企業管理學系企業管理組【外加】,0,1,"--
--
--
底標
--
--
--","在校學業
學測總級分",0,"--
--",--,
04302,企業管理學系行銷管理組,0,6,"底標
--
--
--
--
--
--","在校學業
學測總級分",0,"--
--",--,
04302,企業管理學系行銷管理組【外加】,0,1,"底標
--
--
--
--
--
--","在校學業
學測總級分",0,"--
--",--,
04303,財務管理學系金融資訊管理組,0,2,"--
--
底標
--
--
--
--","在校學業
學測總級分",0,"--
--",--,
04304,財務管理學系財務金融管理組,4,5,"--
--
底標
--
--
--
--","在校學業
學測總級分",3,"34%
--",1,"45%
--"
04305,財務管理學系會計資訊與稅務組,1,2,"--
--
--
底標
--
--
--","在校學業
學測總級分",0,"--
--",1,"32%
--"
04306,國際企業學系,2,5,"--
--
底標
--
--
--
--","在校學業
學測英文",2,"35%
--",--,
04306,國際企業學系【外加】,0,1,"--
--
底標
--
--
--
--","在校學業
學測英文",0,"--
--",--,
04307,運輸科技與物流管理學系,2,7,"--
--
--
--
--
底標
--","在校學業
學測總級分",1,"41%
--",1,"50%
--"
04307,運輸科技與物流管理學系【外加】,0,2,"--
--
--
--
--
底標
--","在校學業
學測總級分",0,"--
--",--,
04308,科技管理學系,0,4,"底標
--
--
--
--
--
--","在校學業
學測英文",0,"--
--",--,
04308,科技管理學系【外加】,0,2,"底標
--
--
--
--
--
--","在校學業
學測英文",0,"--
--",--,
04309,建築與都市計畫學系建築設計組,2,8,"--
--
--
底標
--
--
--","在校學業
學測總級分",2,"42%
--",--,
04310,建築與都市計畫學系都市計畫組,1,3,"--
--
--
底標
--
--
--","在校學業
學測總級分",1,"23%
--",--,
04311,景觀建築學系,0,6,"底標
--
--
--
--
--
--","在校學業
學測總級分",0,"--
--",--,
04311,景觀建築學系【外加】,0,2,"底標
--
--
--
--
--
--","在校學業
學測總級分",0,"--
--",--,
04312,工業產品設計學系創意生活設計組,2,3,"--
--
--
底標
--
--
--","在校學業
學測總級分",1,"44%
--",1,"34%
--"
04313,外國語文學系,4,4,"--
底標
--
--
--
--
--","在校學業
學測英文",4,"45%
--",--,
04313,外國語文學系【外加】,0,1,"--
底標
--
--
--
--
--","在校學業
學測英文",0,"--
--",--,
04314,應用日語學系商務組,6,6,"--
--
--
底標
--
--
--","在校學業
學測社會",5,"48%
--",1,"47%
--"
04315,應用日語學系語文組,3,3,"--
--
--
底標
--
--
--","在校學業
學測社會",3,"41%
--",--,
04316,應用日語學系觀光組,2,5,"--
--
--
底標
--
--
--","在校學業
學測社會",1,"33%
--",1,"48%
--"
04317,行政管理學系,5,6,"--
--
--
底標
--
--
--","在校學業
學測社會",3,"28%
--",2,"36%
--"
04317,行政管理學系【外加】,0,1,"--
--
--
底標
--
--
--","在校學業
學測社會",0,"--
--",--,
04318,資訊工程學系資訊應用組,1,4,"--
--
--
底標
--
--
--","在校學業
學測總級分",0,"--
--",1,"39%
--"
04319,資訊管理學系資訊系統設計與智慧製造組,0,3,"--
--
底標
--
--
--
--","在校學業
學測數學",0,"--
--",--,
04319,資訊管理學系資訊系統設計與智慧製造組【外加】,0,1,"--
--
底標
--
--
--
--","在校學業
學測數學",0,"--
--",--,
04320,資訊管理學系資訊管理應用組,2,3,"--
--
底標
--
--
--
--","在校學業
學測數學",0,"--
--",2,"49%
--"
04320,資訊管理學系資訊管理應用組【外加】,0,1,"--
--
底標
--
--
--
--","在校學業
學測數學",0,"--
--",--,
04321,資訊管理學系手機軟體設計組,0,3,"--
--
底標
--
--
--
--","在校學業
學測數學",0,"--
--",--,
04321,資訊管理學系手機軟體設計組【外加】,0,1,"--
--
底標
--
--
--
--","在校學業
學測數學",0,"--
--",--,
04322,資訊管理學系巨量資料應用組,1,3,"--
--
底標
--
--
--
--","在校學業
學測數學",1,"49%
--",--,
04323,餐旅管理學系旅館管理組,3,3,"底標
--
--
--
--
--
--","在校學業
學測國文",1,"40%
--",2,"49%
--"
04323,餐旅管理學系旅館管理組【外加】,0,1,"底標
--
--
--
--
--
--","在校學業
學測國文",0,"--
--",--,
04324,餐旅管理學系烘焙創業組,2,3,"--
--
--
底標
--
--
--","在校學業
學測社會",2,"47%
--",--,
04324,餐旅管理學系烘焙創業組【外加】,1,1,"--
--
--
底標
--
--
--","在校學業
學測社會",1,"18%
--",--,
04325,餐旅管理學系餐飲經營組,1,8,"--
--
--
底標
--
--
--","在校學業
學測社會",1,"46%
--",--,
04325,餐旅管理學系餐飲經營組【外加】,0,1,"--
--
--
底標
--
--
--","在校學業
學測社會",0,"--
--",--,
04326,旅遊與休閒學系,3,6,"底標
--
--
--
--
--
--","在校學業
學測總級分",2,"33%
--",1,"46%
--"
04327,觀光與會展學系,1,6,"--
--
--
底標
--
--
--","在校學業
學測社會",1,"39%
--",--,
04327,觀光與會展學系【外加】,0,1,"--
--
--
底標
--
--
--","在校學業
學測社會",0,"--
--",--,
04328,電機工程學系,4,17,"--
--
--
--
--
底標
--","在校學業
學測數學",4,"50%
--",--,
04328,電機工程學系【外加】,0,3,"--
--
--
--
--
底標
--","在校學業
學測數學",0,"--
--",--,
04329,機械工程學系智慧自動化組,2,4,"--
--
--
--
底標
--
--","在校學業
學測自然",0,"--
--",2,"48%
--"
04329,機械工程學系智慧自動化組【外加】,0,1,"--
--
--
--
底標
--
--","在校學業
學測自然",0,"--
--",--,
04330,機械工程學系智慧機械組,0,3,"--
--
--
--
底標
--
--","在校學業
學測自然",0,"--
--",--,
04330,機械工程學系智慧機械組【外加】,0,1,"--
--
--
--
底標
--
--","在校學業
學測自然",0,"--
--",--,
04331,機械工程學系航空技術組,0,2,"--
--
--
--
底標
--
--","在校學業
學測自然",0,"--
--",--,
04331,機械工程學系航空技術組【外加】,0,1,"--
--
--
--
底標
--
--","在校學業
學測自然",0,"--
--",--,
04332,電子工程學系,0,4,"--
--
底標
--
--
--
--","在校學業
學測總級分",0,"--
--",--,
04333,光電與材料工程學系,2,5,"--
--
--
--
底標
--
--","在校學業
學測自然",1,"37%
--",1,"47%
--"
04333,光電與材料工程學系【外加】,0,1,"--
--
--
--
底標
--
--","在校學業
學測自然",0,"--
--",--,
04334,工業管理學系,2,6,"--
--
--
--
--
底標
--","在校學業
學測總級分",1,"29%
--",1,"48%
--"
04335,建築與都市計畫學系建築科技組,0,5,"--
--
底標
--
--
--
--","在校學業
學測總級分",0,"--
--",--,
04336,土木工程學系,2,6,"--
--
--
--
--
底標
--","在校學業
學測總級分",2,"46%
--",--,
04336,土木工程學系【外加】,0,2,"--
--
--
--
--
底標
--","在校學業
學測總級分",0,"--
--",--,
04337,工業產品設計學系工業設計組,0,3,"底標
--
--
--
--
--
--","在校學業
學測總級分",0,"--
--",--,
04338,資訊工程學系資訊工程組,5,6,"--
--
底標
--
--
--
--","在校學業
學測總級分",2,"31%
--",3,"43%
--"
04339,資訊工程學系智慧軟體設計組,1,4,"--
--
--
底標
--
--
--","在校學業
學測總級分",1,"44%
--",--,
04340,資訊工程學系雲端物聯網組,1,4,"--
--
底標
--
--
--
--","在校學業
學測總級分",0,"--
--",1,"33%
--"
04341,生物資訊學系,4,7,"--
--
--
--
底標
--
--","在校學業
學測自然",3,"49%
--",1,"46%
--"
