校系代碼,校系名稱,總錄取人數,招生名額,檢定標準,比序項目,第一輪錄取,第一輪比序,第二輪錄取,第二輪比序
01101,中國文學系甲組(一般組),5,5,"頂標
前標
均標
前標
--
--
--","在校學業
學測國英數社
學測國文
學測英文
國文學業
英文學業
學測社會",3,"9%
--
--
--
--
--
--",2,"3%
--
--
--
--
--
--"
01101,中國文學系甲組(一般組)【外加】,0,1,"頂標
前標
均標
前標
--
--
--","在校學業
學測國英數社
學測國文
學測英文
國文學業
英文學業
學測社會",0,"--
--
--
--
--
--
--",--,
01102,中國文學系乙組(華語文教學組),3,3,"頂標
前標
均標
前標
--
--
--","在校學業
學測國英數社
學測國文
學測英文
國文學業
英文學業
學測社會",0,"--
--
--
--
--
--
--",3,"6%
--
--
--
--
--
--"
01103,外國語文學系,8,8,"頂標
頂標
前標
前標
--
--
A級","在校學業
學測國英數社
學測英文
學測國文
學測社會
英文學業
學測數學",0,"--
--
--
--
--
--
--",8,"9%
50
--
--
--
--
--"
01103,外國語文學系【外加】,0,1,"頂標
頂標
前標
前標
--
--
A級","在校學業
學測國英數社
學測英文
學測國文
學測社會
英文學業
學測數學",0,"--
--
--
--
--
--
--",--,
01104,人文社會學院學士班,12,12,"前標
前標
均標
前標
--
--
--","在校學業
國文學業
英文學業
學測國文
學測英文
學測數學
學測社會",12,"4%
4%
--
--
--
--
--",--,
01104,人文社會學院學士班【外加】,0,1,"前標
前標
均標
前標
--
--
--","在校學業
國文學業
英文學業
學測國文
學測英文
學測數學
學測社會",0,"--
--
--
--
--
--
--",--,
01105,教育與學習科技學系,6,6,"前標
前標
--
前標
--
--
--","在校學業
學測國文
學測英文
學測社會
國文學業
英文學業
歷史學業",6,"6%
--
--
--
--
--
--",--,
01106,幼兒教育學系,6,6,"前標
前標
--
前標
--
--
--","在校學業
學測國文
學測社會
學測英文
國文學業
歷史學業
英文學業",5,"8%
--
--
--
--
--
--",1,"4%
--
--
--
--
--
--"
01106,幼兒教育學系【外加】,0,1,"前標
前標
--
前標
--
--
--","在校學業
學測國文
學測社會
學測英文
國文學業
歷史學業
英文學業",0,"--
--
--
--
--
--
--",--,
01107,教育心理與諮商學系,7,7,"前標
前標
前標
--
--
--
--","在校學業
學測英文
學測數學
學測國文
英文學業
數學學業
國文學業",1,"2%
--
--
--
--
--
--",6,"5%
14
--
--
--
--
--"
01107,教育心理與諮商學系【外加】,0,1,"前標
前標
前標
--
--
--
--","在校學業
學測英文
學測數學
學測國文
英文學業
數學學業
國文學業",0,"--
--
--
--
--
--
--",--,
01108,特殊教育學系,5,5,"前標
前標
--
前標
--
--
--","在校學業
學測國英社
學測國文
學測英文
學測社會
國文學業
英文學業",4,"14%
--
--
--
--
--
--",1,"2%
--
--
--
--
--
--"
01108,特殊教育學系【外加】,0,1,"前標
前標
--
前標
--
--
--","在校學業
學測國英社
學測國文
學測英文
學測社會
國文學業
英文學業",0,"--
--
--
--
--
--
--",--,
01109,英語教學系,5,5,"前標
頂標
均標
均標
--
--
A級","在校學業
學測英文
英文學業
學測國文
學測數學
學測社會
學測英社",5,"5%
--
--
--
--
--
--",--,
01110,竹師教育學院學士班甲組(雙專長組),4,4,"前標
前標
前標
--
--
--
--","在校學業
英文學業
數學學業
學測英文
學測數學
學測英數
學測國文",1,"9%
--
--
--
--
--
--",3,"6%
--
--
--
--
--
--"
01110,竹師教育學院學士班甲組(雙專長組)【外加】,0,1,"前標
前標
前標
--
--
--
--","在校學業
英文學業
數學學業
學測英文
學測數學
學測英數
學測國文",0,"--
--
--
--
--
--
--",--,
01111,竹師教育學院學士班乙組(永續發展教育組),3,3,"前標
前標
前標
--
--
--
--","在校學業
學測英數
學測數學
學測英文
學測國文
數學學業
英文學業",0,"--
--
--
--
--
--
--",3,"9%
--
--
--
--
--
--"
01112,經濟學系,14,14,"前標
前標
前標
前標
--
--
B級","在校學業
學測數學
學測英文
學測國文
學測社會
學測英數
數學學業",14,"8%
--
--
--
--
--
--",--,
01112,經濟學系【外加】,0,1,"前標
前標
前標
前標
--
--
B級","在校學業
學測數學
學測英文
學測國文
學測社會
學測英數
數學學業",0,"--
--
--
--
--
--
--",--,
01113,科技管理學院學士班,7,7,"頂標
頂標
頂標
--
--
--
--","在校學業
學測數學
學測英文
學測國文
數學學業
英文學業
國文學業",2,"3%
--
--
--
--
--
--",5,"7%
11
14
--
--
--
--"
01113,科技管理學院學士班【外加】,0,1,"頂標
頂標
頂標
--
--
--
--","在校學業
學測數學
學測英文
學測國文
數學學業
英文學業
國文學業",0,"--
--
--
--
--
--
--",--,
01114,計量財務金融學系,8,8,"前標
前標
頂標
--
--
--
--","在校學業
學測數學
學測英文
學測國文
數學學業
英文學業
國文學業",8,"6%
--
--
--
--
--
--",--,
01114,計量財務金融學系【外加】,0,2,"前標
前標
頂標
--
--
--
--","在校學業
學測數學
學測英文
學測國文
數學學業
英文學業
國文學業",0,"--
--
--
--
--
--
--",--,
01115,數學系甲組(數學組),5,5,"前標
前標
頂標
--
前標
--
--","在校學業
學測數學
學測國英數自
學測自然
學測英文
學測國文
數學學業",2,"4%
--
--
--
--
--
--",3,"9%
--
--
--
--
--
--"
01115,數學系甲組(數學組)【外加】,0,1,"前標
前標
頂標
--
前標
--
--","在校學業
學測數學
學測國英數自
學測自然
學測英文
學測國文
數學學業",0,"--
--
--
--
--
--
--",--,
01116,數學系乙組(應用數學組),5,5,"前標
前標
頂標
--
前標
--
--","在校學業
學測數學
學測國英數自
學測自然
學測英文
學測國文
數學學業",1,"4%
--
--
--
--
--
--",4,"5%
--
--
--
--
--
--"
01116,數學系乙組(應用數學組)【外加】,0,1,"前標
前標
頂標
--
前標
--
--","在校學業
學測數學
學測國英數自
學測自然
學測英文
學測國文
數學學業",0,"--
--
--
--
--
--
--",--,
01117,物理學系物理組(甲組一般組),5,5,"前標
前標
頂標
--
頂標
--
--","在校學業
學測國英數自
學測數學
學測自然
學測英文
學測國文
物理學業",2,"2%
--
--
--
--
--
--",3,"5%
--
--
--
--
--
--"
