校系代碼,校系名稱,總錄取人數,招生名額,檢定標準,比序項目,第一輪錄取,第一輪比序,第二輪錄取,第二輪比序
05001,社會工作學系(臺北校區),27,27,"底標
--
--
--
--
--
--","在校學業
學測國文
學測社會
學測數學
學測國數社
國文學業
數學學業",24,"48%
--
--
--
--
--
--",3,"23%
--
--
--
--
--
--"
05001,社會工作學系(臺北校區)【外加】,2,5,"底標
--
--
--
--
--
--","在校學業
學測國文
學測社會
學測數學
學測國數社
國文學業
數學學業",2,"41%
--
--
--
--
--
--",--,
05002,家庭研究與兒童發展學系(臺北校區),7,7,"底標
--
--
--
--
--
--","在校學業
學測國英社
學測英文
學測國文
英文學業
國文學業
學測社會",7,"36%
--
--
--
--
--
--",--,
05002,家庭研究與兒童發展學系(臺北校區)【外加】,0,2,"底標
--
--
--
--
--
--","在校學業
學測國英社
學測英文
學測國文
英文學業
國文學業
學測社會",0,"--
--
--
--
--
--
--",--,
05003,餐飲管理學系廚藝組(臺北校區),5,5,"--
底標
--
--
--
--
--","在校學業
學測英文
學測國英
學測國文
英文學業
國文學業
公社學業",5,"26%
--
--
--
--
--
--",--,
05003,餐飲管理學系廚藝組(臺北校區)【外加】,0,1,"--
底標
--
--
--
--
--","在校學業
學測英文
學測國英
學測國文
英文學業
國文學業
公社學業",0,"--
--
--
--
--
--
--",--,
05004,餐飲管理學系餐旅組(臺北校區),5,5,"--
底標
--
--
--
--
--","在校學業
學測英文
學測國英
學測國文
英文學業
國文學業
公社學業",2,"42%
--
--
--
--
--
--",3,"37%
--
--
--
--
--
--"
05004,餐飲管理學系餐旅組(臺北校區)【外加】,0,1,"--
底標
--
--
--
--
--","在校學業
學測英文
學測國英
學測國文
英文學業
國文學業
公社學業",0,"--
--
--
--
--
--
--",--,
05005,智慧服務管理英語學士學位學程(臺北校區),0,3,"--
底標
--
--
--
--
--","在校學業
學測英文
學測國文
學測國英
英文學業
國文學業
公社學業",0,"--
--
--
--
--
--
--",--,
05005,智慧服務管理英語學士學位學程(臺北校區)【外加】,0,1,"--
底標
--
--
--
--
--","在校學業
學測英文
學測國文
學測國英
英文學業
國文學業
公社學業",0,"--
--
--
--
--
--
--",--,
05006,服裝設計學系(臺北校區),4,4,"--
後標
--
--
--
--
--","在校學業
學測國英數社
學測英文
學測國文
學測社會
英文學業
國文學業",4,"9%
--
--
--
--
--
--",--,
05007,媒體傳達設計學系數位3D動畫設計組(臺北校區),3,3,"後標
後標
--
--
--
--
--","在校學業
學測英文
學測國文
學測國英
英文學業
國文學業
學測社會",3,"10%
10
12
--
--
--
--",--,
05008,媒體傳達設計學系創意媒體設計組(臺北校區),3,3,"後標
後標
--
--
--
--
--","在校學業
學測國文
學測英文
學測國英
國文學業
英文學業
學測自然",3,"10%
--
--
--
--
--
--",--,
05009,工業產品設計學系(臺北校區),6,6,"--
均標
--
--
--
--
--","在校學業
學測國英數
學測英文
學測數學
學測國文
英文學業
數學學業",6,"14%
--
--
--
--
--
--",--,
05010,建築設計學系(臺北校區),7,7,"--
均標
--
--
--
--
--","在校學業
學測國英社
學測英文
學測國文
英文學業
國文學業
學測社會",7,"22%
--
--
--
--
--
--",--,
05011,會計學系(臺北校區),21,21,"--
--
--
底標
--
--
--","在校學業
學測社會
學測英文
學測英社
學測國文
公社學業
英文學業",17,"49%
--
--
--
--
--
--",4,"15%
--
--
--
--
--
--"
05011,會計學系(臺北校區)【外加】,0,3,"--
--
--
底標
--
--
--","在校學業
學測社會
學測英文
學測英社
學測國文
公社學業
英文學業",0,"--
--
--
--
--
--
--",--,
05012,國際經營與貿易學系(臺北校區),23,23,"--
底標
--
--
--
--
--","在校學業
學測國文
學測英文
學測社會
學測國英社
英文學業
國文學業",18,"44%
--
--
--
--
--
--",5,"28%
--
--
--
--
--
--"
05012,國際經營與貿易學系(臺北校區)【外加】,0,4,"--
底標
--
--
--
--
--","在校學業
學測國文
學測英文
學測社會
學測國英社
英文學業
國文學業",0,"--
--
--
--
--
--
--",--,
05013,企業管理學系(臺北校區),20,20,"--
底標
--
--
--
--
--","在校學業
學測英文
學測數學
學測國文
學測國英數
英文學業
數學學業",16,"47%
--
--
--
--
--
--",4,"29%
--
--
--
--
--
--"
05013,企業管理學系(臺北校區)【外加】,1,4,"--
底標
--
--
--
--
--","在校學業
學測英文
學測數學
學測國文
學測國英數
英文學業
數學學業",1,"45%
--
--
--
--
--
--",--,
05014,國際企業英語學士學位學程(臺北校區),4,4,"--
均標
--
--
--
--
--","在校學業
學測英文
學測國文
學測國英
英文學業
國文學業
學測數學",1,"7%
--
--
--
--
--
--",3,"39%
--
--
--
--
--
--"
05014,國際企業英語學士學位學程(臺北校區)【外加】,0,2,"--
均標
--
--
--
--
--","在校學業
學測英文
學測國文
學測國英
英文學業
國文學業
學測數學",0,"--
--
--
--
--
--
--",--,
05015,財務金融學系(臺北校區),17,17,"--
底標
--
--
--
--
--","在校學業
學測國英數
學測英文
學測數學
學測國文
英文學業
數學學業",17,"38%
--
--
--
--
--
--",--,
05015,財務金融學系(臺北校區)【外加】,0,4,"--
底標
--
--
--
--
--","在校學業
學測國英數
學測英文
學測數學
學測國文
英文學業
數學學業",0,"--
--
--
--
--
--
--",--,
05016,風險管理與保險學系(臺北校區),17,17,"--
--
--
底標
--
--
--","在校學業
學測國文
學測英文
學測國英
國文學業
英文學業
學測社會",4,"45%
--
--
--
--
--
--",13,"45%
9
6
--
--
--
--"
05016,風險管理與保險學系(臺北校區)【外加】,0,4,"--
--
--
底標
--
--
--","在校學業
學測國文
學測英文
學測國英
國文學業
英文學業
學測社會",0,"--
--
--
--
--
--
--",--,
05017,應用外語學系(臺北校區),19,19,"--
後標
--
--
--
--
--","在校學業
學測英文
英文學業
學測國文
國文學業
學測國英
學測社會",18,"50%
--
--
--
--
--
--",1,"15%
--
--
--
--
--
--"
05017,應用外語學系(臺北校區)【外加】,0,3,"--
後標
--
--
--
--
--","在校學業
學測英文
英文學業
學測國文
國文學業
學測國英
學測社會",0,"--
--
--
--
--
--
--",--,
05018,資訊科技與管理學系(臺北校區),17,17,"--
--
後標
--
--
--
--","在校學業
學測國英數
學測數學
學測英文
學測國文
數學學業
英文學業",6,"38%
--
--
--
--
--
--",11,"45%
21
--
--
--
--
--"
05018,資訊科技與管理學系(臺北校區)【外加】,0,3,"--
--
後標
--
--
--
--","在校學業
學測國英數
學測數學
學測英文
學測國文
數學學業
英文學業",0,"--
--
--
--
--
--
--",--,
05019,國際貿易學系(高雄校區),4,6,"--
底標
--
--
--
--
--","在校學業
英文學業
國文學業
歷史學業
地理學業
公社學業
數學學業",0,"--
--
--
--
--
--
--",4,"48%
--
--
--
--
--
--"
05019,國際貿易學系(高雄校區)【外加】,0,3,"--
底標
--
--
--
--
--","在校學業
英文學業
國文學業
歷史學業
地理學業
公社學業
數學學業",0,"--
--
--
--
--
--
--",--,
05020,國際企業管理學系東南亞商務組(高雄校區),0,1,"底標
--
--
--
--
--
--","在校學業
國文學業
英文學業
歷史學業
地理學業
公社學業
數學學業",0,"--
--
--
--
--
--
--",--,
05020,國際企業管理學系東南亞商務組(高雄校區)【外加】,0,1,"底標
--
--
--
--
--
--","在校學業
國文學業
英文學業
歷史學業
地理學業
公社學業
數學學業",0,"--
--
--
--
--
--
--",--,
05021,國際企業管理學系日韓商務組(高雄校區),1,2,"--
--
--
底標
--
--
--","在校學業
國文學業
英文學業
歷史學業
地理學業
公社學業
數學學業",1,"26%
--
--
--
--
--
--",--,
05021,國際企業管理學系日韓商務組(高雄校區)【外加】,0,1,"--
--
--
底標
--
--
--","在校學業
國文學業
英文學業
歷史學業
地理學業
公社學業
數學學業",0,"--
--
--
--
--
--
--",--,
05022,國際企業管理學系兩岸工商管理組(高雄校區),0,1,"底標
--
--
--
--
--
--","在校學業
國文學業
英文學業
歷史學業
地理學業
公社學業
數學學業",0,"--
--
--
--
--
--
--",--,
05023,國際企業管理學系德國經貿商務組(高雄校區),0,1,"底標
--
--
--
--
--
--","在校學業
國文學業
英文學業
歷史學業
地理學業
公社學業
數學學業",0,"--
--
--
--
--
--
--",--,
05023,國際企業管理學系德國經貿商務組(高雄校區)【外加】,0,1,"底標
--
--
--
--
--
--","在校學業
國文學業
英文學業
歷史學業
地理學業
公社學業
數學學業",0,"--
--
--
--
--
--
--",--,
05024,行銷管理學系創客企劃組(高雄校區),2,2,"底標
--
底標
--
--
--
--","在校學業
國文學業
數學學業
英文學業
地理學業
公社學業
歷史學業",0,"--
--
--
--
--
--
--",2,"44%
--
--
--
--
--
--"
05024,行銷管理學系創客企劃組(高雄校區)【外加】,0,1,"底標
--
底標
--
--
--
--","在校學業
國文學業
數學學業
英文學業
地理學業
公社學業
歷史學業",0,"--
--
--
--
--
--
--",--,
05025,行銷管理學系電商百貨管理組(高雄校區),1,2,"底標
--
--
--
--
--
--","在校學業
國文學業
歷史學業
地理學業
公社學業
英文學業
數學學業",0,"--
--
--
--
--
--
--",1,"44%
--
--
--
--
--
--"
05025,行銷管理學系電商百貨管理組(高雄校區)【外加】,0,1,"底標
--
--
--
--
--
--","在校學業
國文學業
歷史學業
地理學業
公社學業
英文學業
數學學業",0,"--
--
--
--
--
--
--",--,
05026,會計暨稅務學系洗錢防制組(高雄校區),1,1,"底標
--
--
--
--
--
--","在校學業
國文學業
英文學業
歷史學業
地理學業
公社學業
數學學業",1,"17%
--
--
--
--
--
--",--,
05026,會計暨稅務學系洗錢防制組(高雄校區)【外加】,0,1,"底標
--
--
--
--
--
--","在校學業
國文學業
英文學業
歷史學業
地理學業
公社學業
數學學業",0,"--
--
--
--
--
--
--",--,
05027,會計暨稅務學系財富管理組(高雄校區),1,1,"底標
--
--
--
--
--
--","在校學業
國文學業
歷史學業
地理學業
公社學業
英文學業
數學學業",1,"38%
--
--
--
--
--
--",--,
05027,會計暨稅務學系財富管理組(高雄校區)【外加】,0,1,"底標
--
--
--
--
--
--","在校學業
國文學業
歷史學業
地理學業
公社學業
英文學業
數學學業",0,"--
--
--
--
--
--
--",--,
05028,會計暨稅務學系企業治理組(高雄校區),2,2,"底標
--
--
--
--
--
--","在校學業
國文學業
地理學業
公社學業
歷史學業
英文學業
數學學業",2,"49%
--
--
--
--
--
--",--,
05029,金融管理學系操盤策略組(高雄校區),1,1,"--
--
--
底標
--
--
--","在校學業
國文學業
地理學業
歷史學業
公社學業
英文學業
數學學業",1,"34%
--
--
--
--
--
--",--,
05029,金融管理學系操盤策略組(高雄校區)【外加】,0,1,"--
--
--
底標
--
--
--","在校學業
國文學業
地理學業
歷史學業
公社學業
英文學業
數學學業",0,"--
--
--
--
--
--
--",--,
05030,金融管理學系投資操作組(高雄校區),1,1,"--
--
底標
--
--
--
--","在校學業
數學學業
國文學業
英文學業
歷史學業
地理學業
公社學業",1,"31%
--
--
--
--
--
--",--,
05030,金融管理學系投資操作組(高雄校區)【外加】,0,1,"--
--
底標
--
--
--
--","在校學業
數學學業
國文學業
英文學業
歷史學業
地理學業
公社學業",0,"--
--
--
--
--
--
--",--,
05031,金融管理學系程式設計金融組(高雄校區),0,1,"--
--
--
--
底標
--
--","在校學業
數學學業
國文學業
英文學業
歷史學業
地理學業
公社學業",0,"--
--
--
--
--
--
--",--,
05032,資訊管理學系數位商務應用組(高雄校區),1,6,"底標
--
--
--
--
--
--","在校學業
國文學業
英文學業
歷史學業
地理學業
公社學業
數學學業",1,"50%
--
--
--
--
--
--",--,
05032,資訊管理學系數位商務應用組(高雄校區)【外加】,0,2,"底標
--
--
--
--
--
--","在校學業
國文學業
英文學業
歷史學業
地理學業
公社學業
數學學業",0,"--
--
--
--
--
--
--",--,
05033,資訊科技與通訊學系App設計組(高雄校區),0,3,"底標
--
--
--
--
--
--","在校學業
國文學業
英文學業
歷史學業
地理學業
公社學業
數學學業",0,"--
--
--
--
--
--
--",--,
05034,資訊模擬與設計學系數位3D動畫設計組(高雄校區),3,4,"底標
--
--
--
--
--
--","在校學業
國文學業
英文學業
歷史學業
地理學業
公社學業
數學學業",3,"47%
--
--
--
--
--
--",--,
05035,資訊模擬與設計學系AR/VR體感科技組(高雄校區),1,4,"底標
--
--
--
--
--
--","在校學業
國文學業
歷史學業
地理學業
公社學業
英文學業
數學學業",0,"--
--
--
--
--
--
--",1,"29%
--
--
--
--
--
--"
05035,資訊模擬與設計學系AR/VR體感科技組(高雄校區)【外加】,0,1,"底標
--
--
--
--
--
--","在校學業
國文學業
歷史學業
地理學業
公社學業
英文學業
數學學業",0,"--
--
--
--
--
--
--",--,
05036,應用英語學系(高雄校區),2,2,"--
--
--
底標
--
--
--","在校學業
英文學業
國文學業
歷史學業
地理學業
公社學業
數學學業",2,"42%
--
--
--
--
--
--",--,
05036,應用英語學系(高雄校區)【外加】,0,1,"--
--
--
底標
--
--
--","在校學業
英文學業
國文學業
歷史學業
地理學業
公社學業
數學學業",0,"--
--
--
--
--
--
--",--,
05037,應用英語學系英語教學組(高雄校區),0,2,"--
--
--
底標
--
--
--","在校學業
英文學業
國文學業
歷史學業
地理學業
公社學業
數學學業",0,"--
--
--
--
--
--
--",--,
05038,應用英語學系英日雙語組(高雄校區),1,2,"--
--
--
底標
--
--
--","在校學業
英文學業
國文學業
歷史學業
地理學業
公社學業
數學學業",0,"--
--
--
--
--
--
--",1,"48%
--
--
--
--
--
--"
05038,應用英語學系英日雙語組(高雄校區)【外加】,0,1,"--
--
--
底標
--
--
--","在校學業
英文學業
國文學業
歷史學業
地理學業
公社學業
數學學業",0,"--
--
--
--
--
--
--",--,
05039,應用英語學系國際商務組(高雄校區),2,2,"底標
--
--
--
--
--
--","在校學業
國文學業
英文學業
歷史學業
地理學業
公社學業
數學學業",1,"35%
--
--
--
--
--
--",1,"47%
--
--
--
--
--
--"
05039,應用英語學系國際商務組(高雄校區)【外加】,0,1,"底標
--
--
--
--
--
--","在校學業
國文學業
英文學業
歷史學業
地理學業
公社學業
數學學業",0,"--
--
--
--
--
--
--",--,
05040,應用中文學系劇本創作組(高雄校區),2,2,"後標
--
--
--
--
--
--","在校學業
國文學業
歷史學業
地理學業
公社學業
英文學業
數學學業",0,"--
--
--
--
--
--
--",2,"41%
--
--
--
--
--
--"
05041,應用中文學系文化傳播組(高雄校區),0,2,"--
--
--
底標
--
--
--","在校學業
國文學業
歷史學業
地理學業
公社學業
英文學業
數學學業",0,"--
--
--
--
--
--
--",--,
