校系代碼,校系名稱,總錄取人數,招生名額,檢定標準,比序項目,第一輪錄取,第一輪比序,第二輪錄取,第二輪比序
04401,美術與文創學系文創設計組,2,2,"底標
--
--
--
--
--
--","在校學業
學測國文
學測英文
學測社會
國文學業
英文學業
公社學業",2,"43%
--
--
--
--
--
--",--,
04401,美術與文創學系文創設計組【外加】,0,1,"底標
--
--
--
--
--
--","在校學業
學測國文
學測英文
學測社會
國文學業
英文學業
公社學業",0,"--
--
--
--
--
--
--",--,
04402,智慧生活科技學系大數據與管理組,0,2,"底標
--
--
--
--
--
--","在校學業
學測國文
學測數學
學測英文
國文學業
數學學業
英文學業",0,"--
--
--
--
--
--
--",--,
04402,智慧生活科技學系大數據與管理組【外加】,0,1,"底標
--
--
--
--
--
--","在校學業
學測國文
學測數學
學測英文
國文學業
數學學業
英文學業",0,"--
--
--
--
--
--
--",--,
04403,智慧生活設計學系空間設計組,1,1,"底標
--
--
--
--
--
--","在校學業
學測國文
學測英文
學測數學
國文學業
英文學業
數學學業",1,"45%
--
--
--
--
--
--",--,
04404,攝影與VR設計學系VR與互動媒體組,0,2,"--
--
後標
--
--
--
--","在校學業
學測數學
學測國文
學測英文
數學學業
國文學業
英文學業",0,"--
--
--
--
--
--
--",--,
04404,攝影與VR設計學系VR與互動媒體組【外加】,0,1,"--
--
後標
--
--
--
--","在校學業
學測數學
學測國文
學測英文
數學學業
國文學業
英文學業",0,"--
--
--
--
--
--
--",--,
04405,攝影與VR設計學系攝影與科技藝術組,2,2,"後標
--
--
--
--
--
--","在校學業
學測國文
學測英文
學測數學
國文學業
英文學業
數學學業",2,"49%
--
--
--
--
--
--",--,
04405,攝影與VR設計學系攝影與科技藝術組【外加】,0,1,"後標
--
--
--
--
--
--","在校學業
學測國文
學測英文
學測數學
國文學業
英文學業
數學學業",0,"--
--
--
--
--
--
--",--,
04406,智慧生活科技學系智慧產品開發組,0,2,"底標
--
--
--
--
--
--","在校學業
學測國文
學測英文
學測數學
國文學業
英文學業
數學學業",0,"--
--
--
--
--
--
--",--,
04406,智慧生活科技學系智慧產品開發組【外加】,0,1,"底標
--
--
--
--
--
--","在校學業
學測國文
學測英文
學測數學
國文學業
英文學業
數學學業",0,"--
--
--
--
--
--
--",--,
04407,美術與文創學系美術創作組,0,2,"底標
--
--
--
--
--
--","在校學業
術科素描
學測國文
術科水墨書畫
學測英文
美術學業
英文學業",0,"--
--
--
--
--
--
--",--,
04407,美術與文創學系美術創作組【外加】,0,1,"底標
--
--
--
--
--
--","在校學業
術科素描
學測國文
術科水墨書畫
學測英文
美術學業
英文學業",0,"--
--
--
--
--
--
--",--,
