校系代碼,校系名稱,總錄取人數,招生名額,檢定標準,比序項目,第一輪錄取,第一輪比序,第二輪錄取,第二輪比序
01701,哲學系,3,8,"均標
--
--
--
--
--
--","在校學業
學測總級分
歷史學業
學測社會
國文學業
學測國文
學測英文",2,"45%
--
--
--
--
--
--",1,"41%
--
--
--
--
--
--"
01702,中國文學系中國文學組,9,16,"均標
--
--
--
--
--
--","在校學業
學測國文
學測社會
學測總級分
國文學業
歷史學業
地理學業",3,"45%
--
--
--
--
--
--",6,"48%
--
--
--
--
--
--"
01703,中國文學系文藝創作組,1,8,"均標
--
--
--
--
--
--","在校學業
學測國文
國文學業
學測總級分
學測社會
學測英文
英文學業",0,"--
--
--
--
--
--
--",1,"24%
--
--
--
--
--
--"
01703,中國文學系文藝創作組【外加】,0,1,"均標
--
--
--
--
--
--","在校學業
學測國文
國文學業
學測總級分
學測社會
學測英文
英文學業",0,"--
--
--
--
--
--
--",--,
01704,史學系,5,8,"均標
後標
--
均標
--
--
--","在校學業
歷史學業
學測國文
公社學業
學測社會
學測總級分",3,"44%
--
--
--
--
--",2,"32%
--
--
--
--
--"
01704,史學系【外加】,0,2,"均標
後標
--
均標
--
--
--","在校學業
歷史學業
學測國文
公社學業
學測社會
學測總級分",0,"--
--
--
--
--
--",--,
01705,日本語文學系,3,3,"--
後標
--
--
--
後標
--","在校學業
學測國文
學測英文
學測總級分
國文學業
英文學業
學測社會",3,"16%
--
--
--
--
--
--",--,
01705,日本語文學系【外加】,1,1,"--
後標
--
--
--
後標
--","在校學業
學測國文
學測英文
學測總級分
國文學業
英文學業
學測社會",1,"45%
--
--
--
--
--
--",--,
01706,韓國語文學系,5,5,"均標
均標
--
--
--
--
--","在校學業
學測總級分
學測國文
學測英文
國文學業
英文學業
學測社會",5,"30%
--
--
--
--
--
--",--,
01707,俄國語文學系,6,6,"後標
後標
--
後標
--
--
--","在校學業
學測總級分
英文學業
國文學業
學測英文
學測國文
學測社會",4,"43%
--
--
--
--
--
--",2,"36%
--
--
--
--
--
--"
01707,俄國語文學系【外加】,0,1,"後標
後標
--
後標
--
--
--","在校學業
學測總級分
英文學業
國文學業
學測英文
學測國文
學測社會",0,"--
--
--
--
--
--
--",--,
01708,英國語文學系,16,16,"--
均標
--
--
--
--
--","在校學業
學測英文
英文學業
學測國文
國文學業
學測總級分
學測社會",11,"48%
--
--
--
--
--
--",5,"24%
--
--
--
--
--
--"
01709,法國語文學系,8,8,"後標
後標
--
後標
--
--
--","在校學業
學測總級分
學測英文
學測國文
英文學業
國文學業
學測社會",8,"35%
44
--
--
--
--
--",--,
01709,法國語文學系【外加】,0,1,"後標
後標
--
後標
--
--
--","在校學業
學測總級分
學測英文
學測國文
英文學業
國文學業
學測社會",0,"--
--
--
--
--
--
--",--,
01710,德國語文學系,1,2,"前標
均標
--
均標
--
均標
--","在校學業
學測國文
國文學業
學測英文
英文學業
學測社會",0,"--
--
--
--
--
--",1,"25%
--
--
--
--
--"
01710,德國語文學系【外加】,0,2,"前標
均標
--
均標
--
均標
--","在校學業
學測國文
國文學業
學測英文
英文學業
學測社會",0,"--
--
--
--
--
--",--,
