校系代碼,校系名稱,總錄取人數,招生名額,檢定標準,比序項目,第一輪錄取,第一輪比序,第二輪錄取,第二輪比序
15001,外國語文學系,18,18,"均標
均標
--
--
--
--
--","在校學業
學測英文
英文學業
學測國文
學測社會
國文學業",16,"50%
--
--
--
--
--",2,"20%
--
--
--
--
--"
15001,外國語文學系【外加】,1,2,"均標
均標
--
--
--
--
--","在校學業
學測英文
英文學業
學測國文
學測社會
國文學業",1,"49%
--
--
--
--
--",--,
15002,應用經濟與管理學系,15,15,"--
均標
--
--
--
--
--","在校學業
學測數學
數學學業
學測英文
英文學業
學測國文
國文學業",15,"19%
--
--
--
--
--
--",--,
15002,應用經濟與管理學系【外加】,0,2,"--
均標
--
--
--
--
--","在校學業
學測數學
數學學業
學測英文
英文學業
學測國文
國文學業",0,"--
--
--
--
--
--
--",--,
15003,休閒產業與健康促進學系,17,17,"--
均標
--
後標
--
--
--","在校學業
學測國文
學測國英社
英文學業
學測英文
國文學業",8,"33%
--
--
--
--
--",9,"22%
--
--
--
--
--"
15004,土木工程學系,39,39,"--
--
後標
--
後標
--
--","在校學業
學測自然
物理學業
學測數學
數學學業",19,"49%
--
--
--
--",20,"33%
12
--
--
--"
15004,土木工程學系【外加】,2,2,"--
--
後標
--
後標
--
--","在校學業
學測自然
物理學業
學測數學
數學學業",2,"50%
--
--
--
--",--,
15005,機械與機電工程學系,23,23,"--
--
後標
--
後標
--
--","在校學業
學測自然
物理學業
學測數學
數學學業",23,"43%
--
--
--
--",--,
15005,機械與機電工程學系【外加】,0,2,"--
--
後標
--
後標
--
--","在校學業
學測自然
物理學業
學測數學
數學學業",0,"--
--
--
--
--",--,
15006,化學工程與材料工程學系,30,30,"--
--
均標
--
均標
--
--","在校學業
學測國英數自
化學學業
學測自然
物理學業
學測數學
數學學業",25,"50%
--
--
--
--
--
--",5,"17%
--
--
--
--
--
--"
15006,化學工程與材料工程學系【外加】,0,1,"--
--
均標
--
均標
--
--","在校學業
學測國英數自
化學學業
學測自然
物理學業
學測數學
數學學業",0,"--
--
--
--
--
--
--",--,
15007,環境工程學系,19,19,"--
--
均標
--
均標
--
--","在校學業
學測國英數自
數學學業
學測數學
英文學業
化學學業",2,"49%
--
--
--
--
--",17,"45%
40
--
--
--
--"
15008,生物機電工程學系,10,10,"--
--
均標
--
均標
--
--","在校學業
學測國英數自
物理學業
學測數學
學測自然",1,"9%
--
--
--
--",9,"25%
--
--
--
--"
15009,電機工程學系,20,20,"--
--
均標
--
均標
--
--","在校學業
學測自然
學測數學
學測國英數自
數學學業
物理學業",20,"24%
--
--
--
--
--",--,
15009,電機工程學系【外加】,0,2,"--
--
均標
--
均標
--
--","在校學業
學測自然
學測數學
學測國英數自
數學學業
物理學業",0,"--
--
--
--
--
--",--,
15010,電子工程學系,23,23,"--
--
均標
--
--
--
--","在校學業
學測國英數自
數學學業
學測數學
物理學業",22,"34%
--
--
--
--",1,"12%
--
--
--
--"
15010,電子工程學系【外加】,0,4,"--
--
均標
--
--
--
--","在校學業
學測國英數自
數學學業
學測數學
物理學業",0,"--
--
--
--
--",--,
15011,資訊工程學系,12,12,"--
--
均標
--
--
--
--","在校學業
數學學業
學測數學
物理學業
學測英文
學測國英數自",12,"13%
--
--
--
--
--",--,
15011,資訊工程學系【外加】,0,2,"--
--
均標
--
--
--
--","在校學業
數學學業
學測數學
物理學業
學測英文
學測國英數自",0,"--
--
--
--
--
--",--,
15012,食品科學系,39,39,"--
--
--
--
均標
--
--","在校學業
學測自然
化學學業
學測數學
生物學業
學測英文
學測國文",27,"46%
--
--
--
--
--
--",12,"20%
--
--
--
--
--
--"
15012,食品科學系【外加】,0,2,"--
--
--
--
均標
--
--","在校學業
學測自然
化學學業
學測數學
生物學業
學測英文
學測國文",0,"--
--
--
--
--
--
--",--,
15013,生物技術與動物科學系,30,30,"--
--
--
--
均標
--
--","在校學業
生物學業
學測自然
學測英文
化學學業",29,"47%
--
--
--
--",1,"11%
--
--
--
--"
15014,森林暨自然資源學系,15,15,"--
--
--
--
均標
--
--","在校學業
生物學業
學測自然
學測國文",3,"41%
--
--
--",12,"35%
4%
--
--"
15014,森林暨自然資源學系【外加】,0,2,"--
--
--
--
均標
--
--","在校學業
生物學業
學測自然
學測國文",0,"--
--
--
--",--,
15015,園藝學系,15,15,"--
--
--
--
均標
--
--","在校學業
學測自然
生物學業
學測國文
學測國英自",9,"49%
--
--
--
--",6,"27%
--
--
--
--"
15015,園藝學系【外加】,0,1,"--
--
--
--
均標
--
--","在校學業
學測自然
生物學業
學測國文
學測國英自",0,"--
--
--
--
--",--,
