校系代碼,校系名稱,總錄取人數,招生名額,檢定標準,比序項目,第一輪錄取,第一輪比序,第二輪錄取,第二輪比序
02101,航運管理學系,23,23,"--
前標
均標
--
--
--
--","在校學業
學測英文
學測數學
學測國英數社
學測國文",17,"36%
--
--
--
--",6,"10%
--
--
--
--"
02101,航運管理學系【外加】,0,2,"--
前標
均標
--
--
--
--","在校學業
學測英文
學測數學
學測國英數社
學測國文",0,"--
--
--
--
--",--,
02102,運輸科學系A組,8,12,"--
前標
均標
--
--
--
--","在校學業
學測國英數社
學測英文
學測數學",3,"40%
--
--
--",5,"28%
--
--
--"
02102,運輸科學系A組【外加】,0,1,"--
前標
均標
--
--
--
--","在校學業
學測國英數社
學測英文
學測數學",0,"--
--
--
--",--,
02103,海洋觀光管理學士學位學程,8,8,"均標
均標
均標
--
--
--
--","在校學業
學測英文
學測國文
學測社會
學測數學",0,"--
--
--
--
--",8,"40%
--
--
--
--"
02103,海洋觀光管理學士學位學程【外加】,0,2,"均標
均標
均標
--
--
--
--","在校學業
學測英文
學測國文
學測社會
學測數學",0,"--
--
--
--
--",--,
02104,海洋法政學士學位學程,5,8,"前標
均標
均標
--
--
--
--","在校學業
學測國文
學測英文
學測數學
學測社會",2,"9%
--
--
--
--",3,"37%
--
--
--
--"
02104,海洋法政學士學位學程【外加】,0,1,"前標
均標
均標
--
--
--
--","在校學業
學測國文
學測英文
學測數學
學測社會",0,"--
--
--
--
--",--,
02105,海洋文創設計產業學士學位學程,9,9,"均標
均標
--
--
--
--
--","在校學業
學測國英社
學測國文
學測英文
學測社會",5,"36%
--
--
--
--",4,"22%
--
--
--
--"
02105,海洋文創設計產業學士學位學程【外加】,0,1,"均標
均標
--
--
--
--
--","在校學業
學測國英社
學測國文
學測英文
學測社會",0,"--
--
--
--
--",--,
02106,海洋經營管理學士學位學程,3,11,"--
前標
均標
--
--
--
--","在校學業
學測英文
學測國英數社
學測數學
學測國文
學測社會",0,"--
--
--
--
--
--",3,"33%
--
--
--
--
--"
02107,商船學系,22,22,"--
均標
均標
--
--
--
--","在校學業
學測英數
學測數學
學測英文",22,"21%
--
--
--",--,
02107,商船學系【外加】,1,4,"--
均標
均標
--
--
--
--","在校學業
學測英數
學測數學
學測英文",1,"40%
--
--
--",--,
02108,輪機工程學系能源應用組,12,12,"--
均標
均標
--
均標
--
--","在校學業
學測英文
學測自然
學測數學",5,"30%
--
--
--",7,"13%
12
11
12"
02108,輪機工程學系能源應用組【外加】,0,1,"--
均標
均標
--
均標
--
--","在校學業
學測英文
學測自然
學測數學",0,"--
--
--
--",--,
02109,輪機工程學系動力工程組,12,12,"--
均標
均標
--
均標
--
--","在校學業
學測英文
學測自然
學測數學",12,"23%
12
--
--",--,
02109,輪機工程學系動力工程組【外加】,0,3,"--
均標
均標
--
均標
--
--","在校學業
學測英文
學測自然
學測數學",0,"--
--
--
--",--,
02110,運輸科學系B組,6,12,"--
前標
均標
--
--
--
--","在校學業
學測國英數自
學測英文
學測數學",2,"22%
--
--
--",4,"30%
--
--
--"
02110,運輸科學系B組【外加】,0,1,"--
前標
均標
--
--
--
--","在校學業
學測國英數自
學測英文
學測數學",0,"--
--
--
--",--,
02111,系統工程暨造船學系,16,16,"--
均標
均標
--
均標
--
--","在校學業
學測數學
學測自然
學測英文
學測英數自",8,"24%
--
--
--
--",8,"17%
10
--
--
--"
02111,系統工程暨造船學系【外加】,0,1,"--
均標
均標
--
均標
--
--","在校學業
學測數學
學測自然
學測英文
學測英數自",0,"--
--
--
--
--",--,
02112,河海工程學系,23,23,"--
--
後標
--
後標
--
--","在校學業
學測數學
學測自然
學測國英數自
學測英文
學測國文",23,"13%
7
7
--
--
--",--,
02112,河海工程學系【外加】,0,1,"--
--
後標
--
後標
--
--","在校學業
學測數學
學測自然
學測國英數自
學測英文
學測國文",0,"--
--
--
--
--
--",--,
02113,機械與機電工程學系,25,25,"--
--
均標
--
均標
--
--","在校學業
學測數學
學測自然
學測數自
數學學業
物理學業",25,"7%
13
11
--
--
--",--,
02113,機械與機電工程學系【外加】,0,1,"--
--
均標
--
均標
--
--","在校學業
學測數學
學測自然
學測數自
數學學業
物理學業",0,"--
--
--
--
--
--",--,
02114,海洋環境資訊系,12,13,"--
均標
均標
--
均標
--
--","在校學業
學測英文
學測數學
學測自然
英文學業
數學學業
物理學業",4,"17%
--
--
--
--
--
--",8,"31%
--
--
--
--
--
--"
02114,海洋環境資訊系【外加】,0,1,"--
均標
均標
--
均標
--
--","在校學業
學測英文
學測數學
學測自然
英文學業
數學學業
物理學業",0,"--
--
--
--
--
--
--",--,
02115,電機工程學系,21,21,"--
均標
前標
--
均標
--
--","在校學業
學測國英數自
學測數學
學測英文
學測自然
數學學業",21,"16%
--
--
--
--
--",--,
02115,電機工程學系【外加】,0,1,"--
均標
前標
--
均標
--
--","在校學業
學測國英數自
學測數學
學測英文
學測自然
數學學業",0,"--
--
--
--
--
--",--,
02116,資訊工程學系,21,21,"--
均標
前標
--
均標
--
--","在校學業
學測英數自
學測數學
學測自然
學測英文
數學學業",18,"33%
--
--
--
--
--",3,"9%
--
--
--
--
--"
02116,資訊工程學系【外加】,0,2,"--
均標
前標
--
均標
--
--","在校學業
學測英數自
學測數學
學測自然
學測英文
數學學業",0,"--
--
--
--
--
--",--,
02117,通訊與導航工程學系,14,14,"--
均標
前標
--
均標
--
--","在校學業
學測國英數自
學測數學
學測自然
學測英文
數學學業
物理學業",3,"36%
--
--
--
--
--
--",11,"23%
--
--
--
--
--
--"
02117,通訊與導航工程學系【外加】,0,1,"--
均標
前標
--
均標
--
--","在校學業
學測國英數自
學測數學
學測自然
學測英文
數學學業
物理學業",0,"--
--
--
--
--
--
--",--,
02118,光電與材料科技學系,7,7,"--
均標
前標
--
均標
--
--","在校學業
學測國英數自
學測數學
學測自然
學測英文
數學學業
物理學業",0,"--
--
--
--
--
--
--",7,"23%
--
--
--
--
--
--"
02118,光電與材料科技學系【外加】,0,1,"--
均標
前標
--
均標
--
--","在校學業
學測國英數自
學測數學
學測自然
學測英文
數學學業
物理學業",0,"--
--
--
--
--
--
--",--,
02119,海洋工程科技學士學位學程,8,11,"--
均標
均標
--
均標
--
--","在校學業
學測數自
學測英文",2,"40%
--
--",6,"36%
--
--"
02120,食品科學系食品科學組,11,11,"--
均標
--
--
均標
--
--","在校學業
學測自然
學測英文
學測國英數自
化學學業
英文學業
生物學業",11,"9%
--
--
--
--
--
--",--,
02120,食品科學系食品科學組【外加】,0,2,"--
均標
--
--
均標
--
--","在校學業
學測自然
學測英文
學測國英數自
化學學業
英文學業
生物學業",0,"--
--
--
--
--
--
--",--,
02121,食品科學系生物科技組,12,12,"--
均標
--
--
均標
--
--","在校學業
學測自然
學測英文
學測國英數自
生物學業
英文學業
化學學業",12,"24%
11
--
--
--
--
--",--,
02121,食品科學系生物科技組【外加】,0,2,"--
均標
--
--
均標
--
--","在校學業
學測自然
學測英文
學測國英數自
生物學業
英文學業
化學學業",0,"--
--
--
--
--
--
--",--,
02122,水產養殖學系,24,24,"--
後標
後標
--
均標
--
--","在校學業
學測國英數自
學測自然
學測英文
生物學業
英文學業
化學學業",13,"31%
--
--
--
--
--
--",11,"18%
40
--
--
--
--
--"
02122,水產養殖學系【外加】,0,3,"--
後標
後標
--
均標
--
--","在校學業
學測國英數自
學測自然
學測英文
生物學業
英文學業
化學學業",0,"--
--
--
--
--
--
--",--,
02123,生命科學暨生物科技學系,11,11,"--
均標
--
--
均標
--
--","在校學業
學測國英數自
學測英文
學測自然
學測數學",11,"38%
--
--
--
--",--,
02123,生命科學暨生物科技學系【外加】,0,1,"--
均標
--
--
均標
--
--","在校學業
學測國英數自
學測英文
學測自然
學測數學",0,"--
--
--
--
--",--,
02124,環境生物與漁業科學學系,18,18,"--
均標
--
--
均標
--
--","在校學業
學測英文
學測自然
英文學業
生物學業
數學學業
化學學業",5,"26%
--
--
--
--
--
--",13,"31%
--
--
--
--
--
--"
02124,環境生物與漁業科學學系【外加】,0,2,"--
均標
--
--
均標
--
--","在校學業
學測英文
學測自然
英文學業
生物學業
數學學業
化學學業",0,"--
--
--
--
--
--
--",--,
