校系代碼,校系名稱,總錄取人數,招生名額,檢定標準,比序項目,第一輪錄取,第一輪比序,第二輪錄取,第二輪比序
03301,教育學系,11,12,"均標
均標
均標
--
均標
--
--","在校學業
學測國文
學測英文
學測數學",7,"27%
--
--
--",4,"25%
--
--
--"
03301,教育學系【外加】,0,2,"均標
均標
均標
--
均標
--
--","在校學業
學測國文
學測英文
學測數學",0,"--
--
--
--",--,
03302,特殊教育學系,6,6,"均標
均標
均標
--
--
--
--","在校學業
學測國英數
學測國文
學測英文
學測數學
國文學業
英文學業",6,"13%
37
--
--
--
--
--",--,
03302,特殊教育學系【外加】,0,1,"均標
均標
均標
--
--
--
--","在校學業
學測國英數
學測國文
學測英文
學測數學
國文學業
英文學業",0,"--
--
--
--
--
--
--",--,
03303,幼兒教育學系,6,6,"均標
後標
--
後標
後標
--
--","在校學業
學測國文
學測英文
學測國英社自
國文學業
英文學業",6,"9%
11
10
--
--
--",--,
03303,幼兒教育學系【外加】,0,2,"均標
後標
--
後標
後標
--
--","在校學業
學測國文
學測英文
學測國英社自
國文學業
英文學業",0,"--
--
--
--
--
--",--,
03304,諮商與輔導學系,7,7,"均標
均標
均標
均標
--
--
--","在校學業
學測英文
學測國文
學測國英數社
英文學業
國文學業
公社學業",7,"9%
11
--
--
--
--
--",--,
03305,國語文學系,12,12,"均標
均標
--
--
--
--
--","在校學業
學測國文
學測英文",12,"15%
--
--",--,
03305,國語文學系【外加】,0,1,"均標
均標
--
--
--
--
--","在校學業
學測國文
學測英文",0,"--
--
--",--,
03306,英語學系,6,6,"前標
前標
--
--
--
--
--","在校學業
學測英文
學測國文
學測社會",6,"19%
--
--
--",--,
03306,英語學系【外加】,0,2,"前標
前標
--
--
--
--
--","在校學業
學測英文
學測國文
學測社會",0,"--
--
--
--",--,
03307,行政管理學系,6,6,"均標
均標
--
--
--
--
--","在校學業
學測國文
學測英文
學測數學
學測社會",6,"6%
12
12
--
--",--,
03307,行政管理學系【外加】,0,1,"均標
均標
--
--
--
--
--","在校學業
學測國文
學測英文
學測數學
學測社會",0,"--
--
--
--
--",--,
03308,文化與自然資源學系,6,6,"--
--
--
均標
--
--
--","在校學業
學測社會
學測英文
學測國文",6,"6%
12
11
--",--,
03308,文化與自然資源學系【外加】,0,1,"--
--
--
均標
--
--
--","在校學業
學測社會
學測英文
學測國文",0,"--
--
--
--",--,
03309,經營與管理學系,7,7,"--
均標
均標
--
--
--
--","在校學業
學測英文
學測數學
學測國英數社",7,"7%
--
--
--",--,
03309,經營與管理學系【外加】,0,1,"--
均標
均標
--
--
--
--","在校學業
學測英文
學測數學
學測國英數社",0,"--
--
--
--",--,
03310,戲劇創作與應用學系,5,5,"均標
均標
--
--
--
--
--","在校學業
學測國文
學測英文
學測社會",5,"11%
11
13
--",--,
03310,戲劇創作與應用學系【外加】,0,1,"均標
均標
--
--
--
--
--","在校學業
學測國文
學測英文
學測社會",0,"--
--
--
--",--,
03311,數位學習科技學系,6,6,"--
--
均標
--
--
--
--","在校學業
學測國英數自
學測數學
學測英文
學測自然
數學學業
英文學業",6,"18%
--
--
--
--
--
--",--,
03311,數位學習科技學系【外加】,0,1,"--
--
均標
--
--
--
--","在校學業
學測國英數自
學測數學
學測英文
學測自然
數學學業
英文學業",0,"--
--
--
--
--
--
--",--,
03312,資訊工程學系,10,10,"均標
均標
均標
--
--
--
--","在校學業
學測國英數
學測數學
學測英文
學測國文",10,"13%
--
--
--
--",--,
03312,資訊工程學系【外加】,0,2,"均標
均標
均標
--
--
--
--","在校學業
學測國英數
學測數學
學測英文
學測國文",0,"--
--
--
--
--",--,
03313,電機工程學系,12,12,"--
--
均標
--
均標
--
--","在校學業
學測數學
學測英文
學測自然
學測國文
數學學業",12,"9%
12
--
--
--
--",--,
03313,電機工程學系【外加】,0,3,"--
--
均標
--
均標
--
--","在校學業
學測數學
學測英文
學測自然
學測國文
數學學業",0,"--
--
--
--
--
--",--,
03314,材料科學系,9,9,"--
--
均標
--
均標
--
--","在校學業
學測英數自
學測自然",9,"13%
--
--",--,
03314,材料科學系【外加】,0,1,"--
--
均標
--
均標
--
--","在校學業
學測英數自
學測自然",0,"--
--
--",--,
03315,綠色能源科技學系,8,8,"--
後標
後標
--
後標
--
--","在校學業
學測數學
學測自然
學測英文",8,"23%
--
--
--",--,
03315,綠色能源科技學系【外加】,0,2,"--
後標
後標
--
後標
--
--","在校學業
學測數學
學測自然
學測英文",0,"--
--
--
--",--,
03316,應用數學系,9,9,"--
--
均標
--
--
--
--","在校學業
學測數學
學測英文
學測自然
數學學業
英文學業",9,"27%
15
--
--
--
--",--,
03316,應用數學系【外加】,0,2,"--
--
均標
--
--
--
--","在校學業
學測數學
學測英文
學測自然
數學學業
英文學業",0,"--
--
--
--
--
--",--,
03317,生物科技學系,12,12,"--
--
--
--
均標
--
--","在校學業
學測自然
學測國文
學測數學
學測英文",12,"18%
--
--
--
--",--,
03317,生物科技學系【外加】,0,1,"--
--
--
--
均標
--
--","在校學業
學測自然
學測國文
學測數學
學測英文",0,"--
--
--
--
--",--,
03318,生態暨環境資源學系,6,6,"--
--
--
--
底標
--
--","在校學業
學測自然
學測英文
學測社會
學測國文",6,"15%
--
--
--
--",--,
03318,生態暨環境資源學系【外加】,0,2,"--
--
--
--
底標
--
--","在校學業
學測自然
學測英文
學測社會
學測國文",0,"--
--
--
--
--",--,
03319,視覺藝術與設計學系,0,3,"均標
均標
--
均標
--
--
--","在校學業
學測國文
學測英文
學測社會",0,"--
--
--
--",--,
03319,視覺藝術與設計學系【外加】,0,1,"均標
均標
--
均標
--
--
--","在校學業
學測國文
學測英文
學測社會",0,"--
--
--
--",--,
03320,體育學系,5,5,"--
--
--
--
--
--
--","在校學業
學測國英數
術科體育
學測國文",5,"1%
17
62.92
--",--,
