校系代碼,校系名稱,總錄取人數,招生名額,檢定標準,比序項目,第一輪錄取,第一輪比序,第二輪錄取,第二輪比序
13001,文化資產與創意學系(文化創意組),0,2,"底標
--
--
--
--
--
--","在校學業
學測國文",0,"--
--",--,
13002,文化資產與創意學系(文化觀光組),2,3,"--
--
--
底標
--
--
--","在校學業
學測社會",2,"47%
--",--,
13003,傳播學系(數位媒體組),1,4,"底標
--
--
--
--
--
--","在校學業
學測國文",1,"42%
--",--,
13004,傳播學系(廣告公關組),0,3,"--
--
--
底標
--
--
--","在校學業
學測社會",0,"--
--",--,
13005,傳播學系(流行音樂傳播組),0,3,"底標
--
--
--
--
--
--","在校學業
學測國文",0,"--
--",--,
13006,產品與媒體設計學系(產品設計組),0,2,"--
--
--
底標
--
--
--","在校學業
學測社會",0,"--
--",--,
13007,產品與媒體設計學系(媒體設計組),0,2,"--
--
--
底標
--
--
--","在校學業
學測社會",0,"--
--",--,
13008,資訊應用學系(資訊系統與智慧應用組),1,1,"--
--
--
底標
--
--
--","在校學業
學測社會",1,"32%
--",--,
13009,資訊應用學系(網路與多媒體組),0,1,"--
--
--
底標
--
--
--","在校學業
學測社會",0,"--
--",--,
13010,資訊應用學系(動畫與數位內容組),0,1,"--
--
--
底標
--
--
--","在校學業
學測社會",0,"--
--",--,
13011,資訊應用學系(數位遊戲開發組),0,1,"--
--
--
底標
--
--
--","在校學業
學測社會",0,"--
--",--,
13012,中國文學與應用學系,0,5,"底標
--
--
--
--
--
--","在校學業
學測國文",0,"--
--",--,
13013,歷史學系(A組),0,3,"--
--
--
底標
--
--
--","在校學業
學測社會
歷史學業",0,"--
--
--",--,
13014,歷史學系(B組),0,3,"底標
--
--
--
--
--
--","在校學業
學測國文
歷史學業",0,"--
--
--",--,
13015,外國語文學系,1,7,"--
底標
--
--
--
--
--","在校學業
學測英文
學測國文",1,"14%
--
--",--,
13016,社會學暨社會工作學系,3,7,"底標
--
--
--
--
--
--","在校學業
學測國文",3,"39%
--",--,
13016,社會學暨社會工作學系【外加】,0,1,"底標
--
--
--
--
--
--","在校學業
學測國文",0,"--
--",--,
13017,心理學系,4,4,"--
--
底標
--
--
--
--","在校學業
學測國英數",4,"42%
--",--,
13018,公共事務學系(國際與兩岸事務組),1,3,"--
--
--
底標
--
--
--","在校學業
學測社會",1,"33%
--",--,
13018,"公共事務學系(國際與兩岸事務組)【外加
】",0,1,"--
--
--
底標
--
--
--","在校學業
學測社會",0,"--
--",--,
13019,公共事務學系(行政管理組),3,4,"--
--
--
底標
--
--
--","在校學業
學測社會",1,"39%
--",2,"41%
--"
13019,公共事務學系(行政管理組)【外加】,0,1,"--
--
--
底標
--
--
--","在校學業
學測社會",0,"--
--",--,
13020,管理學系(經營管理組),0,3,"底標
--
--
--
--
--
--","在校學業
學測國文",0,"--
--",--,
13021,管理學系(行銷與創業組),0,3,"底標
--
--
--
--
--
--","在校學業
學測國文",0,"--
--",--,
13022,管理學系(休閒事業管理組),2,2,"--
--
--
底標
--
--
--","在校學業
學測社會",2,"46%
--",--,
13023,應用經濟學系(財務金融組),0,3,"--
--
--
底標
--
--
--","在校學業
學測社會",0,"--
--",--,
13024,應用經濟學系(國際商務組),0,3,"--
--
--
底標
--
--
--","在校學業
學測社會",0,"--
--",--,
13025,未來與樂活產業學系,2,4,"--
--
--
底標
--
--
--","在校學業
學測社會",2,"47%
--",--,
13026,產品與媒體設計學系(產品設計組)(二),0,2,"底標
--
--
--
--
--
--","在校學業
學測國文",0,"--
--",--,
13027,產品與媒體設計學系(媒體設計組)(二),0,2,"底標
--
--
--
--
--
--","在校學業
學測國文",0,"--
--",--,
13028,"資訊應用學系(資訊系統與智慧應用組)(二
)",0,1,"底標
--
--
--
--
--
--","在校學業
學測國文",0,"--
--",--,
13029,資訊應用學系(網路與多媒體組)(二),1,1,"底標
--
--
--
--
--
--","在校學業
學測國文",1,"36%
--",--,
13030,資訊應用學系(動畫與數位內容組)(二),0,1,"底標
--
--
--
--
--
--","在校學業
學測國文",0,"--
--",--,
13031,資訊應用學系(數位遊戲開發組)(二),0,1,"底標
--
--
--
--
--
--","在校學業
學測國文",0,"--
--",--,
13032,心理學系(自然組),1,1,"--
--
底標
--
--
--
--","在校學業
學測國英數",0,"--
--",1,"43%
--"
13033,未來與樂活產業學系(自然組),1,1,"底標
--
--
--
--
--
--","在校學業
學測國文",1,"37%
--",--,
