校系代碼,校系名稱,總錄取人數,招生名額,檢定標準,比序項目,第一輪錄取,第一輪比序,第二輪錄取,第二輪比序
11001,企業與創業管理學系,0,1,"--
--
--
底標
--
--
--","在校學業
學測社會",0,"--
--",--,
11001,企業與創業管理學系【外加】,0,1,"--
--
--
底標
--
--
--","在校學業
學測社會",0,"--
--",--,
11002,國際企業學系,1,1,"--
--
--
底標
--
--
--","在校學業
學測社會",1,"41%
--",--,
11002,國際企業學系【外加】,0,1,"--
--
--
底標
--
--
--","在校學業
學測社會",0,"--
--",--,
11003,會計學系,1,1,"--
--
--
底標
--
--
--","在校學業
學測社會",1,"35%
--",--,
11003,會計學系【外加】,0,1,"--
--
--
底標
--
--
--","在校學業
學測社會",0,"--
--",--,
11004,行銷學系,0,1,"--
--
--
底標
--
--
--","在校學業
學測社會",0,"--
--",--,
11004,行銷學系【外加】,0,1,"--
--
--
底標
--
--
--","在校學業
學測社會",0,"--
--",--,
11005,國際物流與運輸管理學系,3,4,"--
--
--
底標
--
--
--","在校學業
學測社會",3,"49%
--",--,
11005,國際物流與運輸管理學系【外加】,0,1,"--
--
--
底標
--
--
--","在校學業
學測社會",0,"--
--",--,
11006,空運管理學系,4,5,"--
底標
--
--
--
--
--","在校學業
學測英文",3,"48%
--",1,"40%
--"
11006,空運管理學系【外加】,0,1,"--
底標
--
--
--
--
--","在校學業
學測英文",0,"--
--",--,
11007,觀光與餐飲旅館學系,2,5,"底標
--
--
--
--
--
--","在校學業
學測國文",2,"44%
--",--,
11007,觀光與餐飲旅館學系【外加】,0,1,"底標
--
--
--
--
--
--","在校學業
學測國文",0,"--
--",--,
11008,休閒事業管理學系,3,3,"--
--
--
底標
--
--
--","在校學業
歷史學業",2,"48%
--",1,"35%
--"
11008,休閒事業管理學系【外加】,0,1,"--
--
--
底標
--
--
--","在校學業
歷史學業",0,"--
--",--,
11009,資訊管理學系,1,1,"底標
--
--
--
--
--
--","在校學業
學測國文",0,"--
--",1,"50%
--"
11009,資訊管理學系【外加】,0,1,"底標
--
--
--
--
--
--","在校學業
學測國文",0,"--
--",--,
11010,資訊傳播學系,0,1,"--
--
--
底標
--
--
--","在校學業
學測社會",0,"--
--",--,
11010,資訊傳播學系【外加】,0,1,"--
--
--
底標
--
--
--","在校學業
學測社會",0,"--
--",--,
11011,電影與創意媒體學系,1,1,"底標
--
--
--
--
--
--","在校學業
學測國文",1,"40%
--",--,
11011,電影與創意媒體學系【外加】,0,1,"底標
--
--
--
--
--
--","在校學業
學測國文",0,"--
--",--,
11012,法律學系,3,7,"--
--
--
底標
--
--
--","在校學業
學測社會",3,"48%
--",--,
11012,法律學系【外加】,0,1,"--
--
--
底標
--
--
--","在校學業
學測社會",0,"--
--",--,
11013,應用日語學系,5,7,"--
底標
--
--
--
--
--","在校學業
學測英文",4,"49%
--",1,"42%
--"
11013,應用日語學系【外加】,0,1,"--
底標
--
--
--
--
--","在校學業
學測英文",0,"--
--",--,
11014,應用英語學系,1,3,"--
底標
--
--
--
--
--","在校學業
學測英文",1,"44%
--",--,
11014,應用英語學系【外加】,0,1,"--
底標
--
--
--
--
--","在校學業
學測英文",0,"--
--",--,
11015,健康產業管理學系,1,1,"--
底標
--
--
--
--
--","在校學業
學測英文",1,"34%
--",--,
11015,健康產業管理學系【外加】,0,1,"--
底標
--
--
--
--
--","在校學業
學測英文",0,"--
--",--,
11016,養生與健康行銷學系,1,1,"--
--
--
底標
--
--
--","在校學業
學測社會",1,"47%
--",--,
11016,養生與健康行銷學系【外加】,0,1,"--
--
--
底標
--
--
--","在校學業
學測社會",0,"--
--",--,
11017,保健營養學系,2,2,"--
--
--
--
底標
--
--","在校學業
學測自然",0,"--
--",2,"50%
--"
11017,保健營養學系【外加】,0,1,"--
--
--
--
底標
--
--","在校學業
學測自然",0,"--
--",--,
