校系代碼,校系名稱,總錄取人數,招生名額,檢定標準,比序項目,第一輪錄取,第一輪比序,第二輪錄取,第二輪比序
05601,圖文傳播藝術學系,6,6,"均標
均標
均標
均標
均標
--
--","在校學業
學測總級分
學測英文
學測數學",6,"3%
--
--
--",--,
05601,圖文傳播藝術學系【外加】,1,1,"均標
均標
均標
均標
均標
--
--","在校學業
學測總級分
學測英文
學測數學",1,"15%
--
--
--",--,
05602,廣播電視學系,6,6,"均標
均標
--
均標
--
均標
--","在校學業
學測總級分
學測國文
學測英文",6,"5%
60
--
--",--,
05602,廣播電視學系【外加】,1,1,"均標
均標
--
均標
--
均標
--","在校學業
學測總級分
學測國文
學測英文",1,"11%
--
--
--",--,
05603,電影學系,6,6,"均標
前標
--
--
--
--
--","在校學業
學測總級分
學測英文
學測國文
英文學業
歷史學業",6,"12%
--
--
--
--
--",--,
05604,戲劇學系,4,4,"頂標
頂標
均標
均標
--
--
B級","在校學業
學測總級分
學測國文
學測英文
學測社會",4,"17%
--
--
--
--",--,
05604,戲劇學系【外加】,0,1,"頂標
頂標
均標
均標
--
--
B級","在校學業
學測總級分
學測國文
學測英文
學測社會",0,"--
--
--
--
--",--,
05605,音樂學系《鋼琴》,0,2,"均標
均標
--
--
--
--
B級","在校學業
術科主修
音樂學業
學測總級分
學測國文
學測英文",0,"--
--
--
--
--
--",--,
05605,音樂學系《聲樂》,0,1,"均標
均標
--
--
--
--
B級","在校學業
術科主修
音樂學業
學測總級分
學測國文
學測英文",0,"--
--
--
--
--
--",--,
05605,音樂學系《聲樂》【外加】,0,1,"均標
均標
--
--
--
--
B級","在校學業
術科主修
音樂學業
學測總級分
學測國文
學測英文",0,"--
--
--
--
--
--",--,
05605,音樂學系《中提琴》,1,1,"均標
均標
--
--
--
--
B級","在校學業
術科主修
音樂學業
學測總級分
學測國文
學測英文",1,"10%
--
--
--
--
--",--,
05605,音樂學系《大提琴》,0,1,"均標
均標
--
--
--
--
B級","在校學業
術科主修
音樂學業
學測總級分
學測國文
學測英文",0,"--
--
--
--
--
--",--,
05605,音樂學系《雙簧管》,0,1,"均標
均標
--
--
--
--
B級","在校學業
術科主修
音樂學業
學測總級分
學測國文
學測英文",0,"--
--
--
--
--
--",--,
05605,音樂學系《低音管》,0,1,"均標
均標
--
--
--
--
B級","在校學業
術科主修
音樂學業
學測總級分
學測國文
學測英文",0,"--
--
--
--
--
--",--,
05605,音樂學系《擊樂》,1,1,"均標
均標
--
--
--
--
B級","在校學業
術科主修
音樂學業
學測總級分
學測國文
學測英文",1,"8%
--
--
--
--
--",--,
05605,音樂學系《擊樂》【外加】,0,1,"均標
均標
--
--
--
--
B級","在校學業
術科主修
音樂學業
學測總級分
學測國文
學測英文",0,"--
--
--
--
--
--",--,
05606,美術學系,5,5,"均標
後標
--
--
--
--
--","在校學業
學測國文
學測英文
術科美術鑑賞",4,"8%
--
--
--",1,"8%
--
--
--"
05607,書畫藝術學系,5,5,"後標
底標
--
後標
--
--
--","在校學業
術科水墨書畫
術科素描
術科彩繪技法
美術學業
學測國文
學測社會",5,"13%
--
--
--
--
--
--",--,
05607,書畫藝術學系【外加】,0,1,"後標
底標
--
後標
--
--
--","在校學業
術科水墨書畫
術科素描
術科彩繪技法
美術學業
學測國文
學測社會",0,"--
--
--
--
--
--
--",--,
05608,雕塑學系,4,5,"底標
底標
--
底標
--
--
--","在校學業
美術學業
學測英文",3,"4%
--
--",1,"7%
--
--"
05608,雕塑學系【外加】,0,1,"底標
底標
--
底標
--
--
--","在校學業
美術學業
學測英文",0,"--
--
--",--,
05609,古蹟藝術修護學系,5,5,"後標
底標
--
後標
--
--
--","在校學業
學測社會
學測國文
學測總級分
美術學業
學測英文",2,"6%
--
--
--
--
--",3,"12%
--
--
--
--
--"
05609,古蹟藝術修護學系【外加】,0,1,"後標
底標
--
後標
--
--
--","在校學業
學測社會
學測國文
學測總級分
美術學業
學測英文",0,"--
--
--
--
--
--",--,
05610,視覺傳達設計學系,5,5,"均標
均標
--
--
--
--
C級","在校學業
美術學業
術科創意表現
學測總級分
學測國文
學測英文",5,"1%
28%
--
--
--
--",--,
05611,工藝設計學系,3,5,"均標
均標
後標
均標
--
--
C級","在校學業
美術學業
學測國文
學測英文
學測社會
術科創意表現
術科素描",3,"11%
--
--
--
--
--
--",--,
05612,多媒體動畫藝術學系,5,5,"均標
均標
均標
底標
底標
底標
--","在校學業
學測總級分
美術學業",4,"5%
--
--",1,"10%
--
--"
