校系代碼,校系名稱,總錄取人數,招生名額,檢定標準,比序項目,第一輪錄取,第一輪比序,第二輪錄取,第二輪比序
01601,中國文學系,8,8,"頂標
前標
--
前標
--
--
--","在校學業
學測國文
國文學業
學測國英數社
學測英文
學測社會",4,"13%
--
--
--
--
--",4,"10%
--
--
--
--
--"
01601,中國文學系【外加】,0,2,"頂標
前標
--
前標
--
--
--","在校學業
學測國文
國文學業
學測國英數社
學測英文
學測社會",0,"--
--
--
--
--
--",--,
01602,英美語文學系,15,15,"前標
頂標
--
前標
--
--
--","在校學業
英文學業
學測英文
學測國英社
國文學業
學測國文
學測社會",12,"9%
--
--
--
--
--
--",3,"6%
2%
14
41
--
--
--"
01602,英美語文學系【外加】,0,1,"前標
頂標
--
前標
--
--
--","在校學業
英文學業
學測英文
學測國英社
國文學業
學測國文
學測社會",0,"--
--
--
--
--
--
--",--,
01603,法國語文學系,9,9,"前標
頂標
--
均標
--
--
--","在校學業
學測英文
學測國文
學測社會
學測國英社
英文學業
國文學業",4,"7%
--
--
--
--
--
--",5,"8%
--
--
--
--
--
--"
01603,法國語文學系【外加】,0,1,"前標
頂標
--
均標
--
--
--","在校學業
學測英文
學測國文
學測社會
學測國英社
英文學業
國文學業",0,"--
--
--
--
--
--
--",--,
01604,企業管理學系,11,22,"前標
前標
前標
--
--
--
--","在校學業
學測英文
學測數學
學測國文
學測國英數社
英文學業
數學學業",2,"8%
--
--
--
--
--
--",9,"20%
--
--
--
--
--
--"
01604,企業管理學系【外加】,0,1,"前標
前標
前標
--
--
--
--","在校學業
學測英文
學測數學
學測國文
學測國英數社
英文學業
數學學業",0,"--
--
--
--
--
--
--",--,
01605,經濟學系,12,12,"均標
均標
前標
均標
--
--
--","在校學業
學測數學
學測英文
學測國英數社
數學學業
英文學業
學測國文",12,"7%
14
--
--
--
--
--",--,
01605,經濟學系【外加】,0,1,"均標
均標
前標
均標
--
--
--","在校學業
學測數學
學測英文
學測國英數社
數學學業
英文學業
學測國文",0,"--
--
--
--
--
--
--",--,
01606,財務金融學系,16,16,"前標
前標
前標
前標
--
--
--","在校學業
學測國文
國文學業
學測數學
數學學業
學測英文
英文學業",9,"8%
--
--
--
--
--
--",7,"14%
--
--
--
--
--
--"
01606,財務金融學系【外加】,0,1,"前標
前標
前標
前標
--
--
--","在校學業
學測國文
國文學業
學測數學
數學學業
學測英文
英文學業",0,"--
--
--
--
--
--
--",--,
01607,客家語文暨社會科學學系,2,4,"前標
前標
--
前標
--
--
--","在校學業
學測國文
學測社會
學測英文
國文學業
公社學業
英文學業",1,"9%
--
--
--
--
--
--",1,"9%
--
--
--
--
--
--"
01607,客家語文暨社會科學學系【外加】,0,1,"前標
前標
--
前標
--
--
--","在校學業
學測國文
學測社會
學測英文
國文學業
公社學業
英文學業",0,"--
--
--
--
--
--
--",--,
01608,數學系數學科學組,8,13,"均標
均標
頂標
--
前標
--
--","在校學業
學測數學
學測自然
學測英文
數學學業
學測國英數自
英文學業",1,"3%
--
--
--
--
--
--",7,"17%
--
--
--
--
--
--"
01608,數學系數學科學組【外加】,0,1,"均標
均標
頂標
--
前標
--
--","在校學業
學測數學
學測自然
學測英文
數學學業
學測國英數自
英文學業",0,"--
--
--
--
--
--
--",--,
01609,數學系計算與資料科學組,13,13,"均標
均標
頂標
--
前標
--
--","在校學業
學測數學
學測自然
學測英文
數學學業
學測國英數自
英文學業",10,"10%
--
--
--
--
--
--",3,"6%
--
--
--
--
--
--"
01609,數學系計算與資料科學組【外加】,0,1,"均標
均標
頂標
--
前標
--
--","在校學業
學測數學
學測自然
學測英文
數學學業
學測國英數自
英文學業",0,"--
--
--
--
--
--
--",--,
01610,物理學系,10,10,"均標
前標
前標
--
前標
--
--","在校學業
物理學業
學測自然
數學學業
學測數學
英文學業
學測英文",4,"15%
--
--
--
--
--
--",6,"10%
--
--
--
--
--
--"
01610,物理學系【外加】,0,1,"均標
前標
前標
--
前標
--
--","在校學業
物理學業
學測自然
數學學業
學測數學
英文學業
學測英文",0,"--
--
--
--
--
--
--",--,
01611,化學學系,3,8,"前標
前標
前標
--
前標
--
--","在校學業
學測國英數自
學測自然
學測數學
學測英文
學測國文
數學學業",1,"3%
--
--
--
--
--
--",2,"10%
--
--
--
--
--
--"
01611,化學學系【外加】,0,1,"前標
前標
前標
--
前標
--
--","在校學業
學測國英數自
學測自然
學測數學
學測英文
學測國文
數學學業",0,"--
--
--
--
--
--
--",--,
01612,光電科學與工程學系,15,15,"均標
前標
前標
--
前標
--
--","在校學業
學測數學
學測自然
學測英文
數學學業
物理學業
英文學業",8,"16%
--
--
--
--
--
--",7,"7%
--
--
--
--
--
--"
01612,光電科學與工程學系【外加】,0,2,"均標
前標
前標
--
前標
--
--","在校學業
學測數學
學測自然
學測英文
數學學業
物理學業
英文學業",0,"--
--
--
--
--
--
--",--,
01613,理學院學士班,9,12,"--
前標
前標
--
前標
--
--","在校學業
物理學業
學測自然
數學學業
學測數學
英文學業
學測英文",5,"14%
--
--
--
--
--
--",4,"18%
--
--
--
--
--
--"
01614,土木工程學系,22,22,"--
均標
前標
--
前標
--
--","在校學業
學測數學
學測自然
學測英文
學測國文
學測國英數自
數學學業",15,"16%
--
--
--
--
--
--",7,"8%
13
--
--
--
--
--"
01614,土木工程學系【外加】,0,1,"--
均標
前標
--
前標
--
--","在校學業
學測數學
學測自然
學測英文
學測國文
學測國英數自
數學學業",0,"--
--
--
--
--
--
--",--,
01615,機械工程學系光機電工程組,12,12,"均標
前標
前標
--
前標
--
--","在校學業
學測自然
學測英文
學測數學
學測國文",6,"14%
--
--
--
--",6,"10%
--
--
--
--"
01615,機械工程學系光機電工程組【外加】,0,1,"均標
前標
前標
--
前標
--
--","在校學業
學測自然
學測英文
學測數學
學測國文",0,"--
--
--
--
--",--,
01616,機械工程學系先進材料與精密製造組,12,12,"均標
前標
前標
--
前標
--
--","在校學業
學測自然
學測英文
學測數學
學測國文",4,"19%
--
--
--
--",8,"12%
--
--
--
--"
01616,機械工程學系先進材料與精密製造組【外加】,0,1,"均標
前標
前標
--
前標
--
--","在校學業
學測自然
學測英文
學測數學
學測國文",0,"--
--
--
--
--",--,
01617,機械工程學系設計與分析組,5,12,"均標
前標
前標
--
前標
--
--","在校學業
學測自然
學測英文
學測數學
學測國文",3,"9%
--
--
--
--",2,"19%
--
--
--
--"
01617,機械工程學系設計與分析組【外加】,0,1,"均標
前標
前標
--
前標
--
--","在校學業
學測自然
學測英文
學測數學
學測國文",0,"--
--
--
--
--",--,
01618,化學工程與材料工程學系,9,9,"前標
前標
前標
--
前標
--
--","在校學業
學測數學
學測英文
學測自然
學測國文
數學學業
化學學業",7,"9%
--
--
--
--
--
--",2,"5%
--
--
--
--
--
--"
01618,化學工程與材料工程學系【外加】,0,1,"前標
前標
前標
--
前標
--
--","在校學業
學測數學
學測英文
學測自然
學測國文
數學學業
化學學業",0,"--
--
--
--
--
--
--",--,
01619,工學院學士班,8,8,"均標
前標
前標
--
前標
--
--","在校學業
學測國英數自
學測數學
學測自然
學測英文
學測國文",7,"16%
--
--
--
--
--",1,"4%
--
--
--
--
--"
01619,工學院學士班【外加】,0,1,"均標
前標
前標
--
前標
--
--","在校學業
學測國英數自
學測數學
學測自然
學測英文
學測國文",0,"--
--
--
--
--
--",--,
01620,資訊管理學系,18,18,"--
前標
前標
--
均標
--
--","在校學業
學測英數自
學測數學
學測自然
學測英文
數學學業",16,"14%
--
--
--
--
--",2,"4%
36
12
11
13
2%"
01620,資訊管理學系【外加】,0,1,"--
前標
前標
--
均標
--
--","在校學業
學測英數自
學測數學
學測自然
學測英文
數學學業",0,"--
--
--
--
--
--",--,
01621,電機工程學系,20,20,"均標
前標
前標
--
前標
--
--","在校學業
學測國英數自
學測數學
學測自然
學測英文
學測國文
數學學業",20,"4%
52
14
--
--
--
--",--,
01621,電機工程學系【外加】,0,1,"均標
前標
前標
--
前標
--
--","在校學業
學測國英數自
學測數學
學測自然
學測英文
學測國文
數學學業",0,"--
--
--
--
--
--
--",--,
01622,資訊工程學系,27,27,"前標
前標
前標
--
前標
--
--","在校學業
學測數學
學測英文
學測自然
數學學業",27,"12%
--
--
--
--",--,
01622,資訊工程學系【外加】,0,1,"前標
前標
前標
--
前標
--
--","在校學業
學測數學
學測英文
學測自然
數學學業",0,"--
--
--
--
--",--,
01623,通訊工程學系,12,12,"均標
前標
前標
--
前標
--
--","在校學業
學測國英數自
學測數學
數學學業
物理學業
學測自然
學測英文",5,"17%
--
--
--
--
--
--",7,"8%
56
--
--
--
--
--"
01623,通訊工程學系【外加】,0,1,"均標
前標
前標
--
前標
--
--","在校學業
學測國英數自
學測數學
數學學業
物理學業
學測自然
學測英文",0,"--
--
--
--
--
--
--",--,
01624,資訊電機學院學士班,10,10,"均標
前標
前標
--
前標
--
--","在校學業
學測國英數自
學測數學
學測英文
學測自然
數學學業
英文學業",10,"4%
--
--
--
--
--
--",--,
01625,大氣科學學系大氣組,5,5,"均標
均標
前標
--
前標
--
--","在校學業
學測數學
學測自然
學測英文
學測國英數自
數學學業
物理學業",5,"12%
--
--
--
--
--
--",--,
01625,大氣科學學系大氣組【外加】,0,1,"均標
均標
前標
--
前標
--
--","在校學業
學測數學
學測自然
學測英文
學測國英數自
數學學業
物理學業",0,"--
--
--
--
--
--
--",--,
