校系代碼,校系名稱,總錄取人數,招生名額,檢定標準,比序項目,第一輪錄取,第一輪比序,第二輪錄取,第二輪比序
07901,人文與資訊學系,3,6,"--
--
--
底標
--
--
--","在校學業
學測社會
學測國文
國文學業
英文學業
公社學業",3,"50%
--
--
--
--
--",--,
07901,人文與資訊學系【外加】,0,1,"--
--
--
底標
--
--
--","在校學業
學測社會
學測國文
國文學業
英文學業
公社學業",0,"--
--
--
--
--
--",--,
07902,宗教文化與資訊管理學系,0,6,"底標
--
--
--
--
--
--","在校學業
學測國文
學測社會
學測數學
學測英文",0,"--
--
--
--
--",--,
07902,宗教文化與資訊管理學系【外加】,0,1,"底標
--
--
--
--
--
--","在校學業
學測國文
學測社會
學測數學
學測英文",0,"--
--
--
--
--",--,
07903,英美語文學系,6,13,"--
底標
--
--
--
--
--","在校學業
學測英文
英文學業
學測國文
國文學業
學測社會",4,"50%
--
--
--
--
--",2,"43%
--
--
--
--
--"
07903,英美語文學系【外加】,0,2,"--
底標
--
--
--
--
--","在校學業
學測英文
英文學業
學測國文
國文學業
學測社會",0,"--
--
--
--
--
--",--,
07904,應用日語學系,5,12,"底標
--
--
--
--
--
--","在校學業
學測國文
學測英文
學測社會
國文學業
英文學業",2,"50%
--
--
--
--
--",3,"46%
--
--
--
--
--"
07904,應用日語學系【外加】,0,2,"底標
--
--
--
--
--
--","在校學業
學測國文
學測英文
學測社會
國文學業
英文學業",0,"--
--
--
--
--
--",--,
07905,台灣文學系,0,6,"底標
--
--
--
--
--
--","在校學業
學測國文
國文學業
學測社會
歷史學業
公社學業",0,"--
--
--
--
--
--",--,
07905,台灣文學系【外加】,0,1,"底標
--
--
--
--
--
--","在校學業
學測國文
國文學業
學測社會
歷史學業
公社學業",0,"--
--
--
--
--
--",--,
07906,統計資訊與精算學系統計與精算組,0,2,"--
--
底標
--
--
--
--","在校學業
學測數學
學測國文
學測英文",0,"--
--
--
--",--,
07907,統計資訊與精算學系大數據實務組,0,3,"--
--
底標
--
--
--
--","在校學業
學測數學
學測國文
學測英文",0,"--
--
--
--",--,
07908,資訊工程學系-社會組,2,2,"--
--
底標
--
--
--
--","在校學業
學測數學
數學學業
學測英文
英文學業",1,"37%
--
--
--
--",1,"42%
--
--
--
--"
07908,資訊工程學系-社會組【外加】,0,1,"--
--
底標
--
--
--
--","在校學業
學測數學
數學學業
學測英文
英文學業",0,"--
--
--
--
--",--,
07909,法律學系,12,16,"底標
--
--
--
--
--
--","在校學業
學測國文
學測社會
國文學業
英文學業
學測英文",9,"49%
--
--
--
--
--",3,"48%
--
--
--
--
--"
07909,法律學系【外加】,0,2,"底標
--
--
--
--
--
--","在校學業
學測國文
學測社會
國文學業
英文學業
學測英文",0,"--
--
--
--
--
--",--,
07910,會計資訊學系,5,11,"--
--
--
底標
--
--
--","在校學業
學測國文
學測數學
學測英文
學測社會",4,"46%
--
--
--
--",1,"42%
--
--
--
--"
07910,會計資訊學系【外加】,0,2,"--
--
--
底標
--
--
--","在校學業
學測國文
學測數學
學測英文
學測社會",0,"--
--
--
--
--",--,
07911,財務金融學系,4,12,"底標
--
--
--
--
--
--","在校學業
學測數學
學測英文
學測國文",1,"50%
--
--
--",3,"49%
--
--
--"
07911,財務金融學系【外加】,0,2,"底標
--
--
--
--
--
--","在校學業
學測數學
學測英文
學測國文",0,"--
--
--
--",--,
07912,國際貿易學系,3,12,"底標
--
--
--
--
--
--","在校學業
學測英文
學測國文
學測社會",1,"39%
--
--
--",2,"45%
--
--
--"
07912,國際貿易學系【外加】,0,2,"底標
--
--
--
--
--
--","在校學業
學測英文
學測國文
學測社會",0,"--
--
--
--",--,
07913,理財與稅務規劃學系,3,6,"--
--
--
底標
--
--
--","在校學業
學測社會
學測國文
學測數學
學測英文",3,"37%
--
--
--
--",--,
07913,理財與稅務規劃學系【外加】,0,1,"--
--
--
底標
--
--
--","在校學業
學測社會
學測國文
學測數學
學測英文",0,"--
--
--
--
--",--,
07914,經濟學系,0,7,"--
--
--
底標
--
--
--","在校學業
學測社會
學測數學
學測英文
學測國文",0,"--
--
--
--
--",--,
07914,經濟學系【外加】,0,2,"--
--
--
底標
--
--
--","在校學業
學測社會
學測數學
學測英文
學測國文",0,"--
--
--
--
--",--,
