校系代碼,校系名稱,總錄取人數,招生名額,檢定標準,比序項目,第一輪錄取,第一輪比序,第二輪錄取,第二輪比序
03401,企業管理學系,7,7,"--
均標
均標
--
--
--
--","在校學業
學測英文
學測數學
英文學業
數學學業
學測國文",3,"24%
--
--
--
--
--",4,"16%
12
--
--
--
--"
03402,會計學系,9,9,"--
均標
均標
--
--
--
--","在校學業
學測國英數
英文學業
數學學業
學測英文
學測數學
學測國文",9,"14%
--
--
--
--
--
--",--,
03402,會計學系【外加】,0,2,"--
均標
均標
--
--
--
--","在校學業
學測國英數
英文學業
數學學業
學測英文
學測數學
學測國文",0,"--
--
--
--
--
--
--",--,
03403,資訊管理學系,9,9,"--
--
均標
--
--
--
--","在校學業
學測國英數
學測數學
學測英文
學測國文
數學學業
英文學業",9,"16%
--
--
--
--
--
--",--,
03404,國際企業學系,10,10,"--
均標
均標
--
--
--
--","在校學業
學測英文
學測數學
英文學業
數學學業
學測國英數
學測國文",8,"29%
--
--
--
--
--
--",2,"11%
--
--
--
--
--
--"
03405,財務金融學系,13,13,"--
--
均標
--
--
--
--","在校學業
學測數學
學測英文
學測國文
數學學業
英文學業
國文學業",13,"10%
15
--
--
--
--
--",--,
03405,財務金融學系【外加】,0,3,"--
--
均標
--
--
--
--","在校學業
學測數學
學測英文
學測國文
數學學業
英文學業
國文學業",0,"--
--
--
--
--
--
--",--,
03406,觀光暨休閒遊憩學系,13,13,"均標
--
--
均標
--
--
--","在校學業
英文學業
學測英文
學測國英社
學測數學
學測國文
學測社會",9,"28%
--
--
--
--
--
--",4,"17%
--
--
--
--
--
--"
03406,觀光暨休閒遊憩學系【外加】,0,1,"均標
--
--
均標
--
--
--","在校學業
英文學業
學測英文
學測國英社
學測數學
學測國文
學測社會",0,"--
--
--
--
--
--
--",--,
03407,"管理學院管理科學與財金國際學士學位
學程",4,4,"--
均標
--
--
--
--
--","在校學業
學測英文
學測數學
學測國文
英文學業
數學學業
國文學業",4,"6%
14
--
--
--
--
--",--,
