校系代碼,校系名稱,總錄取人數,招生名額,檢定標準,比序項目,第一輪錄取,第一輪比序,第二輪錄取,第二輪比序
00801,工業與系統工程學系管理組,12,12,"--
後標
--
--
--
--
--","在校學業
學測國英數
學測數學
學測國文
學測英文
數學學業
英文學業",3,"33%
--
--
--
--
--
--",9,"22%
--
--
--
--
--
--"
00802,企業管理學系服務業管理組,13,13,"均標
--
--
--
--
--
--","在校學業
學測英文
學測國文
學測社會
英文學業
國文學業
公社學業",2,"40%
--
--
--
--
--
--",11,"31%
--
--
--
--
--
--"
00802,企業管理學系服務業管理組【外加】,0,1,"均標
--
--
--
--
--
--","在校學業
學測英文
學測國文
學測社會
英文學業
國文學業
公社學業",0,"--
--
--
--
--
--
--",--,
00803,企業管理學系高科技業管理組,13,13,"均標
--
--
--
--
--
--","在校學業
學測英文
學測國文
學測社會
英文學業
國文學業
公社學業",0,"--
--
--
--
--
--
--",13,"24%
--
--
--
--
--
--"
00803,企業管理學系高科技業管理組【外加】,0,1,"均標
--
--
--
--
--
--","在校學業
學測英文
學測國文
學測社會
英文學業
國文學業
公社學業",0,"--
--
--
--
--
--
--",--,
00804,企業管理學系工商管理組,26,26,"均標
--
--
--
--
--
--","在校學業
學測英文
學測國文
學測社會
英文學業
國文學業
公社學業",3,"18%
--
--
--
--
--
--",23,"29%
--
--
--
--
--
--"
00804,企業管理學系工商管理組【外加】,0,2,"均標
--
--
--
--
--
--","在校學業
學測英文
學測國文
學測社會
英文學業
國文學業
公社學業",0,"--
--
--
--
--
--
--",--,
00805,國際經營與貿易學系,20,20,"--
均標
--
--
--
--
--","在校學業
學測英文
英文學業
學測國文
國文學業
學測數學
數學學業",11,"43%
--
--
--
--
--
--",9,"13%
--
--
--
--
--
--"
00806,會計學系,25,25,"均標
--
--
--
--
--
--","在校學業
學測國英數社
學測英文
學測數學
學測國文
學測社會
英文學業",19,"38%
--
--
--
--
--
--",6,"16%
39
11
--
--
--
--"
00807,資訊管理學系,21,21,"後標
--
--
--
--
--
--","在校學業
學測國文
學測英文
學測數學
國文學業
英文學業
數學學業",21,"23%
--
--
--
--
--
--",--,
00808,財務金融學系,21,21,"--
均標
--
--
--
--
--","在校學業
學測英文
學測數學
學測國文
英文學業
數學學業
國文學業",17,"43%
--
--
--
--
--
--",4,"9%
--
--
--
--
--
--"
00809,財經法律學系,11,11,"後標
後標
--
後標
--
--
--","在校學業
學測國文
學測英文
學測社會
學測國英數社
國文學業
公社學業",11,"10%
--
--
--
--
--
--",--,
00810,室內設計學系,5,5,"均標
--
--
--
--
--
--","在校學業
學測國英數社
學測英文
學測國文
學測社會
學測數學
英文學業",5,"9%
--
--
--
--
--
--",--,
00811,商業設計學系商業設計組乙類,2,2,"--
後標
--
--
--
--
--","在校學業
學測國文
學測英文
學測社會
學測國英社
英文學業
國文學業",2,"9%
--
--
--
--
--
--",--,
00811,商業設計學系商業設計組乙類【外加】,1,1,"--
後標
--
--
--
--
--","在校學業
學測國文
學測英文
學測社會
學測國英社
英文學業
國文學業",1,"20%
--
--
--
--
--
--",--,
00812,特殊教育學系,5,5,"均標
後標
後標
--
--
--
--","在校學業
學測國文
學測數學
學測英文
數學學業
英文學業
國文學業",1,"13%
--
--
--
--
--
--",4,"27%
--
--
--
--
--
--"
00813,應用外國語文學系,18,18,"--
均標
--
--
--
--
--","在校學業
學測英文
學測國文
學測國英
英文學業
國文學業
學測社會",9,"42%
--
--
--
--
--
--",9,"17%
11
--
--
--
--
--"
00814,應用華語文學系,17,17,"--
後標
--
--
--
--
--","在校學業
學測國英
學測國文
學測英文
學測社會
國文學業
英文學業",3,"37%
--
--
--
--
--
--",14,"38%
18
--
--
--
--
--"
00814,應用華語文學系【外加】,1,2,"--
後標
--
--
--
--
--","在校學業
學測國英
學測國文
學測英文
學測社會
國文學業
英文學業",1,"47%
--
--
--
--
--
--",--,
00815,商業設計學系產品設計組乙類,1,1,"--
均標
--
--
均標
--
--","在校學業
公社學業
學測國英自
學測自然
學測英文
學測國文
學測數學",1,"16%
--
--
--
--
--
--",--,
00816,應用數學系,15,15,"--
--
均標
--
--
--
--","在校學業
學測數學
數學學業
學測英文
英文學業
學測自然
學測國文",2,"20%
--
--
--
--
--
--",13,"38%
--
--
--
--
--
--"
00816,應用數學系【外加】,0,1,"--
--
均標
--
--
--
--","在校學業
學測數學
數學學業
學測英文
英文學業
學測自然
學測國文",0,"--
--
--
--
--
--
--",--,
00817,物理學系物理組,10,10,"--
後標
均標
--
後標
--
--","在校學業
學測數學
學測自然
學測英文
學測國文
數學學業
物理學業",0,"--
--
--
--
--
--
--",10,"42%
--
--
--
--
--
--"
00817,物理學系物理組【外加】,0,1,"--
後標
均標
--
後標
--
--","在校學業
學測數學
學測自然
學測英文
學測國文
數學學業
物理學業",0,"--
--
--
--
--
--
--",--,
00818,物理學系光電與材料科學組,10,10,"--
後標
均標
--
後標
--
--","在校學業
學測自然
學測數學
學測英文
學測國文
數學學業
物理學業",1,"24%
--
--
--
--
--
--",9,"29%
13
--
--
--
--
--"
00818,物理學系光電與材料科學組【外加】,0,1,"--
後標
均標
--
後標
--
--","在校學業
學測自然
學測數學
學測英文
學測國文
數學學業
物理學業",0,"--
--
--
--
--
--
--",--,
00819,化學系化學組,12,12,"--
--
均標
--
均標
--
--","在校學業
學測自然
學測數學
化學學業
數學學業
學測數自
學測英文",3,"32%
--
--
--
--
--
--",9,"24%
14
--
--
--
--
--"
00819,化學系化學組【外加】,0,2,"--
--
均標
--
均標
--
--","在校學業
學測自然
學測數學
化學學業
數學學業
學測數自
學測英文",0,"--
--
--
--
--
--
--",--,
00820,化學系材料化學組,12,12,"--
均標
--
--
均標
--
--","在校學業
學測自然
學測英文
化學學業
學測數學
學測數自
英文學業",9,"27%
--
--
--
--
--
--",3,"14%
13
--
--
--
--
--"
00820,化學系材料化學組【外加】,0,2,"--
均標
--
--
均標
--
--","在校學業
學測自然
學測英文
化學學業
學測數學
學測數自
英文學業",0,"--
--
--
--
--
--
--",--,
00821,化學工程學系綠能製程組,10,10,"--
後標
後標
--
後標
--
--","在校學業
學測數學
學測自然
學測英文
物理學業
數學學業
化學學業",9,"43%
--
--
--
--
--
--",1,"9%
--
--
--
--
--
--"
00822,化學工程學系生化工程組,10,10,"--
後標
後標
--
後標
--
--","在校學業
學測數學
學測自然
學測英文
物理學業
數學學業
化學學業",10,"15%
10
--
--
--
--
--",--,
00823,化學工程學系材料工程組,10,10,"--
後標
後標
--
後標
--
--","在校學業
學測數學
學測自然
學測英文
物理學業
數學學業
化學學業",10,"10%
8
--
--
--
--
--",--,
00824,土木工程學系,15,15,"--
--
後標
--
--
--
--","在校學業
學測數學
學測自然
學測國文
數學學業
物理學業
學測英文",6,"35%
--
--
--
--
--
--",9,"21%
--
--
--
--
--
--"
00824,土木工程學系【外加】,1,2,"--
--
後標
--
--
--
--","在校學業
學測數學
學測自然
學測國文
數學學業
物理學業
學測英文",1,"31%
--
--
--
--
--
--",--,
00825,機械工程學系,27,27,"--
--
後標
--
後標
--
--","在校學業
學測國英數自
學測自然
學測國文
學測數學
學測英文
物理學業",5,"34%
--
--
--
--
--
--",22,"23%
28
--
--
--
--
--"
00826,生物醫學工程學系,16,16,"--
後標
後標
--
均標
--
--","在校學業
學測自然
學測數學
學測英文
學測國英數自
數學學業
物理學業",16,"45%
--
--
--
--
--
--",--,
00826,生物醫學工程學系【外加】,0,1,"--
後標
後標
--
均標
--
--","在校學業
學測自然
學測數學
學測英文
學測國英數自
數學學業
物理學業",0,"--
--
--
--
--
--
--",--,
00827,環境工程學系,10,10,"--
後標
--
--
--
--
--","在校學業
學測國英數自
學測自然
學測國文
學測數學
數學學業
化學學業",4,"44%
--
--
--
--
--
--",6,"17%
--
--
--
--
--
--"
00828,電機資訊學院學士班,6,6,"--
均標
均標
--
--
--
--","在校學業
學測國英數自
學測數學
學測自然
學測英文
數學學業
物理學業",6,"26%
42
--
--
--
--
--",--,
00829,工業與系統工程學系工程組,21,21,"--
後標
--
--
--
--
--","在校學業
學測國英數自
學測數學
學測國文
學測英文
學測自然
數學學業",5,"27%
--
--
--
--
--
--",16,"29%
37
--
--
--
--
--"
00830,電子工程學系,40,40,"--
後標
--
--
--
--
--","在校學業
學測數學
學測英文
學測自然
英文學業
國文學業
物理學業",28,"47%
--
--
--
--
--
--",12,"13%
8
11
11
--
--
--"
00830,電子工程學系【外加】,2,4,"--
後標
--
--
--
--
--","在校學業
學測數學
學測英文
學測自然
英文學業
國文學業
物理學業",2,"45%
--
--
--
--
--
--",--,
00831,資訊工程學系,25,25,"--
後標
--
--
--
--
--","在校學業
學測國英數自
學測數學
學測英文
學測自然
學測國文
數學學業",25,"17%
42
10
--
--
--
--",--,
00831,資訊工程學系【外加】,2,2,"--
後標
--
--
--
--
--","在校學業
學測國英數自
學測數學
學測英文
學測自然
學測國文
數學學業",2,"45%
--
--
--
--
--
--",--,
00832,電機工程學系,25,25,"--
--
均標
--
--
--
--","在校學業
學測數學
學測英文
學測自然
學測國英數自
數學學業
物理學業",25,"18%
8
12
--
--
--
--",--,
00832,電機工程學系【外加】,1,1,"--
--
均標
--
--
--
--","在校學業
學測數學
學測英文
學測自然
學測國英數自
數學學業
物理學業",1,"31%
--
--
--
--
--
--",--,
00833,建築學系,4,4,"--
後標
--
--
--
--
--","在校學業
學測國英數
學測英文
學測數學
學測國文
英文學業
數學學業",4,"6%
--
--
--
--
--
--",--,
00833,建築學系【外加】,0,1,"--
後標
--
--
--
--
--","在校學業
學測國英數
學測英文
學測數學
學測國文
英文學業
數學學業",0,"--
--
--
--
--
--
--",--,
00834,地景建築學系,4,5,"均標
--
均標
--
--
--
--","在校學業
學測國數自
學測國文
學測數學
學測自然
國文學業
數學學業",1,"24%
--
--
--
--
--
--",3,"49%
--
--
--
--
--
--"
00835,心理學系,28,28,"後標
均標
均標
--
後標
--
--","在校學業
學測英文
學測數學
學測國文
學測自然
英文學業
數學學業",6,"40%
--
--
--
--
--
--",22,"21%
12
--
--
--
--
--"
00835,心理學系【外加】,0,2,"後標
均標
均標
--
後標
--
--","在校學業
學測英文
學測數學
學測國文
學測自然
英文學業
數學學業",0,"--
--
--
--
--
--
--",--,
00836,生物科技學系,16,16,"--
後標
--
--
均標
--
--","在校學業
學測國英數自
學測自然
學測英文
生物學業
英文學業
化學學業",2,"12%
--
--
--
--
--
--",14,"22%
37
--
--
--
--
--"
00836,生物科技學系【外加】,0,1,"--
後標
--
--
均標
--
--","在校學業
學測國英數自
學測自然
學測英文
生物學業
英文學業
化學學業",0,"--
--
--
--
--
--
--",--,
00837,商業設計學系商業設計組甲類,2,2,"--
後標
--
--
--
--
--","在校學業
術科素描
學測國文
學測英文
學測社會
術科創意表現
美術學業",2,"11%
--
--
--
--
--
--",--,
00838,商業設計學系產品設計組甲類,0,2,"--
--
--
--
均標
--
--","在校學業
術科創意表現
術科彩繪技法
美術學業
學測國英自
學測自然
學測英文",0,"--
--
--
--
--
--
--",--,
