校系代碼,校系名稱,總錄取人數,招生名額,檢定標準,比序項目,第一輪錄取,第一輪比序,第二輪錄取,第二輪比序
04601,企業管理學系品牌行銷組（臺北）,10,10,"後標
後標
底標
後標
--
--
--","在校學業
學測國英社
學測國文
學測英文
學測社會
學測數學
英文學業",6,"38%
--
--
--
--
--
--",4,"33%
33
--
--
--
--
--"
04602,企業管理學系企業管理組（臺北）,8,8,"後標
底標
底標
後標
--
--
--","在校學業
學測國英數社
學測國文
學測社會
學測英文
學測數學
公社學業",8,"34%
--
--
--
--
--
--",--,
04602,"企業管理學系企業管理組（臺北）【外
加】",0,7,"後標
底標
底標
後標
--
--
--","在校學業
學測國英數社
學測國文
學測社會
學測英文
學測數學
公社學業",0,"--
--
--
--
--
--
--",--,
04603,企業管理學系數位經營組（臺北）,7,7,"後標
底標
後標
後標
--
--
--","在校學業
學測國數社
學測國文
學測數學
學測社會
學測英文
數學學業",3,"44%
--
--
--
--
--
--",4,"28%
--
--
--
--
--
--"
04604,會計學系會計審計組（臺北）,12,12,"後標
後標
後標
--
--
--
--","在校學業
數學學業
學測英文
英文學業
學測國文
國文學業
學測數學",12,"45%
--
--
--
--
--
--",--,
04604,會計學系會計審計組（臺北）【外加】,0,2,"後標
後標
後標
--
--
--
--","在校學業
數學學業
學測英文
英文學業
學測國文
國文學業
學測數學",0,"--
--
--
--
--
--
--",--,
04605,會計學系稅務規劃組（臺北）,12,12,"後標
後標
--
後標
--
--
--","在校學業
公社學業
學測英文
英文學業
學測國文
國文學業
學測社會",7,"46%
--
--
--
--
--
--",5,"13%
13%
11
--
--
--
--"
04605,會計學系稅務規劃組（臺北）【外加】,0,3,"後標
後標
--
後標
--
--
--","在校學業
公社學業
學測英文
英文學業
學測國文
國文學業
學測社會",0,"--
--
--
--
--
--
--",--,
04606,財務金融學系國際金融管理組（臺北）,7,7,"底標
--
--
--
--
--
--","在校學業
學測國文
學測英文
學測社會
學測國英社
公社學業
歷史學業",7,"28%
--
--
--
--
--
--",--,
04606,"財務金融學系國際金融管理組（臺北）
【外加】",0,1,"底標
--
--
--
--
--
--","在校學業
學測國文
學測英文
學測社會
學測國英社
公社學業
歷史學業",0,"--
--
--
--
--
--
--",--,
