校系代碼,校系名稱,總錄取人數,招生名額,檢定標準,比序項目,第一輪錄取,第一輪比序,第二輪錄取,第二輪比序
01301,資訊管理與財務金融學系財務金融組,--,3,"前標
前標
前標
--
--
--
--","在校學業
學測國英數A
學測數學A
學測英文
學測國文
數學學業
英語文學業",--,"--
--
--
--
--
--
--",--,尚無資料
01302,管理科學系,--,6,"前標
前標
前標
--
--
--
--","在校學業
學測數學A
學測英文
學測國文
學測國英數A
數學學業
英語文學業",--,"--
--
--
--
--
--
--",--,尚無資料
01303,傳播與科技學系,--,5,"頂標
頂標
--
均標
前標
--
--","在校學業
學測英文
學測國文
學測社會
英語文學業
國語文學業
學測數學B",--,"--
--
--
--
--
--
--",--,尚無資料
01304,外國語文學系,--,7,"前標
頂標
--
均標
前標
--
--","在校學業
學測英文
學測國文
學測數學B
學測社會
學測國英數B社
英語文學業",--,"--
--
--
--
--
--
--",--,尚無資料
01305,人文社會學系,--,8,"頂標
前標
--
--
前標
均標
--","在校學業
學測國文
學測社會
學測英文
學測自然
國語文學業
公民與社會學業",--,"--
--
--
--
--
--
--",--,尚無資料
01306,奈米科學及工程學士學位學程甲組(主修半導體),--,6,"--
前標
頂標
--
--
前標
--","在校學業
學測數學A
學測自然
學測英文
數學學業
物理學業
英語文學業",--,"--
--
--
--
--
--
--",--,尚無資料
01307,奈米科學及工程學士學位學程乙組(主修奈米),--,4,"--
前標
頂標
--
--
前標
--","在校學業
學測數學A
學測自然
學測英文
數學學業
物理學業
英語文學業",--,"--
--
--
--
--
--
--",--,尚無資料
01308,理學院科學學士學位學程(乙組),--,1,"前標
頂標
前標
--
--
前標
--","在校學業
學測數學A
學測自然
學測英文
學測國英數A自
數學學業
英語文學業",--,"--
--
--
--
--
--
--",--,尚無資料
01309,理學院科學學士學位學程(丙組),--,1,"均標
前標
前標
--
--
前標
--","在校學業
學測自然
學測數學A
學測英文
學測國英數A自
化學學業
英語文學業",--,"--
--
--
--
--
--
--",--,尚無資料
01310,電機工程學系甲組(電資國際組),--,8,"--
頂標
頂標
--
--
頂標
--","在校學業
數學學業
學測自然
學測數學A
學測英數A自
學測英文
物理學業",--,"--
--
--
--
--
--
--",--,尚無資料
01311,電機工程學系乙組(電機工程組),--,33,"--
前標
頂標
--
--
頂標
--","在校學業
數學學業
學測自然
學測數學A
學測英數A自
學測英文
物理學業",--,"--
--
--
--
--
--
--",--,尚無資料
01312,光電工程學系,--,9,"均標
前標
頂標
--
--
前標
--","在校學業
學測英數A自
學測數學A
學測自然
學測英文
學測國文
物理學業",--,"--
--
--
--
--
--
--",--,尚無資料
01313,資訊工程學系,--,26,"前標
前標
頂標
--
--
頂標
--","在校學業
數學學業
學測數學A
學測自然
學測英文
學測國文
英語文學業",--,"--
--
--
--
--
--
--",--,尚無資料
01314,材料科學與工程學系,--,9,"均標
均標
均標
--
--
均標
--","在校學業
學測自然
學測數學A
學測英文
物理學業
化學學業
英語文學業",--,"--
--
--
--
--
--
--",--,尚無資料
01315,機械工程學系,--,10,"前標
前標
頂標
--
--
前標
--","在校學業
學測數學A
學測自然
學測英文
數學學業
物理學業
國語文學業",--,"--
--
--
--
--
--
--",--,尚無資料
01316,土木工程學系,--,12,"前標
前標
前標
--
--
前標
--","在校學業
學測數學A
學測自然
學測英文
學測國文
數學學業
物理學業",--,"--
--
--
--
--
--
--",--,尚無資料
01317,電子物理學系光電與奈米科學組,--,3,"前標
前標
頂標
--
--
前標
--","在校學業
學測數學A
學測英文
學測自然
學測國文
學測國英數A自
物理學業",--,"--
--
--
--
--
--
--",--,尚無資料
01318,電子物理學系電子物理組,--,4,"前標
前標
頂標
--
--
前標
--","在校學業
學測數學A
學測英文
學測自然
學測國文
學測國英數A自
物理學業",--,"--
--
--
--
--
--
--",--,尚無資料
01319,應用化學系,--,8,"均標
頂標
均標
--
--
頂標
--","在校學業
學測國英數A自
學測自然
學測數學A
學測英文
學測國文
化學學業",--,"--
--
--
--
--
--
--",--,尚無資料
01320,應用數學系,--,7,"均標
前標
頂標
--
--
前標
--","在校學業
學測國英數A自
學測數學A
學測英文
學測自然
學測國文
數學學業",--,"--
--
--
--
--
--
--",--,尚無資料
01321,資訊管理與財務金融學系資訊管理組,--,3,"--
前標
前標
--
--
前標
--","在校學業
學測英數A自
學測數學A
學測英文
學測自然
數學學業
英語文學業",--,"--
--
--
--
--
--
--",--,尚無資料
01322,運輸與物流管理學系,--,7,"均標
前標
前標
--
--
前標
--","在校學業
學測數學A
學測英文
學測自然
學測國文
數學學業
英語文學業",--,"--
--
--
--
--
--
--",--,尚無資料
01323,工業工程與管理學系,--,8,"--
前標
頂標
--
--
前標
--","在校學業
學測數學A
數學學業
學測英文
學測自然
學測數A自
學測國文",--,"--
--
--
--
--
--
--",--,尚無資料
01324,生物醫學工程學系,--,3,"均標
前標
前標
--
--
前標
--","在校學業
學測英數A自
學測自然
學測數學A
學測英文
物理學業
數學學業",--,"--
--
--
--
--
--
--",--,尚無資料
01325,生物科技學系(甲組),--,8,"--
前標
前標
--
--
前標
--","在校學業
生物學業
化學學業
學測英數A自
學測自然
學測數學A
學測英文",--,"--
--
--
--
--
--
--",--,尚無資料
01326,生物科技學系(乙組),--,3,"--
--
前標
--
--
前標
--","在校學業
數學學業
化學學業
英語文學業
學測英數A自
學測數學A
學測自然",--,"--
--
--
--
--
--
--",--,尚無資料
01327,醫學生物技術暨檢驗學系,--,7,"均標
前標
均標
--
--
前標
--","在校學業
學測英文
學測自然
學測英自
學測國文
學測數學A
化學學業",--,"--
--
--
--
--
--
--",--,尚無資料
01328,生物醫學影像暨放射科學系,--,5,"均標
前標
前標
--
--
前標
--","在校學業
學測數學A
學測英文
學測自然
學測國文
數學學業
化學學業",--,"--
--
--
--
--
--
--",--,尚無資料
01329,護理學系,--,5,"--
均標
--
--
--
均標
--","在校學業
學測國英數A自
生物學業
英語文學業
數學學業
學測自然
學測英文",--,"--
--
--
--
--
--
--",--,尚無資料
01330,物理治療暨輔助科技學系,--,5,"均標
前標
均標
--
--
前標
--","在校學業
學測國英數A自
學測英文
學測自然
學測數學A
學測國文
英語文學業",--,"--
--
--
--
--
--
--",--,尚無資料
01331,生命科學系暨基因體科學研究所,--,4,"均標
前標
均標
--
--
前標
--","在校學業
學測自然
學測英文
學測數學A
生物學業
英語文學業
化學學業",--,"--
--
--
--
--
--
--",--,尚無資料
01332,藥學系,--,3,"均標
前標
均標
--
--
前標
--","在校學業
學測國英數A自
學測英文
學測自然
學測數學A
英語文學業
化學學業",--,"--
--
--
--
--
--
--",--,尚無資料
01333,學士班大一大二不分系,--,3,"--
前標
前標
--
--
前標
--","在校學業
學測自然
學測英文
學測數學A
生物學業
英語文學業
化學學業",--,"--
--
--
--
--
--
--",--,尚無資料
