校系代碼,校系名稱,總錄取人數,招生名額,檢定標準,比序項目,第一輪錄取,第一輪比序,第二輪錄取,第二輪比序
04101,中國文學系,12,12,"前標
均標
均標
均標
均標
--
--","在校學業
學測國文
國文學業
學測英文
英文學業
學測社會",12,"25%
--
--
--
--
--",--,
04101,中國文學系【外加】,0,2,"前標
均標
均標
均標
均標
--
--","在校學業
學測國文
國文學業
學測英文
英文學業
學測社會",0,"--
--
--
--
--
--",--,
04102,外國語文學系,8,8,"均標
前標
均標
均標
均標
--
--","在校學業
學測英文
學測國文
學測社會
學測總級分
英文學業
國文學業",8,"4%
--
--
--
--
--
--",--,
04102,外國語文學系【外加】,1,1,"均標
前標
均標
均標
均標
--
--","在校學業
學測英文
學測國文
學測社會
學測總級分
英文學業
國文學業",1,"23%
--
--
--
--
--
--",--,
04103,歷史學系,7,7,"均標
均標
--
前標
--
--
--","在校學業
學測社會
學測國文
學測英文
學測總級分
歷史學業
國文學業",7,"9%
14
--
--
--
--
--",--,
04103,歷史學系【外加】,0,2,"均標
均標
--
前標
--
--
--","在校學業
學測社會
學測國文
學測英文
學測總級分
歷史學業
國文學業",0,"--
--
--
--
--
--
--",--,
04104,哲學系,6,6,"均標
前標
均標
均標
均標
--
--","在校學業
學測英文
學測數學
學測國文
公社學業",1,"20%
--
--
--
--",5,"17%
--
--
--
--"
04104,哲學系【外加】,0,1,"均標
前標
均標
均標
均標
--
--","在校學業
學測英文
學測數學
學測國文
公社學業",0,"--
--
--
--
--",--,
04105,社會福利學系,4,4,"均標
均標
均標
均標
--
--
--","在校學業
學測英文
學測國文
學測社會
學測數學
公社學業",4,"4%
13
13
--
--
--",--,
04105,社會福利學系【外加】,0,2,"均標
均標
均標
均標
--
--
--","在校學業
學測英文
學測國文
學測社會
學測數學
公社學業",0,"--
--
--
--
--
--",--,
04106,勞工關係學系,12,12,"均標
前標
均標
均標
--
--
--","在校學業
學測國文
學測英文
學測社會
英文學業",12,"24%
--
--
--
--",--,
04106,勞工關係學系【外加】,0,2,"均標
前標
均標
均標
--
--
--","在校學業
學測國文
學測英文
學測社會
英文學業",0,"--
--
--
--
--",--,
04107,政治學系,6,6,"均標
前標
均標
前標
--
均標
--","在校學業
學測總級分
學測英文
學測社會
學測數學
國文學業
公社學業",6,"11%
--
--
--
--
--
--",--,
04108,傳播學系,5,5,"均標
均標
--
均標
--
均標
--","在校學業
學測總級分
學測國文
學測英文
學測社會
學測數學
學測自然",5,"4%
51
12
--
--
--
--",--,
04108,傳播學系【外加】,1,2,"均標
均標
--
均標
--
均標
--","在校學業
學測總級分
學測國文
學測英文
學測社會
學測數學
學測自然",1,"6%
--
--
--
--
--
--",--,
04109,經濟學系,20,20,"均標
前標
前標
--
--
--
--","在校學業
學測數學
學測英文
學測國文",6,"20%
--
--
--",14,"13%
--
--
--"
04109,經濟學系【外加】,0,4,"均標
前標
前標
--
--
--
--","在校學業
學測數學
學測英文
學測國文",0,"--
--
--
--",--,
04110,財務金融學系,11,11,"前標
前標
前標
--
--
--
--","在校學業
學測數學
學測英文
英文學業
數學學業
學測國文",11,"16%
--
--
--
--
--",--,
04110,財務金融學系【外加】,0,1,"前標
前標
前標
--
--
--
--","在校學業
學測數學
學測英文
英文學業
數學學業
學測國文",0,"--
--
--
--
--
--",--,
04111,企業管理學系,18,18,"均標
均標
均標
--
--
--
--","在校學業
學測英文
英文學業
學測數學
數學學業
學測國文",18,"3%
--
--
--
--
--",--,
04111,企業管理學系【外加】,0,1,"均標
均標
均標
--
--
--
--","在校學業
學測英文
英文學業
學測數學
數學學業
學測國文",0,"--
--
--
--
--
--",--,
04112,會計與資訊科技學系,6,6,"前標
前標
前標
均標
--
--
--","在校學業
學測數學
學測英文
學測國文
公社學業",6,"24%
--
--
--
--",--,
04112,會計與資訊科技學系【外加】,0,5,"前標
前標
前標
均標
--
--
--","在校學業
學測數學
學測英文
學測國文
公社學業",0,"--
--
--
--
--",--,
04113,法律學系法學組,11,11,"頂標
前標
均標
前標
--
--
--","在校學業
學測總級分
學測國文
學測英文
學測社會",11,"28%
--
--
--
--",--,
04113,法律學系法學組【外加】,0,1,"頂標
前標
均標
前標
--
--
--","在校學業
學測總級分
學測國文
學測英文
學測社會",0,"--
--
--
--
--",--,
04114,法律學系法制組,11,11,"頂標
前標
均標
前標
--
--
--","在校學業
學測總級分
學測國文
學測英文
學測社會",8,"14%
--
--
--
--",3,"5%
--
--
--
--"
04114,法律學系法制組【外加】,0,1,"頂標
前標
均標
前標
--
--
--","在校學業
學測總級分
學測國文
學測英文
學測社會",0,"--
--
--
--
--",--,
04115,財經法律學系,11,11,"前標
前標
均標
前標
--
前標
B級","在校學業
學測總級分
學測國文
學測英文
學測社會",11,"5%
62
14
--
--",--,
04115,財經法律學系【外加】,0,1,"前標
前標
均標
前標
--
前標
B級","在校學業
學測總級分
學測國文
學測英文
學測社會",0,"--
--
--
--
--",--,
04116,成人及繼續教育學系,4,4,"均標
均標
均標
均標
--
--
--","在校學業
學測總級分
學測英文
國文學業
英文學業
數學學業",4,"5%
--
--
--
--
--",--,
04117,犯罪防治學系,4,4,"前標
前標
均標
前標
均標
--
--","在校學業
學測國文
學測英文
學測社會
公社學業",4,"5%
13
--
--
--",--,
04117,犯罪防治學系【外加】,0,1,"前標
前標
均標
前標
均標
--
--","在校學業
學測國文
學測英文
學測社會
公社學業",0,"--
--
--
--
--",--,
04118,數學系,8,8,"--
前標
前標
--
前標
--
--","在校學業
學測數學
學測英文
學測自然
學測總級分
數學學業
英文學業",1,"9%
--
--
--
--
--
--",7,"19%
--
--
--
--
--
--"
04119,地球與環境科學系,7,7,"均標
均標
均標
--
前標
--
--","在校學業
學測數學
學測自然
學測英文
學測總級分
數學學業",7,"7%
--
--
--
--
--",--,
04119,地球與環境科學系【外加】,0,1,"均標
均標
均標
--
前標
--
--","在校學業
學測數學
學測自然
學測英文
學測總級分
數學學業",0,"--
--
--
--
--
--",--,
04120,物理學系,4,4,"均標
均標
前標
--
前標
均標
--","在校學業
學測總級分
學測自然
學測數學
學測國文
學測英文",4,"9%
62
--
--
--
--",--,
04121,化學暨生物化學系,12,12,"均標
前標
前標
--
前標
--
--","在校學業
學測自然
學測數學
學測英文",5,"16%
--
--
--",7,"10%
--
--
--"
04121,化學暨生物化學系【外加】,0,2,"均標
前標
前標
--
前標
--
--","在校學業
學測自然
學測數學
學測英文",0,"--
--
--
--",--,
04122,資訊工程學系,6,6,"均標
前標
頂標
均標
前標
--
--","在校學業
學測總級分
數學學業
物理學業
英文學業
學測數學
學測自然",4,"14%
--
--
--
--
--
--",2,"8%
62
--
--
--
--
--"
04123,電機工程學系,9,9,"均標
均標
前標
均標
均標
--
--","在校學業
學測數學
學測總級分
學測英文
學測自然
學測國文
英文學業",9,"4%
--
--
--
--
--
--",--,
04124,機械工程學系,13,13,"均標
前標
前標
--
前標
--
--","在校學業
學測總級分
學測數學
學測自然
學測英文
數學學業
物理學業",12,"26%
--
--
--
--
--
--",1,"7%
60
--
--
--
--
--"
04125,化學工程學系,7,7,"均標
前標
前標
--
前標
--
--","在校學業
學測總級分
學測數學
學測自然
學測英文
化學學業
物理學業",7,"8%
--
--
--
--
--
--",--,
04125,化學工程學系【外加】,0,2,"均標
前標
前標
--
前標
--
--","在校學業
學測總級分
學測數學
學測自然
學測英文
化學學業
物理學業",0,"--
--
--
--
--
--
--",--,
04126,通訊工程學系,5,5,"均標
均標
前標
均標
均標
--
--","在校學業
學測數學
學測總級分
學測英文
學測自然
學測國文
英文學業",5,"5%
12
--
--
--
--
--",--,
04127,資訊管理學系,5,5,"均標
前標
前標
--
--
--
--","在校學業
學測數學
學測英文
數學學業
英文學業",5,"19%
--
--
--
--",--,
04127,資訊管理學系【外加】,0,1,"均標
前標
前標
--
--
--
--","在校學業
學測數學
學測英文
數學學業
英文學業",0,"--
--
--
--
--",--,
04128,生命科學系,5,5,"均標
前標
均標
均標
前標
--
--","在校學業
學測英文
學測自然
生物學業
學測數學",5,"4%
--
--
--
--",--,
04129,心理學系,7,7,"均標
均標
均標
均標
均標
--
--","在校學業
學測英文
學測數學
學測自然
英文學業
數學學業
生物學業",7,"2%
11
11
14
--
--
--",--,
04129,心理學系【外加】,0,2,"均標
均標
均標
均標
均標
--
--","在校學業
學測英文
學測數學
學測自然
英文學業
數學學業
生物學業",0,"--
--
--
--
--
--
--",--,
04130,運動競技學系,6,6,"底標
底標
--
--
--
--
--","在校學業
體育學業
學測英文
學測國文",6,"1%
7%
--
--",--,
04130,運動競技學系【外加】,1,1,"底標
底標
--
--
--
--
--","在校學業
體育學業
學測英文
學測國文",1,"1%
--
--
--",--,
