校系代碼,校系名稱,總錄取人數,招生名額,檢定標準,比序項目,第一輪錄取,第一輪比序,第二輪錄取,第二輪比序
04501,工業管理學系,1,4,"底標
--
--
--
--
--
--","在校學業
學測國文
國文學業
學測英文
英文學業
學測數學
數學學業",0,"--
--
--
--
--
--
--",1,"39%
--
--
--
--
--
--"
04501,工業管理學系【外加】,0,1,"底標
--
--
--
--
--
--","在校學業
學測國文
國文學業
學測英文
英文學業
學測數學
數學學業",0,"--
--
--
--
--
--
--",--,
04502,資訊管理學系,5,5,"底標
--
--
--
--
--
--","在校學業
學測國文
學測英文
國文學業
英文學業
學測國英
公社學業",1,"40%
--
--
--
--
--
--",4,"42%
--
--
--
--
--
--"
04502,資訊管理學系【外加】,0,1,"底標
--
--
--
--
--
--","在校學業
學測國文
學測英文
國文學業
英文學業
學測國英
公社學業",0,"--
--
--
--
--
--
--",--,
04503,企業管理學系,6,6,"後標
--
--
--
--
--
--","在校學業
學測國文
國文學業
學測英文
英文學業
學測國英
公社學業",3,"27%
--
--
--
--
--
--",3,"43%
--
--
--
--
--
--"
04503,企業管理學系【外加】,0,1,"後標
--
--
--
--
--
--","在校學業
學測國文
國文學業
學測英文
英文學業
學測國英
公社學業",0,"--
--
--
--
--
--
--",--,
04504,財務金融管理學系,10,10,"後標
--
--
--
--
--
--","在校學業
學測國數
學測數學
數學學業
學測國文
國文學業
公社學業",0,"--
--
--
--
--
--
--",10,"41%
--
--
--
--
--
--"
04504,財務金融管理學系【外加】,0,1,"後標
--
--
--
--
--
--","在校學業
學測國數
學測數學
數學學業
學測國文
國文學業
公社學業",0,"--
--
--
--
--
--
--",--,
04505,會計學系,8,8,"底標
--
--
--
--
--
--","在校學業
學測國文
學測英文
學測數學
國文學業
英文學業
數學學業",1,"37%
--
--
--
--
--
--",7,"45%
10
--
--
--
--
--"
04505,會計學系【外加】,0,1,"底標
--
--
--
--
--
--","在校學業
學測國文
學測英文
學測數學
國文學業
英文學業
數學學業",0,"--
--
--
--
--
--
--",--,
04506,國際商務學系,3,9,"底標
--
--
--
--
--
--","在校學業
學測英文
英文學業
學測國文
國文學業
學測國英
公社學業",1,"42%
--
--
--
--
--
--",2,"45%
--
--
--
--
--
--"
04506,國際商務學系【外加】,0,1,"底標
--
--
--
--
--
--","在校學業
學測英文
英文學業
學測國文
國文學業
學測國英
公社學業",0,"--
--
--
--
--
--
--",--,
