校系代碼,校系名稱,總錄取人數,招生名額,檢定標準,比序項目,第一輪錄取,第一輪比序,第二輪錄取,第二輪比序
07901,人文與資訊學系文化行銷組,1,3,"--
--
--
底標
--
--
--","在校學業
學測社會
學測國文
歷史學業
國文學業
英文學業
公社學業",1,"43%
--
--
--
--
--
--",--,
07901,人文與資訊學系文化行銷組【外加】,0,1,"--
--
--
底標
--
--
--","在校學業
學測社會
學測國文
歷史學業
國文學業
英文學業
公社學業",0,"--
--
--
--
--
--
--",--,
07902,人文與資訊學系數位應用組,1,3,"底標
--
--
--
--
--
--","在校學業
學測國文
學測社會
國文學業
歷史學業
英文學業
公社學業",0,"--
--
--
--
--
--
--",1,"44%
--
--
--
--
--
--"
07903,宗教文化與資訊管理學系,0,6,"底標
--
--
--
--
--
--","在校學業
學測國文
學測社會
學測英文
國文學業
歷史學業
英文學業",0,"--
--
--
--
--
--
--",--,
07903,宗教文化與資訊管理學系【外加】,0,1,"底標
--
--
--
--
--
--","在校學業
學測國文
學測社會
學測英文
國文學業
歷史學業
英文學業",0,"--
--
--
--
--
--
--",--,
07904,英美語文學系,8,13,"--
底標
--
--
--
--
--","在校學業
學測英文
英文學業
學測國文
國文學業
學測社會
歷史學業",5,"48%
--
--
--
--
--
--",3,"49%
--
--
--
--
--
--"
07904,英美語文學系【外加】,0,2,"--
底標
--
--
--
--
--","在校學業
學測英文
英文學業
學測國文
國文學業
學測社會
歷史學業",0,"--
--
--
--
--
--
--",--,
07905,應用日語學系,7,12,"底標
底標
--
底標
--
--
--","在校學業
國文學業
英文學業
學測國英社
學測國文
學測英文
學測社會",6,"40%
--
--
--
--
--
--",1,"41%
--
--
--
--
--
--"
07905,應用日語學系【外加】,0,2,"底標
底標
--
底標
--
--
--","在校學業
國文學業
英文學業
學測國英社
學測國文
學測英文
學測社會",0,"--
--
--
--
--
--
--",--,
07906,台灣文學系,4,6,"底標
--
--
--
--
--
--","在校學業
國文學業
歷史學業
地理學業
公社學業
學測社會
學測英文",3,"50%
--
--
--
--
--
--",1,"44%
--
--
--
--
--
--"
07906,台灣文學系【外加】,0,1,"底標
--
--
--
--
--
--","在校學業
國文學業
歷史學業
地理學業
公社學業
學測社會
學測英文",0,"--
--
--
--
--
--
--",--,
07907,統計資訊與精算學系,0,5,"底標
--
--
--
--
--
--","在校學業
學測國英數
學測數學
學測國文
學測英文
數學學業
英文學業",0,"--
--
--
--
--
--
--",--,
07907,統計資訊與精算學系【外加】,0,1,"底標
--
--
--
--
--
--","在校學業
學測國英數
學測數學
學測國文
學測英文
數學學業
英文學業",0,"--
--
--
--
--
--
--",--,
07908,資訊工程學系-社會組,3,5,"--
--
底標
--
--
--
--","在校學業
數學學業
英文學業
國文學業
歷史學業
地理學業
公社學業",2,"39%
--
--
--
--
--
--",1,"43%
--
--
--
--
--
--"
