校系代碼,校系名稱,總錄取人數,招生名額,檢定標準,比序項目,第一輪錄取,第一輪比序,第二輪錄取,第二輪比序
03001,醫務管理學系,15,15,"--
均標
--
--
--
--
--","在校學業
學測國英數
學測英文
學測國文
學測數學
英文學業
國文學業",13,"23%
--
--
--
--
--
--",2,"7%
--
--
--
--
--
--"
03001,醫務管理學系【外加】,0,2,"--
均標
--
--
--
--
--","在校學業
學測國英數
學測英文
學測國文
學測數學
英文學業
國文學業",0,"--
--
--
--
--
--
--",--,
03002,工商管理學系,5,5,"--
--
均標
--
--
--
--","在校學業
學測數學
學測英文
學測國文
數學學業
英文學業
國文學業",5,"24%
--
--
--
--
--
--",--,
03002,工商管理學系【外加】,0,1,"--
--
均標
--
--
--
--","在校學業
學測數學
學測英文
學測國文
數學學業
英文學業
國文學業",0,"--
--
--
--
--
--
--",--,
03003,工業設計學系,7,8,"--
均標
--
--
--
--
--","在校學業
學測國英數社
學測數學
學測英文
學測社會
學測國文
英文學業",0,"--
--
--
--
--
--
--",7,"28%
--
--
--
--
--
--"
03003,工業設計學系【外加】,0,2,"--
均標
--
--
--
--
--","在校學業
學測國英數社
學測數學
學測英文
學測社會
學測國文
英文學業",0,"--
--
--
--
--
--
--",--,
03004,資訊管理學系,17,17,"--
--
均標
--
--
--
--","在校學業
學測國英數
學測數學
學測英文
學測國文
數學學業
英文學業",4,"24%
--
--
--
--
--
--",13,"24%
29
--
--
--
--
--"
03005,電機工程學系,28,28,"--
--
均標
--
--
--
--","在校學業
學測自然
學測數學
學測英文
物理學業
數學學業
英文學業",28,"25%
--
--
--
--
--
--",--,
03005,電機工程學系【外加】,1,2,"--
--
均標
--
--
--
--","在校學業
學測自然
學測數學
學測英文
物理學業
數學學業
英文學業",1,"28%
--
--
--
--
--
--",--,
03006,機械工程學系,10,10,"--
均標
均標
--
--
--
--","在校學業
學測自然
學測數學
學測英文
物理學業
數學學業
英文學業",1,"18%
--
--
--
--
--
--",9,"21%
--
--
--
--
--
--"
03007,化工與材料工程學系,6,6,"--
均標
均標
--
均標
--
--","在校學業
學測自然
學測數學
學測英文
學測國文
化學學業
數學學業",6,"10%
--
--
--
--
--
--",--,
03008,電子工程學系,22,22,"--
--
--
--
均標
--
--","在校學業
學測國數自
學測數學
學測自然
學測英文
物理學業
英文學業",8,"28%
--
--
--
--
--
--",14,"18%
33
--
--
--
--
--"
03009,資訊工程學系,12,12,"--
均標
均標
--
均標
--
--","在校學業
學測國英數自
學測數學
學測自然
學測英文
物理學業
生物學業",6,"26%
--
--
--
--
--
--",6,"9%
48
--
--
--
--
--"
03009,資訊工程學系【外加】,0,1,"--
均標
均標
--
均標
--
--","在校學業
學測國英數自
學測數學
學測自然
學測英文
物理學業
生物學業",0,"--
--
--
--
--
--
--",--,
03010,人工智慧學士學位學程,3,3,"--
均標
均標
--
均標
--
--","在校學業
學測國英數自
學測數學
學測自然
學測英文
物理學業
生物學業",3,"17%
--
--
--
--
--
--",--,
03011,中醫學系,10,10,"頂標
頂標
頂標
--
頂標
--
--","在校學業
學測國英數自
學測數學
學測自然
英文學業
生物學業",10,"2%
60
--
--
--
--",--,
03012,護理學系,21,21,"--
均標
均標
--
均標
--
--","在校學業
學測國英數自
學測英文
學測國文
學測數學
學測自然
英文學業",21,"11%
46
--
--
--
--
--",--,
03013,醫學生物技術暨檢驗學系,11,11,"--
均標
均標
--
均標
--
--","在校學業
學測英數自
化學學業
學測自然
學測英文
學測數學
生物學業",11,"4%
35
2%
--
--
--
--",--,
03014,醫學影像暨放射科學系,7,7,"--
均標
均標
--
均標
--
--","在校學業
學測英數自
學測自然
學測英文
學測數學
物理學業
英文學業",7,"3%
34
--
--
--
--
--",--,
03014,醫學影像暨放射科學系【外加】,0,2,"--
均標
均標
--
均標
--
--","在校學業
學測英數自
學測自然
學測英文
學測數學
物理學業
英文學業",0,"--
--
--
--
--
--
--",--,
03015,物理治療學系,7,7,"--
均標
均標
--
均標
--
--","在校學業
學測國英數自
學測英文
生物學業
學測自然
物理學業
學測國文",7,"3%
48
--
--
--
--
--",--,
03016,職能治療學系,5,5,"--
均標
均標
--
均標
--
--","在校學業
學測國英數自
學測自然
學測英文
學測數學
學測國文
英文學業",5,"3%
53
--
--
--
--
--",--,
03017,生物醫學系,22,22,"--
均標
均標
--
均標
--
--","在校學業
學測自然
學測英文
學測數學
化學學業
生物學業
數學學業",22,"7%
11
14
--
--
--
--",--,
03018,呼吸治療學系,9,9,"--
均標
--
--
均標
--
--","在校學業
學測英數自
學測英文
學測自然
學測數學
英文學業
生物學業",9,"4%
35
--
--
--
--
--",--,
