校系代碼,校系名稱,總錄取人數,招生名額,檢定標準,比序項目,第一輪錄取,第一輪比序,第二輪錄取,第二輪比序
07901,人文與資訊學系文化行銷組,3,3,"--
--
--
底標
--
--
--","在校學業
學測社會
學測國文
國文學業
英文學業
公社學業",1,"49%
--
--
--
--
--",2,"49%
--
--
--
--
--"
07901,人文與資訊學系文化行銷組【外加】,0,1,"--
--
--
底標
--
--
--","在校學業
學測社會
學測國文
國文學業
英文學業
公社學業",0,"--
--
--
--
--
--",--,
07902,人文與資訊學系數位應用組,3,3,"--
--
--
底標
--
--
--","在校學業
學測社會
學測國文
國文學業
英文學業
公社學業",3,"40%
--
--
--
--
--",--,
07903,宗教文化與資訊管理學系,0,6,"底標
--
--
--
--
--
--","在校學業
學測國文
學測社會
學測數學
學測英文",0,"--
--
--
--
--",--,
07903,宗教文化與資訊管理學系【外加】,0,1,"底標
--
--
--
--
--
--","在校學業
學測國文
學測社會
學測數學
學測英文",0,"--
--
--
--
--",--,
07904,英美語文學系,1,13,"--
底標
--
--
--
--
--","在校學業
學測英文
英文學業
學測國文
國文學業
學測社會",1,"40%
--
--
--
--
--",--,
07904,英美語文學系【外加】,0,2,"--
底標
--
--
--
--
--","在校學業
學測英文
英文學業
學測國文
國文學業
學測社會",0,"--
--
--
--
--
--",--,
07905,應用日語學系,5,12,"底標
--
--
--
--
--
--","在校學業
學測國文
學測英文
學測社會
國文學業
英文學業",5,"36%
--
--
--
--
--",--,
07905,應用日語學系【外加】,0,2,"底標
--
--
--
--
--
--","在校學業
學測國文
學測英文
學測社會
國文學業
英文學業",0,"--
--
--
--
--
--",--,
07906,台灣文學系,2,6,"底標
--
--
--
--
--
--","在校學業
學測國文
國文學業
學測社會
歷史學業
公社學業",1,"46%
--
--
--
--
--",1,"45%
--
--
--
--
--"
07906,台灣文學系【外加】,0,1,"底標
--
--
--
--
--
--","在校學業
學測國文
國文學業
學測社會
歷史學業
公社學業",0,"--
--
--
--
--
--",--,
07907,統計資訊與精算學系,0,5,"底標
--
--
--
--
--
--","在校學業
學測國英數
學測數學
學測國文
學測英文",0,"--
--
--
--
--",--,
07907,統計資訊與精算學系【外加】,0,1,"底標
--
--
--
--
--
--","在校學業
學測國英數
學測數學
學測國文
學測英文",0,"--
--
--
--
--",--,
07908,資訊工程學系-社會組,1,5,"--
--
底標
--
--
--
--","在校學業
數學學業
英文學業
國文學業",1,"40%
--
--
--",--,
07908,資訊工程學系-社會組【外加】,0,1,"--
--
底標
--
--
--
--","在校學業
數學學業
英文學業
國文學業",0,"--
--
--
--",--,
07909,法律學系,11,16,"底標
--
--
--
--
--
--","在校學業
學測國文
學測社會
國文學業
公社學業
學測英文",10,"49%
--
--
--
--
--",1,"46%
--
--
--
--
--"
07909,法律學系【外加】,0,2,"底標
--
--
--
--
--
--","在校學業
學測國文
學測社會
國文學業
公社學業
學測英文",0,"--
--
--
--
--
--",--,
07910,會計資訊學系,3,11,"--
--
--
底標
--
--
--","在校學業
學測國文
學測數學
學測英文
學測社會",1,"29%
--
--
--
--",2,"35%
--
--
--
--"
07910,會計資訊學系【外加】,0,2,"--
--
--
底標
--
--
--","在校學業
學測國文
學測數學
學測英文
學測社會",0,"--
--
--
--
--",--,
07911,財務金融學系,3,12,"底標
--
--
--
--
--
--","在校學業
學測數學
學測英文
學測國文",2,"40%
--
--
--",1,"42%
--
--
--"
07911,財務金融學系【外加】,0,2,"底標
--
--
--
--
--
--","在校學業
學測數學
學測英文
學測國文",0,"--
--
--
--",--,
07912,國際貿易學系,2,12,"底標
--
--
--
--
--
--","在校學業
學測英文
學測國文
學測社會",1,"41%
--
--
--",1,"45%
--
--
--"
07912,國際貿易學系【外加】,0,2,"底標
--
--
--
--
--
--","在校學業
學測英文
學測國文
學測社會",0,"--
--
--
--",--,
07913,理財與稅務規劃學系,1,6,"--
--
--
底標
--
--
--","在校學業
學測社會
學測國文
學測數學
學測英文",1,"28%
--
--
--
--",--,
07913,理財與稅務規劃學系【外加】,0,1,"--
--
--
底標
--
--
--","在校學業
學測社會
學測國文
學測數學
學測英文",0,"--
--
--
--
--",--,
