校系代碼,校系名稱,總錄取人數,招生名額,檢定標準,比序項目,第一輪錄取,第一輪比序,第二輪錄取,第二輪比序
02201,事業經營學系,5,5,"均標
均標
--
均標
--
--
--","在校學業
學測英文
學測數B
學測國文
英語文學業
數學學業
國語文學業",5,"4%
9
--
--
--
--
--",--,
02201,事業經營學系【外加】,0,1,"均標
均標
--
均標
--
--
--","在校學業
學測英文
學測數B
學測國文
英語文學業
數學學業
國語文學業",0,"--
--
--
--
--
--
--",--,
02202,地理學系,5,5,"均標
均標
--
均標
均標
--
--","在校學業
地理學業
英語文學業
國語文學業
歷史學業
地科學業
生物學業",5,"3%
--
--
--
--
--
--",--,
02202,地理學系【外加】,0,1,"均標
均標
--
均標
均標
--
--","在校學業
地理學業
英語文學業
國語文學業
歷史學業
地科學業
生物學業",0,"--
--
--
--
--
--
--",--,
02203,特殊教育學系,8,8,"均標
均標
--
均標
均標
--
--","在校學業
學測國文
學測英文
學測數B
國語文學業
英語文學業
數學學業",8,"11%
14
--
--
--
--
--",--,
02203,特殊教育學系【外加】,0,2,"均標
均標
--
均標
均標
--
--","在校學業
學測國文
學測英文
學測數B
國語文學業
英語文學業
數學學業",0,"--
--
--
--
--
--
--",--,
02204,英語學系,16,16,"前標
頂標
--
--
--
--
B級","在校學業
英語文學業
國語文學業
學測英文
學測國文
學測國英社
學測社會",16,"26%
--
--
--
--
--
--",--,
02204,英語學系【外加】,0,2,"前標
頂標
--
--
--
--
B級","在校學業
英語文學業
國語文學業
學測英文
學測國文
學測國英社
學測社會",0,"--
--
--
--
--
--
--",--,
02205,教育學系,7,7,"均標
均標
--
均標
均標
--
--","在校學業
學測國文
學測英文
學測數B
國語文學業
英語文學業
數學學業",7,"6%
--
--
--
--
--
--",--,
02205,教育學系【外加】,3,3,"均標
均標
--
均標
均標
--
--","在校學業
學測國文
學測英文
學測數B
國語文學業
英語文學業
數學學業",3,"30%
--
--
--
--
--
--",--,
