校系代碼,校系名稱,總錄取人數,招生名額,檢定標準,比序項目,第一輪錄取,第一輪比序,第二輪錄取,第二輪比序
05101,企業管理學系,4,10,"底標
--
--
--
--
--
--","在校學業
學測國文
學測英文
學測社會
國語文學業
英語文學業
數學學業",2,"44%
--
--
--
--
--
--",2,"47%
--
--
--
--
--
--"
05101,企業管理學系【外加】,0,1,"底標
--
--
--
--
--
--","在校學業
學測國文
學測英文
學測社會
國語文學業
英語文學業
數學學業",0,"--
--
--
--
--
--
--",--,
05102,國際企業學系,2,7,"底標
--
--
--
--
--
--","在校學業
學測國文
學測英文
學測社會
國語文學業
英語文學業
公社學業",1,"39%
--
--
--
--
--
--",1,"42%
--
--
--
--
--
--"
05102,國際企業學系【外加】,0,1,"底標
--
--
--
--
--
--","在校學業
學測國文
學測英文
學測社會
國語文學業
英語文學業
公社學業",0,"--
--
--
--
--
--
--",--,
05103,會計資訊學系,5,6,"底標
--
--
--
--
--
--","在校學業
學測國文
學測英文
學測社會
數學學業
國語文學業
英語文學業",2,"39%
--
--
--
--
--
--",3,"49%
--
--
--
--
--
--"
05103,會計資訊學系【外加】,0,1,"底標
--
--
--
--
--
--","在校學業
學測國文
學測英文
學測社會
數學學業
國語文學業
英語文學業",0,"--
--
--
--
--
--
--",--,
05104,航運管理學系,20,20,"--
底標
--
--
--
--
--","在校學業
地理學業
學測英文
學測社會
國語文學業
英語文學業
學測國文",13,"48%
--
--
--
--
--
--",7,"44%
--
--
--
--
--
--"
05104,航運管理學系【外加】,0,2,"--
底標
--
--
--
--
--","在校學業
地理學業
學測英文
學測社會
國語文學業
英語文學業
學測國文",0,"--
--
--
--
--
--
--",--,
05105,土地管理與開發學系,0,5,"底標
--
--
--
--
--
--","在校學業
學測國文
學測英文
學測社會
國語文學業
英語文學業
公社學業",0,"--
--
--
--
--
--
--",--,
05105,土地管理與開發學系【外加】,0,1,"底標
--
--
--
--
--
--","在校學業
學測國文
學測英文
學測社會
國語文學業
英語文學業
公社學業",0,"--
--
--
--
--
--
--",--,
05106,財務金融學系金融理財組,6,6,"底標
--
--
--
--
--
--","在校學業
學測國文
學測英文
學測社會
國語文學業
英語文學業
數學學業",2,"46%
--
--
--
--
--
--",4,"46%
--
--
--
--
--
--"
05106,財務金融學系金融理財組【外加】,0,1,"底標
--
--
--
--
--
--","在校學業
學測國文
學測英文
學測社會
國語文學業
英語文學業
數學學業",0,"--
--
--
--
--
--
--",--,
05107,觀光與餐飲管理學系,4,8,"底標
--
--
--
--
--
--","在校學業
學測國文
學測社會
學測英文
國語文學業
公社學業
英語文學業",2,"34%
--
--
--
--
--
--",2,"48%
--
--
--
--
--
--"
05107,觀光與餐飲管理學系【外加】,0,1,"底標
--
--
--
--
--
--","在校學業
學測國文
學測社會
學測英文
國語文學業
公社學業
英語文學業",0,"--
--
--
--
--
--
--",--,
05108,醫務管理學系,8,12,"底標
--
--
--
--
--
--","在校學業
學測國文
學測英文
學測社會
國語文學業
英語文學業
數學學業",4,"49%
--
--
--
--
--
--",4,"47%
--
--
--
--
--
--"
05108,醫務管理學系【外加】,0,1,"底標
--
--
--
--
--
--","在校學業
學測國文
學測英文
學測社會
國語文學業
英語文學業
數學學業",0,"--
--
--
--
--
--
--",--,
05109,護理學系A組,5,5,"底標
--
--
--
--
--
--","在校學業
學測國文
學測英文
學測社會
國語文學業
數學學業
英語文學業",5,"38%
--
--
--
--
--
--",--,
05110,"蘭花產業應用學士學位學程蘭花國際行
銷組",0,1,"底標
--
--
--
--
--
--","在校學業
學測國文
學測英文
學測社會
國語文學業
英語文學業
公社學業",0,"--
--
--
--
--
--
--",--,
