校系代碼,校系名稱,總錄取人數,招生名額,檢定標準,比序項目,第一輪錄取,第一輪比序,第二輪錄取,第二輪比序
00101,中國文學系,6,6,"頂標
前標
--
前標
前標
--
--","在校學業
學測國文
學測英文
國語文學業
英語文學業
學測社會
歷史學業",6,"3%
--
--
--
--
--
--",--,
00102,外國語文學系,10,10,"前標
頂標
均標
均標
前標
--
A級","在校學業
學測英文
學測國文
英語文學業
國語文學業
學測社會
歷史學業",10,"1%
14
13
--
--
--
--",--,
00103,歷史學系,5,5,"前標
前標
--
均標
前標
--
--","在校學業
學測國英社
學測英文
學測國文
學測社會
國語文學業
歷史學業",5,"8%
39
--
--
--
--
--",--,
00104,哲學系,4,4,"前標
前標
前標
前標
均標
--
--","在校學業
學測國英社
學測英文
學測國文
學測社會
英語文學業
數學學業",4,"9%
--
--
--
--
--
--",--,
00104,哲學系【外加】,0,1,"前標
前標
前標
前標
均標
--
--","在校學業
學測國英社
學測英文
學測國文
學測社會
英語文學業
數學學業",0,"--
--
--
--
--
--
--",--,
00105,人類學系,6,6,"前標
前標
--
均標
前標
--
B級","在校學業
學測英文
學測社會
學測國英數B社
英語文學業
學測國文
歷史學業",6,"4%
--
--
--
--
--
--",--,
00105,人類學系【外加】,0,1,"前標
前標
--
均標
前標
--
B級","在校學業
學測英文
學測社會
學測國英數B社
英語文學業
學測國文
歷史學業",0,"--
--
--
--
--
--
--",--,
00106,圖書資訊學系,6,6,"前標
前標
均標
均標
均標
--
--","在校學業
國語文學業
英語文學業
學測國英社
學測國文
學測英文
數學學業",6,"1%
--
--
--
--
--
--",--,
00107,日本語文學系,5,5,"前標
前標
--
均標
前標
--
--","在校學業
學測英文
學測國文
學測社會
學測國英數B社
學測數B
英語文學業",5,"2%
--
--
--
--
--
--",--,
00108,戲劇學系,4,4,"前標
前標
--
均標
均標
--
--","在校學業
學測英文
學測國文
學測國英數B社
學測數B
英語文學業
國語文學業",4,"16%
--
--
--
--
--
--",--,
00109,地理環境資源學系,3,3,"--
前標
頂標
--
前標
--
--","在校學業
學測英數A社
學測英文
學測數A
學測社會
地理學業
英語文學業",1,"1%
--
--
--
--
--
--",2,"2%
--
--
--
--
--
--"
00110,政治學系政治理論組,8,8,"前標
前標
均標
--
前標
--
--","在校學業
學測國英數A社
學測英文
學測國文
學測社會
英語文學業
國語文學業",6,"16%
--
--
--
--
--
--",2,"1%
--
--
--
--
--
--"
00111,政治學系國際關係組,8,8,"前標
前標
均標
--
前標
--
--","在校學業
學測國英數A社
學測英文
學測國文
學測社會
英語文學業
國語文學業",8,"1%
45
14
--
--
--
--",--,
00112,政治學系公共行政組,8,8,"前標
前標
均標
--
前標
--
--","在校學業
學測國英數A社
學測英文
學測國文
學測社會
英語文學業
國語文學業",8,"2%
--
--
--
--
--
--",--,
00113,經濟學系A組,9,9,"--
前標
頂標
--
前標
--
--","在校學業
學測英數A社
學測數A
數學學業
學測英文
英語文學業
學測社會",6,"14%
--
--
--
--
--
--",3,"1%
37
--
--
--
--
--"
00114,社會學系,6,6,"前標
前標
--
前標
前標
--
--","在校學業
學測國英社
學測數B
學測英文
英語文學業
數學學業
公社學業",6,"3%
--
--
--
--
--
--",--,
00115,社會工作學系,4,4,"前標
前標
--
均標
均標
--
--","在校學業
學測英文
學測國文
學測社會
學測數B
英語文學業
國語文學業",4,"2%
--
--
--
--
--
--",--,
00116,生物產業傳播暨發展學系,5,5,"前標
前標
--
均標
前標
--
--","在校學業
學測數B
學測英文
學測國文
數學學業
英語文學業
國語文學業",5,"2%
10
--
--
--
--
--",--,
00117,工商管理學系企業管理組,3,3,"頂標
頂標
頂標
--
前標
--
--","在校學業
學測國英數A社
學測數A
學測英文
學測國文
數學學業
英語文學業",1,"1%
--
--
--
--
--
--",2,"3%
--
--
--
--
--
--"
00118,會計學系,10,10,"頂標
頂標
頂標
--
前標
--
--","在校學業
學測國英數A社
學測英文
英語文學業
學測數A
數學學業
學測國文",6,"4%
--
--
--
--
--
--",4,"2%
56
--
--
--
--
--"
00119,財務金融學系,12,12,"頂標
頂標
頂標
--
--
--
--","在校學業
學測國英數A
學測數A
學測英文
學測國文
數學學業
英語文學業",12,"4%
43
--
--
--
--
--",--,
00119,財務金融學系【外加】,0,1,"頂標
頂標
頂標
--
--
--
--","在校學業
學測國英數A
學測數A
學測英文
學測國文
數學學業
英語文學業",0,"--
--
--
--
--
--
--",--,
00120,國際企業學系,5,5,"頂標
頂標
頂標
--
前標
--
--","在校學業
學測國英數A社
學測數A
學測英文
學測國文
數學學業
英語文學業",0,"--
--
--
--
--
--
--",5,"2%
--
--
--
--
--
--"
00121,法律學系法學組,8,8,"頂標
頂標
--
前標
頂標
--
--","在校學業
學測國英數B社
英語文學業
國語文學業
數學學業
學測數B
學測社會",8,"1%
51
1%
2%
--
--
--",--,
00121,法律學系法學組【外加】,0,1,"頂標
頂標
--
前標
頂標
--
--","在校學業
學測國英數B社
英語文學業
國語文學業
數學學業
學測數B
學測社會",0,"--
--
--
--
--
--
--",--,
00122,法律學系司法組,8,8,"頂標
頂標
--
前標
頂標
--
--","在校學業
學測國英數B社
英語文學業
國語文學業
數學學業
學測數B
學測社會",8,"1%
55
--
--
--
--
--",--,
00122,法律學系司法組【外加】,1,1,"頂標
頂標
--
前標
頂標
--
--","在校學業
學測國英數B社
英語文學業
國語文學業
數學學業
學測數B
學測社會",1,"2%
--
--
--
--
--
--",--,
00123,法律學系財經法學組,8,8,"頂標
頂標
--
前標
頂標
--
--","在校學業
學測國英數B社
英語文學業
國語文學業
數學學業
學測數B
學測社會",8,"1%
56
--
--
--
--
--",--,
00123,法律學系財經法學組【外加】,0,1,"頂標
頂標
--
前標
頂標
--
--","在校學業
學測國英數B社
英語文學業
國語文學業
數學學業
學測數B
學測社會",0,"--
--
--
--
--
--
--",--,
00124,數學系,6,6,"--
頂標
頂標
--
--
頂標
--","在校學業
學測數A
學測自然
數學學業
物理學業
學測英文
學測英數A自",3,"1%
--
--
--
--
--
--",3,"5%
--
--
--
--
--
--"
00125,物理學系,4,4,"頂標
頂標
頂標
--
--
頂標
--","在校學業
學測自然
物理學業
學測數A
數學學業
學測英文
英語文學業",2,"4%
--
--
--
--
--
--",2,"4%
--
--
--
--
--
--"
00126,化學系,5,5,"前標
頂標
頂標
--
--
頂標
--","在校學業
學測自然
學測數A
學測英文
學測國文
學測國英數A自
化學學業",2,"1%
--
--
--
--
--
--",3,"7%
14
11
14
14
--
--"
