校系代碼,校系名稱,總錄取人數,招生名額,檢定標準,比序項目,第一輪錄取,第一輪比序,第二輪錄取,第二輪比序
02301,輔導與諮商學系學校輔導與諮商組,10,10,"前標
前標
均標
均標
--
--
--","在校學業
學測國英數社
學測國文
學測英文
學測數學",10,"9%
--
--
--
--",--,
02301,輔導與諮商學系學校輔導與諮商組【外加】,0,1,"前標
前標
均標
均標
--
--
--","在校學業
學測國英數社
學測國文
學測英文
學測數學",0,"--
--
--
--
--",--,
02302,輔導與諮商學系社區輔導與諮商組,10,10,"前標
前標
均標
均標
--
--
--","在校學業
學測國英數社
學測國文
學測英文
學測數學",9,"27%
--
--
--
--",1,"5%
50
--
--
--"
02302,輔導與諮商學系社區輔導與諮商組【外加】,0,1,"前標
前標
均標
均標
--
--
--","在校學業
學測國英數社
學測國文
學測英文
學測數學",0,"--
--
--
--
--",--,
02303,特殊教育學系,12,12,"均標
均標
均標
均標
--
--
B級","在校學業
學測國英數社
學測國文
學測英文
學測數學",12,"10%
--
--
--
--",--,
02304,英語學系,8,8,"前標
頂標
均標
均標
--
--
B級","在校學業
學測英文
學測國文
學測社會
英文學業
國文學業
歷史學業",7,"30%
--
--
--
--
--
--",1,"5%
--
--
--
--
--
--"
02304,英語學系【外加】,0,3,"前標
頂標
均標
均標
--
--
B級","在校學業
學測英文
學測國文
學測社會
英文學業
國文學業
歷史學業",0,"--
--
--
--
--
--
--",--,
02305,國文學系,13,13,"前標
均標
--
均標
--
--
--","在校學業
學測國文
學測英文
學測社會
國文學業
英文學業",13,"22%
--
--
--
--
--",--,
02305,國文學系【外加】,0,2,"前標
均標
--
均標
--
--
--","在校學業
學測國文
學測英文
學測社會
國文學業
英文學業",0,"--
--
--
--
--
--",--,
02306,地理學系,6,6,"--
均標
均標
均標
均標
--
--","在校學業
學測社會
學測英文
學測數學",2,"27%
--
--
--",4,"30%
--
--
--"
02306,地理學系【外加】,0,1,"--
均標
均標
均標
均標
--
--","在校學業
學測社會
學測英文
學測數學",0,"--
--
--
--",--,
02307,企業管理學系,8,8,"均標
前標
--
--
--
--
B級","在校學業
學測英文
學測國文",8,"8%
--
--",--,
02307,企業管理學系【外加】,0,1,"均標
前標
--
--
--
--
B級","在校學業
學測英文
學測國文",0,"--
--
--",--,
02308,會計學系,12,13,"前標
前標
均標
均標
--
--
B級","在校學業
學測英文
學測數學
學測國文
學測社會",9,"21%
--
--
--
--",3,"24%
--
--
--
--"
02309,資訊管理學系資訊管理組,4,4,"均標
均標
均標
--
--
--
--","在校學業
學測國英數
學測數學
學測英文
學測國文",4,"4%
33
--
--
--",--,
02309,資訊管理學系資訊管理組【外加】,0,1,"均標
均標
均標
--
--
--
--","在校學業
學測國英數
學測數學
學測英文
學測國文",0,"--
--
--
--
--",--,
02310,資訊管理學系數位內容科技與管理組,3,3,"均標
均標
均標
--
--
--
--","在校學業
學測國英數
學測數學
學測英文
學測國文",3,"5%
--
--
--
--",--,
02310,資訊管理學系數位內容科技與管理組【外加】,0,1,"均標
均標
均標
--
--
--
--","在校學業
學測國英數
學測數學
學測英文
學測國文",0,"--
--
--
--
--",--,
02311,公共事務與公民教育學系公民教育組,2,2,"前標
均標
均標
前標
--
--
B級","在校學業
學測社會
學測國文
學測英文
公社學業",2,"7%
--
--
--
--",--,
02311,公共事務與公民教育學系公民教育組【外加】,0,1,"前標
均標
均標
前標
--
--
B級","在校學業
學測社會
學測國文
學測英文
公社學業",0,"--
--
--
--
--",--,
02312,公共事務與公民教育學系公共事務組,2,2,"前標
均標
均標
前標
--
--
B級","在校學業
學測社會
學測國文
學測英文
公社學業",2,"4%
--
--
--
--",--,
02312,公共事務與公民教育學系公共事務組【外加】,0,1,"前標
均標
均標
前標
--
--
B級","在校學業
學測社會
學測國文
學測英文
公社學業",0,"--
--
--
--
--",--,
02313,數學系,13,13,"均標
均標
均標
--
均標
--
--","在校學業
學測數學
學測自然
學測英文
學測國文",13,"26%
15
--
--
--",--,
02313,數學系【外加】,0,2,"均標
均標
均標
--
均標
--
--","在校學業
學測數學
學測自然
學測英文
學測國文",0,"--
--
--
--
--",--,
02314,物理學系物理組,6,6,"--
均標
前標
--
均標
--
--","在校學業
學測數學
學測自然
學測英文",6,"18%
--
--
--",--,
02314,物理學系物理組【外加】,0,1,"--
均標
前標
--
均標
--
--","在校學業
學測數學
學測自然
學測英文",0,"--
--
--
--",--,
02315,物理學系光電組,6,6,"--
均標
前標
--
均標
--
--","在校學業
學測數學
學測自然
學測英文",6,"9%
--
--
--",--,
02315,物理學系光電組【外加】,0,1,"--
均標
前標
--
均標
--
--","在校學業
學測數學
學測自然
學測英文",0,"--
--
--
--",--,
02316,化學系,10,10,"--
--
均標
--
均標
--
--","在校學業
學測自然
學測數學",10,"3%
11
--",--,
02316,化學系【外加】,0,1,"--
--
均標
--
均標
--
--","在校學業
學測自然
學測數學",0,"--
--
--",--,
02317,機電工程學系,8,8,"均標
均標
均標
--
均標
--
--","在校學業
學測數學
學測自然
學測英文
學測國文",8,"6%
--
--
--
--",--,
