校系代碼,校系名稱,總錄取人數,招生名額,檢定標準,比序項目,第一輪錄取,第一輪比序,第二輪錄取,第二輪比序
04301,資訊工程學系資訊應用組,3,3,"--
--
--
底標
--
--
--","在校學業
學測國社",2,"41%
--",1,"48%
--"
04302,企業管理學系,2,7,"--
--
--
底標
--
--
--","在校學業
學測社會",1,"36%
--",1,"48%
--"
04302,企業管理學系【外加】,0,2,"--
--
--
底標
--
--
--","在校學業
學測社會",0,"--
--",--,
04303,財務管理學系金融資訊管理組,1,2,"--
--
底標
--
--
--
--","在校學業
學測數學",1,"45%
--",--,
04304,財務管理學系財務金融管理組,4,3,"--
--
底標
--
--
--
--","在校學業
學測數學",4,"35%＊
8",--,
04304,財務管理學系財務金融管理組【外加】,0,1,"--
--
底標
--
--
--
--","在校學業
學測數學",0,"--
--",--,
04305,財務管理學系會計資訊與稅務組,2,2,"--
--
底標
--
--
--
--","在校學業
學測數學",2,"32%
--",--,
04306,運輸科技與物流管理學系,2,5,"--
--
底標
--
--
--
--","在校學業
學測數學",2,"42%
--",--,
04306,運輸科技與物流管理學系【外加】,0,2,"--
--
底標
--
--
--
--","在校學業
學測數學",0,"--
--",--,
04307,科技管理學系,0,4,"底標
--
--
--
--
--
--","在校學業
學測英文",0,"--
--",--,
04307,科技管理學系【外加】,0,2,"底標
--
--
--
--
--
--","在校學業
學測英文",0,"--
--",--,
04308,資訊管理學系資訊系統設計與智慧製造組,0,2,"--
--
底標
--
--
--
--","在校學業
學測數學",0,"--
--",--,
04308,資訊管理學系資訊系統設計與智慧製造組【外加】,0,1,"--
--
底標
--
--
--
--","在校學業
學測數學",0,"--
--",--,
04309,資訊管理學系資訊管理應用組,0,3,"--
--
底標
--
--
--
--","在校學業
學測數學",0,"--
--",--,
04309,資訊管理學系資訊管理應用組【外加】,0,1,"--
--
底標
--
--
--
--","在校學業
學測數學",0,"--
--",--,
04310,資訊管理學系手機軟體設計組,1,3,"--
--
底標
--
--
--
--","在校學業
學測數學",0,"--
--",1,"45%
--"
04310,資訊管理學系手機軟體設計組【外加】,0,1,"--
--
底標
--
--
--
--","在校學業
學測數學",0,"--
--",--,
04311,資訊管理學系巨量資料應用組,0,2,"--
--
底標
--
--
--
--","在校學業
學測數學",0,"--
--",--,
04311,資訊管理學系巨量資料應用組【外加】,0,1,"--
--
底標
--
--
--
--","在校學業
學測數學",0,"--
--",--,
04312,建築與都市計畫學系建築設計組,2,4,"--
底標
--
--
--
--
--","在校學業
學測英文",2,"50%
--",--,
04312,建築與都市計畫學系建築設計組【外加】,0,1,"--
底標
--
--
--
--
--","在校學業
學測英文",0,"--
--",--,
04313,建築與都市計畫學系都市計畫組,0,3,"底標
--
--
--
--
--
--","在校學業
學測國文",0,"--
--",--,
