校系代碼,校系名稱,總錄取人數,招生名額,檢定標準,比序項目,第一輪錄取,第一輪比序,第二輪錄取,第二輪比序
04101,中國文學系,12,12,"前標
均標
--
--
均標
--
--","在校學業
學測國文
國語文學業
學測英文
英語文學業
學測社會
歷史學業",12,"13%
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
04101,中國文學系【外加】,0,2,"前標
均標
--
--
均標
--
--","在校學業
學測國文
國語文學業
學測英文
英語文學業
學測社會
歷史學業",0,"--
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
04102,外國語文學系,10,10,"均標
前標
--
--
均標
--
--","在校學業
學測英文
學測國文
學測社會
學測國英社
英語文學業
國語文學業",10,"16%
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
04102,外國語文學系【外加】,1,1,"均標
前標
--
--
均標
--
--","在校學業
學測英文
學測國文
學測社會
學測國英社
英語文學業
國語文學業",1,"13%
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
04103,歷史學系,7,7,"均標
均標
--
--
前標
--
--","在校學業
學測國社
學測社會
學測國文
學測英文
歷史學業
國語文學業",7,"10%
28
--
--
--
--
--",--,"--
--
--
--
--
--
--"
04103,歷史學系【外加】,0,2,"均標
均標
--
--
前標
--
--","在校學業
學測國社
學測社會
學測國文
學測英文
歷史學業
國語文學業",0,"--
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
04104,哲學系,10,10,"均標
均標
--
後標
--
--
--","在校學業
學測英文
學測數B
學測國文
英語文學業
數學學業
公社學業",10,"26%
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
04104,哲學系【外加】,0,2,"均標
均標
--
後標
--
--
--","在校學業
學測英文
學測數B
學測國文
英語文學業
數學學業
公社學業",0,"--
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
04105,社會福利學系,6,6,"均標
均標
--
均標
均標
--
--","在校學業
學測英文
學測數B
學測社會
學測國文
公社學業
英語文學業",6,"5%
9
9
--
--
--
--",--,"--
--
--
--
--
--
--"
04105,社會福利學系【外加】,1,2,"均標
均標
--
均標
均標
--
--","在校學業
學測英文
學測數B
學測社會
學測國文
公社學業
英語文學業",1,"16%
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
04106,勞工關係學系,12,12,"均標
前標
--
均標
均標
--
--","在校學業
學測英文
學測國文
學測社會
英語文學業
國語文學業
公社學業",9,"26%
--
--
--
--
--
--",3,"11%
--
--
--
--
--
--"
04107,政治學系,6,6,"均標
前標
--
均標
前標
--
--","在校學業
公社學業
學測英文
學測社會
學測數B
學測國文
學測國英數B社",4,"23%
--
--
--
--
--
--",2,"9%
--
--
--
--
--
--"
04108,傳播學系,5,5,"均標
均標
--
--
均標
--
--","在校學業
學測國文
學測英文
學測社會
國語文學業
英語文學業
公社學業",5,"8%
14
--
--
--
--
--",--,"--
--
--
--
--
--
--"
04108,傳播學系【外加】,2,2,"均標
均標
--
--
均標
--
--","在校學業
學測國文
學測英文
學測社會
國語文學業
英語文學業
公社學業",2,"20%
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
04109,經濟學系,27,27,"均標
均標
--
前標
--
--
--","在校學業
學測數B
學測英文
學測國文
數學學業
英語文學業
國語文學業",27,"22%
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
04109,經濟學系【外加】,0,4,"均標
均標
--
前標
--
--
--","在校學業
學測數B
學測英文
學測國文
數學學業
英語文學業
國語文學業",0,"--
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
04110,財務金融學系,11,11,"均標
前標
--
前標
--
--
--","在校學業
學測國英數B
學測英文
學測數B
學測國文
英語文學業
數學學業",11,"23%
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
04110,財務金融學系【外加】,0,1,"均標
前標
--
前標
--
--
--","在校學業
學測國英數B
學測英文
學測數B
學測國文
英語文學業
數學學業",0,"--
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
04111,企業管理學系,13,13,"均標
前標
--
前標
--
--
--","在校學業
學測英文
英語文學業
學測數B
數學學業
學測國文
國語文學業",1,"5%
--
--
--
--
--
--",12,"14%
--
--
--
--
--
--"
04112,會計與資訊科技學系,6,6,"均標
前標
--
前標
--
--
--","在校學業
學測國英數B
學測英文
學測數B
學測國文
英語文學業
數學學業",6,"16%
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
04113,法律學系法學組,10,10,"頂標
前標
--
均標
前標
--
--","在校學業
學測國英數B社
學測英文
學測國文
學測社會
英語文學業
國語文學業",8,"21%
--
--
--
--
--
--",2,"6%
--
--
--
--
--
--"
04113,法律學系法學組【外加】,0,1,"頂標
前標
--
均標
前標
--
--","在校學業
學測國英數B社
學測英文
學測國文
學測社會
英語文學業
國語文學業",0,"--
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
04114,法律學系法制組,10,10,"頂標
前標
--
均標
前標
--
--","在校學業
學測國英數B社
學測英文
學測國文
學測社會
英語文學業
國語文學業",8,"21%
--
--
--
--
--
--",2,"5%
--
--
--
--
--
--"
04114,法律學系法制組【外加】,0,1,"頂標
前標
--
均標
前標
--
--","在校學業
學測國英數B社
學測英文
學測國文
學測社會
英語文學業
國語文學業",0,"--
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
04115,財經法律學系,15,15,"頂標
前標
--
均標
前標
--
B級","在校學業
學測國英數B社
學測國文
學測英文
學測社會
國語文學業
英語文學業",15,"12%
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
04115,財經法律學系【外加】,1,1,"頂標
前標
--
均標
前標
--
B級","在校學業
學測國英數B社
學測國文
學測英文
學測社會
國語文學業
英語文學業",1,"27%
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
04116,成人及繼續教育學系,4,4,"均標
均標
--
均標
均標
--
--","在校學業
學測英文
學測國文
學測社會
英語文學業
學測數B
學測國英數B社",4,"8%
10
13
--
--
--
--",--,"--
--
--
--
--
--
--"
04117,犯罪防治學系,2,2,"前標
前標
--
均標
前標
--
--","在校學業
學測國英數B社
學測英文
學測國文
學測社會
公社學業
學測數B",2,"6%
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
04118,數學系,8,8,"--
均標
前標
--
--
前標
--","在校學業
學測數A
學測英文
學測自然
學測英數A自
數學學業
英語文學業",4,"21%
--
--
--
--
--
--",4,"15%
--
--
--
--
--
--"
04119,地球與環境科學系,7,7,"均標
均標
均標
--
--
前標
--","在校學業
學測數A
學測自然
學測英文
學測國英數A自
數學學業
地科學業",0,"--
--
--
--
--
--
--",7,"20%
--
--
--
--
--
--"
04119,地球與環境科學系【外加】,0,1,"均標
均標
均標
--
--
前標
--","在校學業
學測數A
學測自然
學測英文
學測國英數A自
數學學業
地科學業",0,"--
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
04120,物理學系,3,3,"--
均標
前標
--
--
前標
--","在校學業
學測數A
學測自然
學測英文
數學學業
物理學業
英語文學業",3,"10%
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
04121,化學暨生物化學系,18,18,"均標
均標
前標
--
--
前標
--","在校學業
學測自然
學測數A
學測英文
化學學業
物理學業
數學學業",13,"16%
--
--
--
--
--
--",5,"8%
--
--
--
--
--
--"
04121,化學暨生物化學系【外加】,0,2,"均標
均標
前標
--
--
前標
--","在校學業
學測自然
學測數A
學測英文
化學學業
物理學業
數學學業",0,"--
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
04122,資訊工程學系,6,6,"--
前標
頂標
--
--
前標
--","在校學業
學測英數A自
數學學業
物理學業
英語文學業
學測數A
學測自然",6,"13%
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
04123,電機工程學系,9,9,"均標
前標
頂標
--
--
前標
--","在校學業
學測數A
學測英文
學測自然
學測國文
英語文學業
數學學業",9,"8%
11
12
--
--
--
--",--,"--
--
--
--
--
--
--"
04124,機械工程學系機械工程組,9,9,"均標
前標
前標
--
--
前標
--","在校學業
學測數A
學測自然
學測英文
數學學業
物理學業
英語文學業",2,"19%
--
--
--
--
--
--",7,"11%
11
12
12
--
--
--"
04125,機械工程學系光機電整合工程組,4,4,"均標
前標
前標
--
--
前標
--","在校學業
學測數A
學測自然
學測英文
數學學業
物理學業
英語文學業",4,"24%
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
04126,化學工程學系,12,12,"均標
前標
前標
--
--
前標
--","在校學業
學測國英數A自
學測數A
學測自然
學測英文
化學學業
物理學業",12,"12%
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
04127,通訊工程學系,4,4,"均標
前標
前標
--
--
前標
--","在校學業
學測數A
學測英文
學測自然
學測國文
英語文學業
數學學業",4,"8%
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
04128,資訊管理學系,5,5,"均標
前標
前標
--
--
--
--","在校學業
學測英文
學測數A
數學學業
英語文學業
學測自然
學測國文",5,"9%
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
04128,資訊管理學系【外加】,0,1,"均標
前標
前標
--
--
--
--","在校學業
學測英文
學測數A
數學學業
英語文學業
學測自然
學測國文",0,"--
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
04129,生物醫學科學系,6,6,"均標
前標
均標
--
--
前標
--","在校學業
學測英文
學測自然
學測數A
生物學業
英語文學業
數學學業",4,"26%
--
--
--
--
--
--",2,"9%
--
--
--
--
--
--"
04129,生物醫學科學系【外加】,0,1,"均標
前標
均標
--
--
前標
--","在校學業
學測英文
學測自然
學測數A
生物學業
英語文學業
數學學業",0,"--
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
04130,心理學系,7,7,"均標
均標
均標
--
--
均標
--","在校學業
學測英文
學測數A
學測自然
英語文學業
數學學業
生物學業",7,"12%
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
04130,心理學系【外加】,0,2,"均標
均標
均標
--
--
均標
--","在校學業
學測英文
學測數A
學測自然
英語文學業
數學學業
生物學業",0,"--
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
