校系代碼,校系名稱,總錄取人數,招生名額,檢定標準,比序項目,第一輪錄取,第一輪比序,第二輪錄取,第二輪比序
13401,健康產業管理學系健康產業管理組,7,8,"底標
--
--
--
--
--
--","在校學業
學測國文
國語文學業
公社學業
生活科技學業
資訊科技學業
學測數B",0,"--
--
--
--
--
--
--",7,"47%
--
--
--
--
--
--"
13401,健康產業管理學系健康產業管理組【外加】,0,1,"底標
--
--
--
--
--
--","在校學業
學測國文
國語文學業
公社學業
生活科技學業
資訊科技學業
學測數B",0,"--
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
13402,健康產業管理學系醫療機構管理組,8,8,"底標
--
--
--
--
--
--","在校學業
學測國文
國語文學業
公社學業
生活科技學業
資訊科技學業
學測數B",6,"47%
--
--
--
--
--
--",2,"22%
--
--
--
--
--
--"
13402,健康產業管理學系醫療機構管理組【外加】,0,1,"底標
--
--
--
--
--
--","在校學業
學測國文
國語文學業
公社學業
生活科技學業
資訊科技學業
學測數B",0,"--
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
13403,心理學系工商與社會心理組,10,10,"--
底標
--
--
底標
--
--","在校學業
學測英社
學測英文
學測社會
英語文學業
地理學業
國語文學業",6,"50%
--
--
--
--
--
--",4,"29%
18
--
--
--
--
--"
13403,心理學系工商與社會心理組【外加】,0,1,"--
底標
--
--
底標
--
--","在校學業
學測英社
學測英文
學測社會
英語文學業
地理學業
國語文學業",0,"--
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
13404,資訊傳播學系智慧傳播應用組,3,3,"底標
--
--
--
底標
--
--","在校學業
學測國文
學測社會
國語文學業
歷史學業
地理學業
公社學業",0,"--
--
--
--
--
--
--",3,"37%
--
--
--
--
--
--"
13404,資訊傳播學系智慧傳播應用組【外加】,0,1,"底標
--
--
--
底標
--
--","在校學業
學測國文
學測社會
國語文學業
歷史學業
地理學業
公社學業",0,"--
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
13405,資訊傳播學系新媒體傳播內容組,6,6,"底標
--
--
--
底標
--
--","在校學業
學測國文
學測社會
國語文學業
歷史學業
地理學業
公社學業",2,"50%
--
--
--
--
--
--",4,"35%
10
6
39%
--
--
--"
13405,資訊傳播學系新媒體傳播內容組【外加】,0,1,"底標
--
--
--
底標
--
--","在校學業
學測國文
學測社會
國語文學業
歷史學業
地理學業
公社學業",0,"--
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
13406,經營管理學系,14,14,"底標
--
--
--
--
--
--","在校學業
學測國文
國語文學業
學測社會
公社學業
學測英文
英語文學業",2,"44%
--
--
--
--
--
--",12,"43%
--
--
--
--
--
--"
13406,經營管理學系【外加】,0,2,"底標
--
--
--
--
--
--","在校學業
學測國文
國語文學業
學測社會
公社學業
學測英文
英語文學業",0,"--
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
13407,休閒與遊憩管理學系,6,6,"底標
--
--
--
--
--
--","在校學業
公社學業
國語文學業
地科學業
歷史學業
學測國文
學測社會",4,"36%
--
--
--
--
--
--",2,"33%
--
--
--
--
--
--"
13407,休閒與遊憩管理學系【外加】,0,2,"底標
--
--
--
--
--
--","在校學業
公社學業
國語文學業
地科學業
歷史學業
學測國文
學測社會",0,"--
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
13408,會計與資訊學系,8,8,"底標
--
--
--
--
--
--","在校學業
學測國文
學測社會
學測國社
學測英文
國語文學業
英語文學業",3,"23%
--
--
--
--
--
--",5,"38%
--
--
--
--
--
--"
13408,會計與資訊學系【外加】,0,2,"底標
--
--
--
--
--
--","在校學業
學測國文
學測社會
學測國社
學測英文
國語文學業
英語文學業",0,"--
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
