校系代碼,校系名稱,總錄取人數,招生名額,檢定標準,比序項目,第一輪錄取,第一輪比序,第二輪錄取,第二輪比序
13001,文化資產與創意學系,0,2,"--
--
--
--
底標
--
--","在校學業
學測社會
學測國文
學測國社
歷史學業
國語文學業
學測英文",0,"--
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
13002,傳播學系(數位媒體組),2,3,"底標
--
--
--
--
--
--","在校學業
學測國文
學測社會
學測英文
國語文學業
歷史學業
公社學業",1,"29%
--
--
--
--
--
--",1,"34%
--
--
--
--
--
--"
13003,傳播學系(廣告公關組),1,3,"--
--
--
--
底標
--
--","在校學業
學測社會
學測國文
學測英文
國語文學業
歷史學業
公社學業",1,"43%
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
13004,傳播學系(流行音樂傳播組),1,4,"底標
--
--
--
--
--
--","在校學業
學測國文
學測社會
學測英文
國語文學業
歷史學業
公社學業",0,"--
--
--
--
--
--
--",1,"45%
--
--
--
--
--
--"
13005,產品與媒體設計學系(創意產品設計組),1,2,"--
--
--
--
底標
--
--","在校學業
學測社會
學測國文
學測國社
國語文學業
公社學業
英語文學業",1,"44%
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
13006,產品與媒體設計學系(商業媒體設計組),0,2,"--
--
--
--
底標
--
--","在校學業
學測社會
學測國文
學測國社
國語文學業
公社學業
英語文學業",0,"--
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
13007,資訊應用學系(資訊系統與智慧應用組),1,1,"--
--
--
--
底標
--
--","在校學業
學測國文
學測社會
學測英文
國語文學業
資訊科技學業
歷史學業",1,"37%
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
13008,資訊應用學系(動畫與數位內容組),1,1,"--
--
--
--
底標
--
--","在校學業
學測國文
學測社會
學測英文
國語文學業
資訊科技學業
歷史學業",1,"17%
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
13009,資訊應用學系(數位遊戲開發組),0,1,"--
--
--
--
底標
--
--","在校學業
學測國文
學測社會
學測英文
國語文學業
資訊科技學業
歷史學業",0,"--
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
13010,中國文學與應用學系,1,5,"底標
--
--
--
--
--
--","在校學業
學測國文
學測國社
學測社會
學測英文
國語文學業
歷史學業",1,"37%
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
13011,歷史學系(A組),0,3,"--
--
--
--
底標
--
--","在校學業
學測社會
歷史學業
學測國文
國語文學業
學測英文
英語文學業",0,"--
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
13012,歷史學系(B組),1,3,"底標
--
--
--
--
--
--","在校學業
學測國文
歷史學業
學測社會
國語文學業
學測英文
英語文學業",1,"33%
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
13013,外國語文學系,3,6,"--
底標
--
--
--
--
--","在校學業
學測英文
學測國文
學測社會
學測國英
英語文學業
國語文學業",3,"50%
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
13014,社會學暨社會工作學系,2,8,"底標
--
--
--
--
--
--","在校學業
學測國文
國語文學業
學測社會
公社學業
學測國英
英語文學業",1,"50%
--
--
--
--
--
--",1,"46%
--
--
--
--
--
--"
13014,社會學暨社會工作學系【外加】,0,1,"底標
--
--
--
--
--
--","在校學業
學測國文
國語文學業
學測社會
公社學業
學測國英
英語文學業",0,"--
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
13015,心理學系,7,7,"--
--
--
底標
--
--
--","在校學業
學測國英
學測英文
學測國文
學測社會
數學學業
英語文學業",7,"50%
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
13016,公共事務學系(國際與兩岸事務組),1,3,"--
--
--
--
底標
--
--","在校學業
學測社會
學測國文
學測英文
公社學業
歷史學業
國語文學業",1,"48%
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
13017,公共事務學系(行政管理組),3,3,"--
--
--
--
底標
--
--","在校學業
學測國文
學測社會
學測英文
國語文學業
公社學業
歷史學業",3,"47%
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
13017,公共事務學系(行政管理組)【外加】,0,1,"--
--
--
--
底標
--
--","在校學業
學測國文
學測社會
學測英文
國語文學業
公社學業
歷史學業",0,"--
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
13018,管理學院運動與健康促進管理學士學位學程,0,1,"底標
--
--
--
--
--
--","在校學業
學測社會
學測國文
歷史學業
地理學業
公社學業
國語文學業",0,"--
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
13019,管理學系(經營管理組),0,3,"--
--
--
--
底標
--
--","在校學業
學測社會
學測國文
國語文學業
歷史學業
地理學業
公社學業",0,"--
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
13020,管理學系(健康事業管理組),0,3,"底標
--
--
--
--
--
--","在校學業
學測國文
學測社會
歷史學業
地理學業
公社學業
國語文學業",0,"--
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
13021,應用經濟學系(財務金融組),2,3,"--
--
--
--
底標
--
--","在校學業
學測社會
學測國文
學測英文
公社學業
數學學業
歷史學業",1,"46%
--
--
--
--
--
--",1,"30%
--
--
--
--
--
--"
13022,應用經濟學系(國際商務組),0,3,"--
--
--
--
底標
--
--","在校學業
學測社會
學測國文
學測英文
公社學業
數學學業
歷史學業",0,"--
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
