校系代碼,校系名稱,總錄取人數,招生名額,檢定標準,比序項目,第一輪錄取,第一輪比序,第二輪錄取,第二輪比序
05101,企業管理學系,5,8,"底標
--
--
--
--
--
--","在校學業
學測國文
學測英文
學測社會
國語文學業
英語文學業
數學學業",1,"23%
--
--
--
--
--
--",4,"48%
--
--
--
--
--
--"
05101,企業管理學系【外加】,1,1,"底標
--
--
--
--
--
--","在校學業
學測國文
學測英文
學測社會
國語文學業
英語文學業
數學學業",1,"39%
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
05102,國際企業學系,0,7,"底標
--
--
--
--
--
--","在校學業
學測國文
學測英文
學測社會
國語文學業
英語文學業
公社學業",0,"--
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
05102,國際企業學系【外加】,0,1,"底標
--
--
--
--
--
--","在校學業
學測國文
學測英文
學測社會
國語文學業
英語文學業
公社學業",0,"--
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
05103,會計資訊學系會計應用組,3,3,"底標
--
--
--
--
--
--","在校學業
學測國文
學測英文
學測社會
數學學業
國語文學業
英語文學業",2,"48%
--
--
--
--
--
--",1,"30%
--
--
--
--
--
--"
05104,會計資訊學系產業實習組,1,2,"--
--
--
--
底標
--
--","在校學業
學測國文
學測英文
學測社會
國語文學業
英語文學業
數學學業",1,"47%
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
05104,會計資訊學系產業實習組【外加】,0,1,"--
--
--
--
底標
--
--","在校學業
學測國文
學測英文
學測社會
國語文學業
英語文學業
數學學業",0,"--
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
05105,航運管理學系,16,17,"--
底標
--
--
--
--
--","在校學業
地理學業
學測英文
學測社會
學測數B
英語文學業
學測國文",10,"46%
--
--
--
--
--
--",6,"49%
--
--
--
--
--
--"
05105,航運管理學系【外加】,0,2,"--
底標
--
--
--
--
--","在校學業
地理學業
學測英文
學測社會
學測數B
英語文學業
學測國文",0,"--
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
05106,土地管理與開發學系,1,8,"底標
--
--
--
--
--
--","在校學業
學測國文
學測英文
學測社會
國語文學業
英語文學業
公社學業",0,"--
--
--
--
--
--
--",1,"46%
--
--
--
--
--
--"
05106,土地管理與開發學系【外加】,0,1,"底標
--
--
--
--
--
--","在校學業
學測國文
學測英文
學測社會
國語文學業
英語文學業
公社學業",0,"--
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
05107,財務金融學系金融理財組,6,6,"底標
--
--
--
--
--
--","在校學業
學測國文
學測英文
學測社會
國語文學業
英語文學業
數學學業",1,"45%
--
--
--
--
--
--",5,"45%
--
--
--
--
--
--"
05107,財務金融學系金融理財組【外加】,0,1,"底標
--
--
--
--
--
--","在校學業
學測國文
學測英文
學測社會
國語文學業
英語文學業
數學學業",0,"--
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
05108,觀光與餐飲管理學系,2,7,"底標
--
--
--
--
--
--","在校學業
學測國文
學測社會
國語文學業
公社學業
學測英文
英語文學業",1,"40%
--
--
--
--
--
--",1,"49%
--
--
--
--
--
--"
05108,觀光與餐飲管理學系【外加】,0,1,"底標
--
--
--
--
--
--","在校學業
學測國文
學測社會
國語文學業
公社學業
學測英文
英語文學業",0,"--
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
05109,醫務管理學系,10,10,"底標
--
--
--
--
--
--","在校學業
學測國文
學測英文
學測社會
國語文學業
英語文學業
數學學業",9,"50%
--
--
--
--
--
--",1,"35%
--
--
--
--
--
--"
05109,醫務管理學系【外加】,0,1,"底標
--
--
--
--
--
--","在校學業
學測國文
學測英文
學測社會
國語文學業
英語文學業
數學學業",0,"--
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
05110,護理學系A組,2,4,"底標
--
--
--
--
--
--","在校學業
學測國文
學測英文
學測社會
國語文學業
數學學業
英語文學業",2,"47%
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
05111,食品安全衛生與檢驗學士學位學程食品安全管理組,2,2,"底標
--
--
--
--
--
--","在校學業
學測英文
學測國文
學測社會
英語文學業
國語文學業
公社學業",0,"--
--
--
--
--
--
--",2,"49%
--
--
--
--
--
--"
05111,食品安全衛生與檢驗學士學位學程食品安全管理組【外加】,0,1,"底標
--
--
--
--
--
--","在校學業
學測英文
學測國文
學測社會
英語文學業
國語文學業
公社學業",0,"--
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
05112,消防安全學士學位學程消防實務管理組,2,2,"--
--
--
--
底標
--
--","在校學業
學測國文
學測英文
學測社會
國語文學業
英語文學業
公社學業",2,"31%
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
05113,綠能與環境資源學系綠能產業管理組,1,2,"底標
--
--
--
--
--
--","在校學業
學測國文
學測社會
學測自然
國語文學業
地理學業
歷史學業",0,"--
--
--
--
--
--
--",1,"45%
--
--
--
--
--
--"
05113,綠能與環境資源學系綠能產業管理組【外加】,0,1,"底標
--
--
--
--
--
--","在校學業
學測國文
學測社會
學測自然
國語文學業
地理學業
歷史學業",0,"--
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
05114,綠能與環境資源學系綠能產業實務組,1,1,"底標
--
--
--
--
--
--","在校學業
學測國文
學測社會
學測自然
國語文學業
地理學業
地科學業",1,"38%
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
05115,大眾傳播學系,0,11,"底標
--
--
--
--
--
--","在校學業
學測國文
學測英文
學測社會
國語文學業
英語文學業
公社學業",0,"--
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
05115,大眾傳播學系【外加】,0,1,"底標
--
--
--
--
--
--","在校學業
學測國文
學測英文
學測社會
國語文學業
英語文學業
公社學業",0,"--
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
05116,翻譯學系A組,4,5,"--
底標
--
--
--
--
--","在校學業
學測英文
學測國文
學測社會
英語文學業
國語文學業
公社學業",3,"49%
--
--
--
--
--
--",1,"38%
--
--
--
--
--
--"
05116,翻譯學系A組【外加】,0,1,"--
底標
--
--
--
--
--","在校學業
學測英文
學測國文
學測社會
英語文學業
國語文學業
公社學業",0,"--
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
05117,社會工作學系,10,18,"底標
--
--
--
--
--
--","在校學業
學測國文
學測社會
學測英文
國語文學業
公社學業
英語文學業",5,"47%
--
--
--
--
--
--",5,"50%
--
--
--
--
--
--"
05117,社會工作學系【外加】,0,1,"底標
--
--
--
--
--
--","在校學業
學測國文
學測社會
學測英文
國語文學業
公社學業
英語文學業",0,"--
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
05118,應用日語學系語文翻譯組,3,4,"底標
--
--
--
--
--
--","在校學業
學測國文
學測社會
學測英文
國語文學業
公社學業
英語文學業",2,"47%
--
--
--
--
--
--",1,"43%
--
--
--
--
--
--"
05118,應用日語學系語文翻譯組【外加】,0,1,"底標
--
--
--
--
--
--","在校學業
學測國文
學測社會
學測英文
國語文學業
公社學業
英語文學業",0,"--
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
05119,應用日語學系國際觀光產業組,3,6,"--
--
--
--
底標
--
--","在校學業
學測社會
公社學業
學測國文
國語文學業
學測英文
英語文學業",2,"26%
--
--
--
--
--
--",1,"45%
--
--
--
--
--
--"
