校系代碼,校系名稱,總錄取人數,招生名額,檢定標準,比序項目,第一輪錄取,第一輪比序,第二輪錄取,第二輪比序
01201,中醫學系甲組,11,11,"前標
前標
頂標
--
--
頂標
--","在校學業
學測國英數A自
學測國文
學測數A
學測自然
學測英文
數學學業",11,"1%
54
--
--
--
--
--",--,"--
--
--
--
--
--
--"
01202,中醫學系乙組,11,11,"前標
前標
頂標
--
--
頂標
--","在校學業
學測國英數A自
學測國文
學測數A
學測自然
學測英文
數學學業",11,"2%
55
14
15
--
--
--",--,"--
--
--
--
--
--
--"
01203,藥學系,58,58,"--
均標
均標
--
--
均標
C級","在校學業
學測國英數A自
學測自然
學測英文
學測數A
學測國文
化學學業",58,"2%
44
--
--
--
--
--",--,"--
--
--
--
--
--
--"
01203,藥學系【外加】,8,10,"--
均標
均標
--
--
均標
C級","在校學業
學測國英數A自
學測自然
學測英文
學測數A
學測國文
化學學業",7,"42%
--
--
--
--
--
--",1,"25%
--
--
--
--
--
--"
01204,護理學系,13,13,"--
底標
--
--
--
底標
--","在校學業
英語文學業
生物學業
學測英文
學測自然
學測英自
數學學業",13,"8%
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
01204,護理學系【外加】,3,3,"--
底標
--
--
--
底標
--","在校學業
英語文學業
生物學業
學測英文
學測自然
學測英自
數學學業",3,"37%
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
01205,醫學檢驗生物技術學系,13,13,"--
底標
--
--
--
底標
--","在校學業
學測英自
學測自然
學測英文
生物學業
化學學業
數學學業",13,"3%
19
--
--
--
--
--",--,"--
--
--
--
--
--
--"
01205,醫學檢驗生物技術學系【外加】,2,2,"--
底標
--
--
--
底標
--","在校學業
學測英自
學測自然
學測英文
生物學業
化學學業
數學學業",2,"27%
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
01206,營養學系,15,15,"--
底標
--
--
--
底標
--","在校學業
學測自然
學測英文
學測國文
化學學業
生物學業
英語文學業",15,"18%
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
01206,營養學系【外加】,1,3,"--
底標
--
--
--
底標
--","在校學業
學測自然
學測英文
學測國文
化學學業
生物學業
英語文學業",1,"44%
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
01207,物理治療學系,13,13,"--
底標
底標
--
--
--
--","在校學業
學測英數A
學測英文
學測數A
數學學業
生物學業
物理學業",13,"3%
22
11
11
4%
--
--",--,"--
--
--
--
--
--
--"
01207,物理治療學系【外加】,2,2,"--
底標
底標
--
--
--
--","在校學業
學測英數A
學測英文
學測數A
數學學業
生物學業
物理學業",2,"6%
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
01208,生物科技學系,16,16,"--
底標
--
--
--
底標
--","在校學業
學測英文
學測自然
學測國文
生物學業
英語文學業
國語文學業",16,"28%
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
01208,生物科技學系【外加】,1,2,"--
底標
--
--
--
底標
--","在校學業
學測英文
學測自然
學測國文
生物學業
英語文學業
國語文學業",1,"38%
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
01209,運動醫學系,6,6,"--
底標
--
--
--
底標
--","在校學業
學測自然
學測英文
學測國文
英語文學業
數學學業
國語文學業",6,"6%
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
01209,運動醫學系【外加】,1,2,"--
底標
--
--
--
底標
--","在校學業
學測自然
學測英文
學測國文
英語文學業
數學學業
國語文學業",1,"42%
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
01210,中國藥學暨中藥資源學系,12,12,"底標
底標
--
--
--
--
--","在校學業
學測英文
學測國文
數學學業
化學學業
生物學業
英語文學業",12,"18%
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
01210,中國藥學暨中藥資源學系【外加】,1,2,"底標
底標
--
--
--
--
--","在校學業
學測英文
學測國文
數學學業
化學學業
生物學業
英語文學業",1,"32%
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
01211,藥用化妝品學系,16,16,"--
底標
底標
--
--
--
--","在校學業
學測英數A
學測英文
學測數A
化學學業
生物學業
英語文學業",16,"33%
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
01211,藥用化妝品學系【外加】,2,2,"--
底標
底標
--
--
--
--","在校學業
學測英數A
學測英文
學測數A
化學學業
生物學業
英語文學業",2,"45%
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
01212,生物醫學影像暨放射科學學系,10,10,"--
底標
--
底標
--
--
--","在校學業
學測英數B自
數學學業
學測自然
學測數B
學測英文
物理學業",10,"4%
37
--
--
--
--
--",--,"--
--
--
--
--
--
--"
01212,生物醫學影像暨放射科學學系【外加】,2,2,"--
底標
--
底標
--
--
--","在校學業
學測英數B自
數學學業
學測自然
學測數B
學測英文
物理學業",2,"22%
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
01213,公共衛生學院大一不分系,41,41,"底標
底標
--
--
--
--
--","在校學業
學測英文
學測國文
學測國英
英語文學業
國語文學業
生物學業",32,"46%
--
--
--
--
--
--",9,"13%
--
--
--
--
--
--"
01213,公共衛生學院大一不分系【外加】,1,5,"底標
底標
--
--
--
--
--","在校學業
學測英文
學測國文
學測國英
英語文學業
國語文學業
生物學業",1,"13%
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
01214,生物醫學工程學系,12,12,"--
底標
底標
--
--
--
--","在校學業
學測英文
學測數A
學測英數A
生物學業
物理學業
英語文學業",12,"21%
10
--
--
--
--
--",--,"--
--
--
--
--
--
--"
01214,生物醫學工程學系【外加】,1,2,"--
底標
底標
--
--
--
--","在校學業
學測英文
學測數A
學測英數A
生物學業
物理學業
英語文學業",0,"--
--
--
--
--
--
--",1,"16%
--
--
--
--
--
--"
