校系代碼,校系名稱,總錄取人數,招生名額,檢定標準,比序項目,第一輪錄取,第一輪比序,第二輪錄取,第二輪比序
00501,中國文學系,20,20,"均標
--
--
--
後標
--
--","在校學業
學測國文
國語文學業
英語文學業
學測社會
公社學業
學測英文",11,"45%
--
--
--
--
--
--",9,"27%
--
--
--
--
--
--"
00501,中國文學系【外加】,0,1,"均標
--
--
--
後標
--
--","在校學業
學測國文
國語文學業
英語文學業
學測社會
公社學業
學測英文",0,"--
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
00502,歷史學系,20,20,"--
--
--
--
均標
--
--","在校學業
歷史學業
學測國社
學測社會
學測國文
學測英文
國語文學業",7,"41%
--
--
--
--
--
--",13,"37%
26%
--
--
--
--
--"
00503,哲學系,10,10,"後標
後標
--
--
--
--
--","在校學業
國語文學業
學測國文
英語文學業
學測英文
數學學業
公社學業",3,"37%
--
--
--
--
--
--",7,"47%
--
--
--
--
--
--"
00503,哲學系【外加】,1,1,"後標
後標
--
--
--
--
--","在校學業
國語文學業
學測國文
英語文學業
學測英文
數學學業
公社學業",1,"48%
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
00504,政治學系,18,18,"均標
均標
--
--
後標
--
--","在校學業
學測國文
學測英文
學測社會
英語文學業
國語文學業
公社學業",18,"26%
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
00504,政治學系【外加】,0,1,"均標
均標
--
--
後標
--
--","在校學業
學測國文
學測英文
學測社會
英語文學業
國語文學業
公社學業",0,"--
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
00505,社會學系,12,15,"均標
均標
--
--
均標
--
--","在校學業
學測社會
公社學業
學測英文
學測國文
歷史學業
地理學業",8,"31%
--
--
--
--
--
--",4,"49%
--
--
--
--
--
--"
00505,社會學系【外加】,0,3,"均標
均標
--
--
均標
--
--","在校學業
學測社會
公社學業
學測英文
學測國文
歷史學業
地理學業",0,"--
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
00506,社會工作學系,20,20,"後標
--
--
--
--
--
--","在校學業
學測社會
學測國文
公社學業
地理學業
歷史學業
數學學業",20,"24%
--
--
--
--
--
--",--,"--
--
--
--
--
--
--"
