校系代碼,校系名稱,總錄取人數,招生名額,檢定標準,比序項目,第一輪錄取,第一輪比序,第二輪錄取,第二輪比序
10001,教育學系,7,7,"均標
--
--
--
--
--
--","在校學業
學測國英數社
學測國文
學測英文
學測數學
學測社會
國文學業",7,"13%
39
--
--
--
--
--",--,
10001,教育學系【外加】,0,1,"均標
--
--
--
--
--
--","在校學業
學測國英數社
學測國文
學測英文
學測數學
學測社會
國文學業",0,"--
--
--
--
--
--
--",--,
10002,輔導與諮商學系,8,8,"均標
均標
均標
均標
--
--
--","在校學業
學測國文
學測英文
學測數學
學測社會
國文學業
英文學業",8,"13%
--
--
--
--
--
--",--,
10002,輔導與諮商學系【外加】,0,3,"均標
均標
均標
均標
--
--
--","在校學業
學測國文
學測英文
學測數學
學測社會
國文學業
英文學業",0,"--
--
--
--
--
--
--",--,
10003,特殊教育學系,7,7,"均標
--
--
--
--
--
--","在校學業
學測國文
學測英文
學測社會
國文學業
英文學業
學測國英數社",7,"12%
--
--
--
--
--
--",--,
10003,特殊教育學系【外加】,0,1,"均標
--
--
--
--
--
--","在校學業
學測國文
學測英文
學測社會
國文學業
英文學業
學測國英數社",0,"--
--
--
--
--
--
--",--,
10004,幼兒教育學系,5,5,"均標
--
--
--
--
--
--","在校學業
學測國英數社
學測國文
學測英文
學測數學
學測社會
國文學業",5,"19%
--
--
--
--
--
--",--,
10004,幼兒教育學系【外加】,0,1,"均標
--
--
--
--
--
--","在校學業
學測國英數社
學測國文
學測英文
學測數學
學測社會
國文學業",0,"--
--
--
--
--
--
--",--,
10005,數位學習設計與管理學系,8,8,"後標
--
--
--
--
--
--","在校學業
學測國英數
學測國文
學測數學
學測英文
國文學業
英文學業",8,"13%
--
--
--
--
--
--",--,
10005,數位學習設計與管理學系【外加】,1,2,"後標
--
--
--
--
--
--","在校學業
學測國英數
學測國文
學測數學
學測英文
國文學業
英文學業",1,"29%
--
--
--
--
--
--",--,
10006,中國文學系,9,9,"均標
--
--
底標
--
--
--","在校學業
學測國文
學測社會
學測國社
國文學業
公社學業
歷史學業",9,"28%
--
--
--
--
--
--",--,
10006,中國文學系【外加】,0,2,"均標
--
--
底標
--
--
--","在校學業
學測國文
學測社會
學測國社
國文學業
公社學業
歷史學業",0,"--
--
--
--
--
--
--",--,
10007,應用歷史學系,10,10,"均標
底標
--
均標
--
--
--","在校學業
學測社會
學測國社
學測國文
歷史學業
國文學業
英文學業",5,"30%
--
--
--
--
--
--",5,"10%
--
--
--
--
--
--"
10007,應用歷史學系【外加】,0,1,"均標
底標
--
均標
--
--
--","在校學業
學測社會
學測國社
學測國文
歷史學業
國文學業
英文學業",0,"--
--
--
--
--
--
--",--,
10008,外國語言學系英語教學組,8,8,"均標
前標
--
--
--
--
--","在校學業
學測英文
學測國文
英文學業
國文學業
學測社會
學測英社",2,"23%
--
--
--
--
--
--",6,"25%
--
--
--
--
--
--"
10008,外國語言學系英語教學組【外加】,0,1,"均標
前標
--
--
--
--
--","在校學業
學測英文
學測國文
英文學業
國文學業
學測社會
學測英社",0,"--
--
--
--
--
--
--",--,
10009,外國語言學系應用外語組,8,8,"均標
前標
--
--
--
--
--","在校學業
學測英文
學測國文
英文學業
國文學業
學測社會
學測英社",7,"28%
--
--
--
--
--
--",1,"9%
--
--
--
--
--
--"
10009,外國語言學系應用外語組【外加】,0,1,"均標
前標
--
--
--
--
--","在校學業
學測英文
學測國文
英文學業
國文學業
學測社會
學測英社",0,"--
--
--
--
--
--
--",--,
10010,企業管理學系,8,8,"均標
均標
均標
--
--
--
--","在校學業
學測國文
學測英文
學測數學
學測社會
英文學業
國文學業",8,"12%
--
--
--
--
--
--",--,
10010,企業管理學系【外加】,0,2,"均標
均標
均標
--
--
--
--","在校學業
學測國文
學測英文
學測數學
學測社會
英文學業
國文學業",0,"--
--
--
--
--
--
--",--,
10011,應用經濟學系,8,8,"後標
後標
均標
--
--
--
--","在校學業
學測數學
學測英文
數學學業
英文學業
學測國文
國文學業",8,"9%
7
--
--
--
--
--",--,
10011,應用經濟學系【外加】,0,1,"後標
後標
均標
--
--
--
--","在校學業
學測數學
學測英文
數學學業
英文學業
學測國文
國文學業",0,"--
--
--
--
--
--
--",--,
10012,生物事業管理學系,12,12,"--
後標
--
--
--
--
--","在校學業
學測國英數
學測英文
學測數學
學測國文
英文學業
數學學業",12,"20%
--
--
--
--
--
--",--,
10012,生物事業管理學系【外加】,1,2,"--
後標
--
--
--
--
--","在校學業
學測國英數
學測英文
學測數學
學測國文
英文學業
數學學業",1,"12%
--
--
--
--
--
--",--,
10013,行銷與觀光管理學系,7,7,"均標
均標
均標
--
--
--
--","在校學業
學測國文
學測英文
學測數學
國文學業
英文學業
數學學業",6,"29%
--
--
--
--
--
--",1,"7%
--
--
--
--
--
--"
